clock,away_score,home_score
20:00,0,0
19:49,0,0
19:49,0,0
19:49,0,0
19:27,0,0
19:27,0,0
19:07,0,0
19:07,0,0
18:56,0,0
18:56,0,0
18:56,0,0
18:44,0,0
18:27,0,0
18:14,0,0
18:09,0,0
18:09,0,0
18:09,0,0
18:00,0,0
18:00,0,0
17:47,2,0
17:29,2,0
17:29,2,0
17:13,2,0
17:05,2,0
17:05,2,0
16:49,2,0
16:49,2,0
16:49,2,0
16:44,2,0
16:44,2,1
16:44,2,2
16:33,2,2
16:33,2,2
16:26,2,2
16:26,2,2
16:18,2,2
16:18,2,2
16:18,2,2
16:01,2,2
16:01,2,2
15:50,2,2
15:50,2,2
15:50,2,2
15:47,2,2
15:47,2,2
15:47,2,2
15:47,3,2
15:34,3,4
15:11,6,4
14:37,6,6
14:16,6,6
14:16,6,6
14:12,6,6
14:12,6,6
14:03,6,6
14:03,6,6
14:03,7,6
13:42,7,6
13:42,7,6
13:39,7,8
13:17,7,8
13:17,7,8
13:17,7,8
13:11,7,8
13:11,7,8
12:54,7,8
12:54,7,8
12:40,7,8
12:26,7,8
12:26,7,8
12:03,7,8
12:03,7,8
11:49,7,8
11:49,7,8
11:42,7,8
11:42,7,8
11:42,7,8
11:37,7,8
11:37,7,8
11:35,7,8
11:20,7,8
11:20,7,8
11:08,7,8
11:08,7,8
11:03,7,8
11:03,8,8
11:03,8,8
11:03,8,8
10:58,8,8
10:42,8,8
10:30,8,8
10:30,8,8
10:03,8,8
10:03,8,8
9:48,8,8
9:48,8,8
9:48,8,9
9:26,10,9
9:12,10,9
9:12,10,9
9:07,12,9
8:58,12,9
8:58,12,9
8:30,12,9
8:30,12,9
8:05,12,9
8:05,12,9
8:02,14,9
7:40,14,9
7:40,14,10
7:40,14,10
7:40,14,11
7:25,14,11
7:25,14,11
7:25,14,11
7:18,14,13
6:51,14,13
6:51,14,13
6:45,14,13
6:45,14,13
6:31,14,13
6:31,14,13
6:13,14,13
6:13,14,13
6:07,14,13
6:07,14,13
6:03,14,15
6:03,14,15
5:50,15,15
5:50,15,15
5:50,16,15
5:30,16,17
5:06,16,17
5:06,16,17
5:00,16,17
5:00,16,17
4:53,16,17
4:50,16,19
4:32,18,19
4:13,18,19
4:13,18,19
4:08,18,19
4:08,18,19
4:08,19,19
3:57,19,22
3:38,22,22
3:18,22,22
3:18,22,22
3:12,22,22
3:12,22,22
3:08,24,22
2:53,24,24
2:33,24,24
2:33,24,24
2:33,24,24
2:33,25,24
2:16,25,24
2:16,25,24
2:00,25,24
2:00,25,24
1:38,26,24
1:38,26,24
1:38,27,24
1:27,27,24
1:18,27,24
1:18,27,24
1:12,27,24
1:02,27,26
0:31,29,26
0:27,29,26
0:27,29,26
0:27,29,27
0:05,29,27
0:05,29,27
0:01,29,27
0:01,29,27
0:00,29,27
20:00,29,27
19:51,29,27
19:51,29,27
19:40,29,27
19:40,29,27
19:12,29,27
19:12,30,27
19:12,31,27
18:59,31,27
18:59,31,27
18:59,31,29
18:36,31,29
18:36,31,29
18:36,31,29
18:28,31,32
18:03,31,32
18:03,31,32
17:54,31,32
17:54,31,32
17:51,31,33
17:51,31,33
17:51,31,34
17:33,31,34
17:33,31,34
17:26,34,34
17:14,34,36
16:42,34,36
16:30,34,36
16:30,34,36
16:04,34,36
15:55,34,38
15:27,34,38
15:27,34,38
15:10,34,38
15:10,34,38
15:10,34,38
15:10,34,38
15:03,34,38
15:03,34,38
14:46,34,38
14:11,34,38
14:11,34,38
14:10,34,38
13:59,34,38
13:59,34,38
13:47,34,38
13:47,34,39
13:47,34,40
13:36,34,40
13:33,36,40
13:36,36,40
13:13,36,42
13:06,36,42
12:43,36,42
12:43,36,42
12:23,36,42
12:23,36,42
12:19,36,42
12:19,37,42
12:19,38,42
12:07,38,42
12:07,38,42
11:49,38,42
11:49,38,42
11:28,40,42
11:26,40,42
11:26,40,42
11:26,40,43
11:26,40,44
11:16,43,44
11:02,43,46
10:40,43,46
10:40,43,46
10:27,43,46
10:21,43,46
10:13,43,46
10:13,43,46
10:05,43,46
10:05,43,46
9:55,43,46
9:55,43,46
9:55,43,47
9:55,43,48
9:35,43,48
9:35,43,48
9:28,43,48
9:28,43,48
9:18,43,48
9:18,43,49
9:18,43,49
9:18,43,49
9:10,43,49
9:10,43,49
8:54,43,51
8:48,43,51
8:35,43,51
8:35,44,51
8:35,45,51
8:10,45,51
8:10,45,51
8:03,45,51
8:03,45,51
7:59,47,51
7:31,47,53
7:12,47,53
7:12,47,53
7:12,47,53
7:00,47,55
6:40,47,55
6:40,47,55
6:32,47,58
6:13,47,58
6:13,47,58
5:50,47,61
5:46,47,61
5:37,47,61
5:37,47,61
5:37,47,61
5:31,49,61
5:15,49,63
4:52,50,63
4:52,50,63
4:52,51,63
4:36,51,63
4:21,51,63
4:21,51,64
4:21,51,64
4:21,51,64
4:06,51,64
4:06,52,64
4:06,53,64
3:47,53,64
3:47,53,64
3:30,53,64
3:30,53,64
3:30,53,64
3:04,53,64
3:04,53,64
2:58,53,64
2:58,53,64
2:58,54,64
2:58,55,64
2:29,55,64
2:29,55,64
2:07,58,64
1:30,58,64
1:30,58,65
1:30,58,66
1:21,58,66
1:21,58,66
1:05,58,66
1:05,58,66
1:05,58,67
0:59,60,67
0:48,60,67
0:46,60,67
0:46,60,67
0:46,60,68
0:34,60,68
0:34,61,68
0:34,61,68
0:34,61,68
0:33,61,68
0:33,61,69
0:33,61,70
0:24,61,70
0:24,61,70
0:15,61,70
0:15,61,71
0:15,61,72
0:07,61,72
0:07,61,72
0:00,61,72
