clock,away_score,home_score
19:32,0,0
19:32,0,0
19:07,0,0
19:07,0,0
19:05,0,0
19:01,0,2
18:51,2,2
18:29,2,2
18:29,2,2
18:22,2,2
18:04,2,4
17:49,2,4
17:49,2,4
17:45,2,4
17:45,2,4
17:44,2,4
17:38,4,4
17:38,4,4
17:38,4,4
17:38,4,4
17:12,4,6
16:54,4,6
16:54,4,6
16:51,6,6
16:26,6,6
16:07,6,6
16:06,6,6
16:01,6,6
15:44,6,6
15:44,6,6
15:26,6,6
15:26,6,6
15:18,6,6
15:18,6,6
15:13,6,8
14:54,8,8
14:48,8,10
14:48,8,10
14:48,8,10
14:48,8,11
14:12,8,11
14:12,8,11
13:50,8,11
13:50,8,11
13:50,8,11
13:50,8,11
13:30,8,11
13:30,8,11
13:30,9,11
13:09,9,11
13:09,9,11
12:54,9,11
12:54,9,11
12:46,9,11
12:46,10,11
12:46,10,11
12:46,10,11
12:27,10,13
12:16,10,13
12:16,10,13
12:06,10,13
12:06,10,13
12:02,10,13
12:02,10,13
11:53,10,13
11:53,10,13
11:52,10,13
11:37,10,13
11:37,10,13
11:29,12,13
10:56,12,13
10:55,12,13
10:53,14,13
10:32,14,13
10:32,14,13
10:16,16,13
9:50,16,13
9:50,16,13
9:43,19,13
9:42,19,13
9:17,19,13
9:17,19,13
9:16,19,13
9:16,19,13
9:04,19,13
8:46,21,13
8:31,21,15
8:16,21,15
8:16,21,15
8:00,21,15
7:39,21,15
7:39,21,15
7:39,22,15
7:39,23,15
7:05,23,17
6:36,23,17
6:36,23,17
6:35,23,17
6:04,23,17
6:04,23,17
6:04,23,17
5:56,23,19
5:42,23,19
5:42,23,19
5:34,23,22
5:00,23,22
4:54,23,22
4:54,23,22
4:33,23,22
4:33,23,22
4:10,23,22
4:10,23,22
4:02,25,22
3:39,25,22
3:39,25,22
3:39,25,22
3:39,25,23
3:14,27,23
3:02,27,23
3:02,27,23
2:57,27,23
2:57,27,23
2:32,29,23
2:25,29,23
2:14,29,23
2:12,29,23
2:11,31,23
1:42,31,26
1:19,33,26
1:00,33,28
0:47,33,28
0:28,33,28
0:24,33,28
0:24,33,28
0:23,33,28
0:22,33,28
0:09,33,28
0:09,33,28
0:00,33,28
0:00,33,28
0:00,33,28
19:45,33,28
19:45,33,28
19:45,33,29
19:37,33,29
19:37,33,29
19:14,33,29
19:13,33,29
19:10,33,31
18:50,35,31
18:30,35,31
18:30,35,31
18:28,35,31
18:23,35,31
18:23,35,31
18:23,35,32
18:19,35,32
18:19,35,32
18:14,35,32
18:14,35,32
18:14,35,32
18:13,35,32
18:11,35,32
18:11,37,32
18:11,37,32
18:11,38,32
17:58,38,32
17:58,38,32
17:49,38,32
17:49,38,32
17:40,38,32
17:40,38,32
17:37,38,32
17:37,38,32
17:14,38,32
17:14,38,32
16:45,38,32
16:45,38,32
16:45,39,32
16:15,39,32
16:15,39,32
16:15,39,32
16:10,39,32
16:10,39,33
16:10,39,33
16:10,39,33
15:59,39,33
15:59,39,33
15:54,39,33
15:54,39,33
15:24,39,33
15:24,39,33
15:04,39,33
15:03,39,33
15:02,39,35
14:51,39,35
14:50,39,35
14:47,39,35
14:32,39,35
14:32,39,35
14:14,39,35
14:14,39,35
14:11,39,35
13:58,39,35
13:58,39,35
13:34,39,35
13:08,41,35
12:47,41,35
12:47,41,35
12:46,41,35
12:44,41,35
12:44,41,35
12:42,41,35
12:38,41,35
12:38,41,35
12:36,41,35
12:31,41,35
12:31,41,35
12:28,41,35
12:28,41,35
12:24,41,35
12:24,41,35
12:16,41,35
12:13,44,35
11:51,44,37
11:28,44,37
11:28,44,37
11:25,44,37
11:24,44,37
11:14,44,39
10:47,44,39
10:47,44,39
10:46,44,39
10:43,44,39
10:43,44,39
10:32,44,41
10:25,44,41
10:06,44,41
10:06,44,41
10:00,44,41
10:00,44,41
9:37,44,43
9:24,44,43
9:24,44,43
9:04,44,43
9:04,44,43
9:00,44,45
8:48,44,45
8:30,44,45
8:30,44,45
8:12,44,45
8:12,44,45
8:12,44,45
7:59,44,47
7:37,44,47
7:37,44,47
7:37,45,47
7:37,46,47
7:18,46,49
7:03,46,49
7:03,46,49
6:59,46,49
6:59,47,49
6:59,47,49
6:59,47,49
6:36,47,52
6:17,49,52
6:04,49,52
5:58,49,52
5:58,49,52
5:58,49,52
5:58,49,52
5:58,49,53
5:58,49,54
5:58,49,55
5:38,49,55
5:38,49,55
5:26,49,55
5:26,49,55
5:07,49,55
5:07,49,55
5:07,49,56
4:51,49,56
4:51,49,56
4:26,49,56
4:26,49,56
4:26,49,56
4:26,49,56
4:05,49,56
4:05,50,56
4:05,51,56
3:37,51,56
3:36,51,56
3:33,51,56
3:33,51,56
3:33,51,56
3:33,52,56
3:06,52,56
3:06,52,56
3:05,52,56
3:05,52,56
3:05,53,56
2:33,53,56
2:33,53,56
2:19,53,56
2:19,54,56
2:19,55,56
1:50,55,56
1:50,55,56
1:45,55,56
1:29,55,56
1:29,55,56
1:06,58,56
0:53,58,56
0:38,58,56
0:38,58,56
0:37,58,56
0:32,58,56
0:32,59,56
0:32,60,56
0:32,60,56
0:24,60,56
0:24,60,56
0:22,60,58
0:20,60,58
0:20,61,58
0:20,61,58
0:20,61,58
0:10,61,58
0:10,61,58
0:06,61,58
0:06,62,58
0:06,63,58
0:03,63,58
0:00,63,58
0:01,63,58
0:00,63,58
