clock,away_score,home_score
19:53,0,0
19:53,0,0
19:25,3,0
18:56,3,0
18:56,3,1
18:56,3,2
18:30,3,2
18:30,3,2
18:21,3,2
18:14,3,2
18:14,3,2
18:07,3,4
17:57,3,4
17:57,3,4
17:56,3,4
17:48,3,4
17:48,3,4
17:36,3,7
17:01,3,7
17:01,3,7
16:52,3,9
16:35,3,9
16:34,3,9
16:28,3,9
16:28,3,9
16:24,3,9
16:16,3,9
16:16,3,9
16:13,3,9
16:13,3,9
16:13,4,9
16:01,4,9
15:57,4,9
15:57,4,9
15:50,4,9
15:50,4,9
15:37,4,9
15:36,4,9
15:35,4,9
15:35,5,9
15:35,5,9
15:35,5,9
15:23,5,9
15:23,5,9
15:00,5,9
15:00,5,9
14:52,5,9
14:52,5,9
14:46,5,9
14:46,5,9
14:39,5,9
14:39,5,10
14:39,5,10
14:39,5,10
14:26,5,10
14:26,5,10
14:13,5,10
14:13,5,10
14:11,5,10
14:07,5,10
13:59,5,10
13:59,5,10
13:56,5,10
13:52,5,12
13:45,7,12
13:45,7,12
13:45,7,12
13:45,8,12
13:38,8,15
13:11,8,15
13:11,8,15
13:01,8,15
12:48,8,15
12:47,8,15
12:45,8,17
12:22,8,17
12:22,8,17
12:15,8,20
12:02,8,20
12:02,8,20
11:49,8,20
11:49,8,20
11:44,8,20
11:44,8,20
11:44,8,20
11:44,8,20
11:44,8,21
11:44,8,22
11:24,8,22
11:24,8,22
11:16,8,22
11:16,8,22
10:56,8,22
10:56,9,22
10:56,9,22
10:56,9,22
10:56,9,25
10:18,9,25
10:18,9,25
10:09,9,25
10:09,9,25
9:53,9,25
9:52,9,25
9:45,9,25
9:45,9,25
9:40,9,25
9:40,9,25
9:37,9,25
9:34,9,25
9:34,9,25
9:16,11,25
9:10,11,25
9:08,11,25
9:05,13,25
8:52,13,28
8:28,13,28
8:28,13,28
8:15,13,28
8:15,13,28
7:59,13,28
7:59,13,28
7:56,13,28
7:56,13,28
7:56,13,28
7:56,14,28
7:42,14,28
7:42,14,28
7:38,14,30
7:27,14,30
7:27,14,30
7:05,14,30
7:05,14,30
7:00,14,30
7:00,14,30
6:54,14,30
6:54,14,30
6:40,14,30
6:40,14,30
6:18,14,30
6:18,14,30
6:18,14,30
5:58,14,30
5:58,14,30
5:56,14,32
5:41,16,32
5:24,16,34
5:06,16,34
5:02,16,34
5:00,16,34
5:00,16,34
4:54,18,34
4:49,18,34
4:49,18,34
4:25,18,34
4:25,19,34
4:25,19,34
4:25,19,34
4:14,19,34
4:14,19,34
4:12,19,34
4:08,19,34
4:08,20,34
4:08,21,34
3:55,21,36
3:35,21,36
3:35,21,36
3:33,21,36
3:26,21,36
3:26,21,36
3:19,21,36
3:19,21,36
3:14,21,36
3:14,21,36
3:12,21,36
3:10,21,36
3:10,21,36
3:10,22,36
3:10,22,36
3:10,22,36
2:40,22,36
2:40,22,36
2:35,22,36
2:33,22,36
2:34,22,36
2:33,22,36
2:33,22,36
2:33,22,37
2:33,22,38
2:15,22,38
2:15,22,38
2:03,22,40
1:45,24,40
1:34,24,43
1:14,24,43
1:14,24,43
1:03,24,45
0:46,24,45
0:46,24,45
0:38,24,45
0:38,24,45
0:38,24,46
0:00,24,46
0:28,24,46
0:28,24,46
0:05,24,46
0:05,24,46
0:02,24,46
0:01,24,46
0:01,26,46
19:42,26,46
19:42,26,46
19:25,26,46
19:23,26,46
19:23,26,46
18:58,26,46
18:58,26,46
18:37,26,46
18:18,26,46
18:18,26,46
18:11,26,46
18:11,26,46
18:04,26,46
18:04,26,46
17:49,26,49
17:32,26,49
17:32,26,49
17:20,26,51
17:20,26,51
17:20,26,51
17:20,26,51
17:16,26,51
17:16,26,51
17:08,26,51
17:06,26,51
17:03,26,51
17:03,26,51
16:48,26,53
16:40,26,53
16:40,26,53
16:40,27,53
16:31,27,53
16:31,27,54
16:31,27,55
16:29,27,55
16:17,27,57
16:01,27,57
16:01,27,57
15:55,27,57
15:53,27,57
15:38,30,57
15:25,30,57
15:14,30,59
15:07,30,59
15:02,30,61
14:38,30,61
14:38,30,61
14:34,30,61
14:29,30,61
14:29,30,61
14:23,30,61
14:23,31,61
14:23,32,61
14:17,32,61
14:17,32,61
14:16,32,61
14:03,32,61
14:03,32,61
13:59,32,61
13:57,32,61
13:57,32,61
13:33,34,61
13:16,34,61
13:16,34,61
13:09,34,64
12:44,34,64
12:44,34,64
12:35,34,66
12:30,34,66
12:23,36,66
12:16,36,66
12:16,36,66
12:12,36,68
11:52,36,68
11:52,36,68
11:39,36,70
11:29,36,70
11:29,36,70
11:24,38,70
11:22,38,70
11:22,38,70
11:22,38,70
11:22,38,70
11:19,38,70
11:19,38,70
11:17,38,70
11:02,38,70
11:02,38,70
10:36,38,70
10:36,38,70
10:33,38,70
10:31,38,70
10:31,38,71
10:31,38,72
10:15,38,72
10:15,38,72
10:10,38,74
9:59,40,74
9:45,40,76
9:29,40,76
9:29,40,76
9:23,40,76
9:22,40,76
9:20,40,78
9:20,40,78
9:04,40,78
8:33,40,78
8:33,40,78
8:28,40,78
8:26,40,78
8:24,42,78
8:09,42,78
