clock,away_score,home_score
19:51,2,0
19:21,2,3
18:56,2,3
18:54,2,3
18:51,2,6
18:23,2,6
18:23,2,6
18:13,2,9
17:52,4,9
17:37,4,9
17:37,4,9
17:33,4,11
16:57,4,11
16:57,4,11
16:48,4,11
16:48,4,11
16:29,4,11
16:13,4,11
15:46,7,11
15:28,7,11
15:21,7,11
15:21,7,11
15:21,7,12
15:00,7,12
15:00,8,12
15:00,9,12
14:50,9,12
14:50,9,12
14:25,9,12
14:25,9,12
14:24,9,12
14:11,9,12
14:01,9,12
14:01,9,13
14:01,9,14
13:41,9,14
13:41,9,14
13:35,9,14
13:23,9,14
13:23,9,14
13:12,9,14
13:12,9,14
12:52,11,14
12:24,11,16
11:51,11,16
11:51,11,16
11:47,11,16
11:47,12,16
11:47,13,16
11:30,13,16
11:29,13,16
11:27,13,16
11:26,13,16
11:26,13,16
11:15,13,16
11:15,13,16
10:55,13,16
10:55,13,16
10:52,13,16
10:52,13,16
10:52,13,16
10:45,13,16
10:45,13,16
10:30,13,18
10:11,15,18
10:02,15,18
10:01,15,18
9:58,17,18
9:56,17,18
9:28,17,21
9:20,19,21
9:07,19,21
9:07,19,21
9:03,19,21
9:03,19,21
9:01,19,23
8:47,22,23
8:29,22,26
8:03,25,26
7:50,25,26
7:50,25,26
7:46,25,26
7:38,25,26
7:38,25,26
7:22,27,26
6:58,27,26
6:58,27,26
6:56,27,26
6:42,27,26
6:29,27,26
6:29,27,26
6:28,27,26
6:19,27,26
6:19,27,26
5:56,27,26
5:30,27,26
5:30,27,27
5:30,27,28
5:04,29,28
4:28,29,28
4:28,29,29
4:28,29,30
4:02,29,30
4:02,29,30
3:46,29,30
3:46,29,30
3:41,29,30
3:37,29,30
3:37,29,30
3:30,29,30
3:30,29,30
3:25,29,32
3:07,29,32
3:07,29,32
3:04,29,32
2:50,31,32
2:35,31,34
2:35,31,34
2:35,31,35
2:25,31,35
2:01,31,35
2:01,31,35
1:52,31,35
1:52,31,35
1:37,31,35
1:37,31,36
1:37,31,36
1:37,31,36
1:33,31,36
1:33,31,36
1:33,31,36
1:20,31,38
0:58,31,38
0:46,31,38
0:46,31,38
0:35,34,38
0:06,34,38
0:04,34,38
0:00,34,38
0:00,34,38
0:00,34,38
19:35,34,38
19:35,34,38
19:26,36,38
18:57,36,38
18:57,36,38
18:54,36,38
18:46,36,38
18:44,36,38
18:42,38,38
18:16,38,38
18:04,38,38
18:04,38,38
17:54,38,38
17:53,38,38
17:49,38,38
17:49,38,38
17:48,38,38
17:42,38,40
17:42,38,40
17:42,38,41
17:21,38,41
17:20,38,41
17:09,38,41
17:09,38,41
17:06,38,41
16:52,38,41
16:52,38,41
16:42,38,41
16:23,38,41
16:23,38,41
16:08,38,41
16:08,38,41
15:57,38,41
15:57,38,41
15:57,38,41
15:57,38,41
15:51,38,41
15:51,38,41
15:36,38,41
15:36,38,41
15:26,40,41
15:02,40,43
14:57,40,43
14:42,40,46
14:20,40,46
14:19,40,46
14:17,40,46
14:17,40,46
14:07,40,46
13:54,40,46
13:54,40,46
13:52,40,46
13:47,40,46
13:47,40,46
13:25,40,48
13:25,40,48
13:25,40,49
13:08,40,49
13:08,40,49
13:06,40,49
13:06,41,49
13:06,42,49
12:48,42,51
12:37,42,51
12:36,42,51
12:33,42,53
12:33,42,53
12:33,42,53
12:33,42,53
12:33,42,53
12:29,42,53
12:10,42,53
12:10,42,54
12:10,42,55
11:53,42,55
11:53,42,55
11:50,44,55
11:44,44,58
11:39,44,58
11:39,44,58
11:37,44,58
11:37,44,58
11:36,44,58
11:30,47,58
11:27,47,58
11:16,,undefined
10:58,47,60
10:46,49,60
10:30,49,60
10:13,51,60
9:47,51,60
9:47,51,61
9:47,51,62
9:43,51,62
9:43,51,62
9:40,51,62
9:30,51,62
9:25,53,62
9:03,53,64
8:50,53,64
8:50,53,64
8:46,53,64
8:41,56,64
8:11,56,64
8:11,56,64
7:48,56,64
7:48,56,64
7:48,57,64
7:48,57,64
7:48,57,64
7:25,57,64
7:25,57,64
7:24,57,64
7:24,57,65
7:24,57,66
7:14,57,66
7:14,57,66
7:08,57,66
7:08,57,66
6:39,57,66
6:39,57,66
6:33,57,66
6:33,57,66
6:30,57,66
6:30,57,66
6:30,57,67
6:15,59,67
6:15,59,67
6:15,60,67
6:11,60,67
6:11,60,67
6:11,60,68
5:44,62,68
5:21,62,68
5:10,62,68
5:10,62,68
5:04,62,68
5:04,62,68
4:34,62,68
4:34,62,68
4:31,62,68
4:31,63,68
4:31,64,68
4:22,64,68
4:04,64,68
4:04,64,68
4:02,64,70
3:55,64,70
3:55,64,70
3:55,64,70
3:23,64,72
3:10,66,72
2:47,66,72
2:28,66,75
2:07,66,75
2:07,66,75
2:00,66,75
1:49,68,75
1:49,68,75
1:41,68,75
1:41,68,75
1:41,68,75
1:41,69,75
1:41,70,75
1:41,70,75
1:21,70,75
1:17,70,75
1:17,70,75
1:09,70,75
1:09,70,75
1:09,70,76
1:02,70,76
1:02,70,76
0:56,70,76
0:56,70,76
0:56,70,77
0:50,70,77
0:37,70,77
0:37,70,77
0:37,70,78
0:32,72,78
0:32,72,78
0:27,72,78
0:27,72,78
0:27,72,78
0:27,72,78
0:20,75,78
0:17,75,78
0:17,75,78
0:17,75,79
0:17,75,79
0:09,78,79
0:07,78,79
0:07,78,80
0:07,78,81
0:07,78,81
0:03,78,81
0:03,78,81
0:03,78,81
0:00,78,81
