clock,away_score,home_score
19:51,0,0
19:51,0,0
19:45,0,0
19:45,0,0
19:30,2,0
19:11,2,0
19:11,2,0
18:52,2,0
18:52,2,0
18:44,2,0
18:44,2,0
18:24,2,0
18:24,2,0
18:23,2,0
18:20,2,0
18:20,2,0
18:13,2,2
18:03,4,2
17:48,4,4
17:17,4,4
17:17,4,4
17:08,4,4
17:08,4,4
17:05,4,6
16:58,4,6
16:58,4,6
16:49,4,6
16:49,4,6
16:47,4,6
16:38,4,6
16:38,4,6
16:35,6,6
16:16,6,9
15:59,6,9
15:59,6,9
15:57,6,9
15:55,6,9
15:40,6,9
15:40,6,9
15:14,6,9
15:14,6,9
15:07,6,9
15:07,6,9
15:07,7,9
14:58,7,12
14:36,9,12
14:17,9,14
14:07,11,14
13:41,11,17
13:16,11,17
13:16,11,17
13:07,11,17
12:55,11,17
12:47,11,17
12:47,11,17
12:39,11,17
12:39,11,17
12:27,11,17
12:27,11,17
12:19,11,17
12:19,11,17
12:10,11,17
12:10,11,17
12:10,13,17
12:08,13,17
12:08,14,17
11:42,14,19
11:27,14,19
11:27,14,19
11:12,14,19
11:11,14,19
11:10,14,19
11:09,14,19
10:49,14,19
10:49,14,19
10:38,14,19
10:38,14,19
10:31,14,19
10:31,14,19
10:29,14,19
10:25,16,19
10:05,16,19
9:50,19,19
9:38,19,19
9:29,19,19
9:29,19,19
9:24,19,19
9:24,19,19
9:24,20,19
9:24,21,19
9:15,21,19
9:12,21,19
9:12,21,19
9:05,21,19
9:02,21,19
9:02,21,19
9:00,21,19
8:40,21,19
8:40,21,19
8:33,21,21
8:19,23,21
8:09,23,21
8:09,23,21
7:49,23,21
7:49,23,21
7:49,23,21
7:32,23,21
7:32,23,21
7:13,23,21
7:13,23,21
7:11,23,21
6:45,23,21
6:41,25,21
6:27,25,21
6:27,25,21
6:02,27,21
5:45,27,24
5:29,27,24
5:10,27,26
5:09,27,26
5:09,27,26
5:09,27,26
4:52,29,26
4:40,29,26
4:40,29,26
4:37,29,26
4:29,29,26
4:29,29,26
4:25,29,26
4:08,29,26
4:08,29,26
3:48,29,29
3:23,31,29
3:00,31,29
3:00,31,29
2:57,31,29
2:54,31,29
2:54,31,29
2:49,31,32
2:33,31,32
2:33,31,32
2:13,31,32
2:13,31,32
2:04,31,32
1:49,31,32
1:35,33,32
1:16,33,32
1:15,33,32
1:15,33,32
1:00,35,32
0:48,35,32
0:24,36,32
0:24,36,32
0:24,37,32
0:00,37,32
0:06,37,35
0:06,37,38
19:47,37,38
19:47,37,38
19:04,37,40
18:33,37,40
18:33,37,40
18:23,37,42
18:23,37,42
18:23,37,43
18:13,37,43
18:13,37,43
18:05,37,43
18:05,37,43
18:05,37,43
18:02,40,43
17:51,40,43
17:51,40,43
17:47,40,43
17:41,40,45
17:30,40,45
17:30,40,45
17:26,42,45
17:23,42,45
17:23,42,45
17:13,42,45
17:13,42,45
17:10,44,45
17:09,44,45
17:09,44,45
17:09,44,45
16:54,44,45
16:54,44,45
16:54,44,45
16:20,44,45
16:01,44,45
16:01,44,45
15:59,44,45
15:59,44,45
15:54,44,45
15:54,44,45
15:47,44,45
15:24,44,47
15:08,44,47
15:08,44,47
14:54,44,47
14:54,44,47
14:42,44,47
14:27,44,47
14:27,44,47
14:14,44,47
13:55,44,47
13:55,44,47
13:54,44,47
13:49,46,47
13:45,46,47
13:45,46,47
13:36,46,47
13:36,46,47
13:35,46,47
13:13,46,47
13:13,46,47
13:10,46,49
12:58,46,49
12:58,46,49
12:50,46,49
12:23,46,49
12:23,47,49
12:23,48,49
12:10,48,49
12:09,48,49
12:09,48,49
11:58,48,49
11:58,48,49
11:58,48,49
11:52,48,49
11:52,48,49
11:51,48,49
11:29,48,49
11:29,48,49
11:08,48,49
11:08,48,49
10:59,50,49
10:32,50,49
10:23,50,51
9:57,52,51
9:19,52,51
9:19,52,51
9:19,52,52
9:19,52,53
9:06,52,53
9:06,52,53
8:48,52,53
8:48,52,53
8:32,52,53
8:32,52,53
8:21,52,55
8:09,52,55
8:09,52,55
7:27,54,55
7:26,54,55
7:26,54,55
7:26,55,55
7:10,55,55
7:09,55,55
7:08,55,55
7:05,55,55
7:05,55,56
7:05,55,57
6:35,57,57
6:18,57,57
6:18,57,57
6:17,57,57
6:17,57,57
6:11,57,57
6:11,57,57
6:10,57,57
6:09,57,57
6:08,57,57
6:08,57,57
5:59,59,57
5:44,59,57
5:44,59,58
5:44,59,59
5:30,62,59
5:22,62,59
5:03,62,61
4:44,62,61
4:44,62,61
4:27,62,61
4:27,62,62
4:27,62,63
4:06,64,63
3:31,64,63
3:30,64,63
3:27,64,63
3:27,64,63
3:23,64,63
3:23,64,63
3:23,64,64
3:23,64,65
3:01,66,65
2:47,66,68
2:26,68,68
2:19,68,68
2:18,68,68
2:16,68,68
2:16,69,68
2:16,70,68
2:01,70,70
2:01,70,70
1:34,72,70
1:20,72,70
1:01,72,70
1:00,72,70
0:54,74,70
0:45,74,70
0:45,74,71
0:45,74,71
0:45,74,72
0:39,74,72
0:39,74,72
0:35,74,72
0:35,75,72
0:35,76,72
0:30,76,72
0:30,76,72
0:27,76,72
0:24,76,72
0:24,77,72
0:24,78,72
0:20,78,72
0:20,78,72
0:15,78,72
0:15,78,72
0:10,78,72
0:10,79,72
0:10,80,72
0:06,80,75
0:00,80,75
