clock,away_score,home_score
19:38,0,0
19:38,0,1
19:38,0,2
19:01,0,2
18:38,0,4
18:15,0,4
18:15,1,4
18:15,1,4
18:15,1,4
18:08,1,4
18:08,1,4
17:58,1,4
17:58,1,4
17:27,1,4
17:13,1,4
16:54,1,7
16:23,1,7
16:22,4,7
16:11,4,7
15:58,4,7
15:56,4,9
15:31,4,9
15:31,4,9
15:29,6,9
15:29,6,9
15:29,6,9
15:29,6,9
15:29,6,9
15:14,6,9
15:14,6,9
14:58,8,9
14:40,8,9
14:40,8,9
14:40,8,9
14:32,8,9
14:32,8,9
14:31,8,9
14:14,8,9
14:14,8,9
14:14,8,9
13:52,8,9
13:52,8,9
13:46,10,9
13:13,10,11
12:51,10,11
12:51,11,11
12:51,11,11
12:51,11,11
12:49,11,11
12:37,11,11
12:25,11,11
12:24,11,11
12:21,11,13
12:09,11,13
12:09,11,13
11:59,11,16
11:39,11,16
11:39,11,16
11:39,12,16
11:39,13,16
11:34,13,18
11:34,13,18
11:34,13,19
10:58,15,19
10:44,15,21
10:32,15,21
10:32,15,21
10:25,15,21
10:25,15,21
10:16,17,21
10:00,17,21
9:58,17,21
9:52,17,21
9:52,17,21
9:31,17,21
9:31,17,21
9:13,17,21
9:13,18,21
9:13,18,21
9:13,18,21
8:58,18,21
8:58,18,21
8:50,18,21
8:50,19,21
8:50,20,21
8:31,20,23
7:56,20,23
7:56,20,23
7:52,20,23
7:52,20,23
7:52,20,23
7:52,21,23
7:37,21,23
7:34,21,23
7:29,24,23
7:08,24,23
7:08,24,23
6:51,24,23
6:51,24,23
6:20,24,23
6:20,24,23
5:59,24,23
5:59,24,24
5:59,24,25
5:36,24,25
5:36,25,25
5:36,26,25
5:16,26,25
5:16,26,25
5:04,26,25
5:04,26,25
4:59,28,25
4:45,28,27
4:21,28,27
4:21,28,27
3:50,28,29
3:35,28,29
3:35,28,29
3:32,28,29
3:13,28,31
2:49,31,31
2:31,31,31
2:31,31,31
2:31,31,32
2:31,31,33
2:04,31,33
2:04,32,33
2:04,32,33
2:04,32,33
1:42,32,35
1:20,34,35
1:17,34,35
0:52,34,35
0:52,34,35
0:43,34,35
0:43,35,35
0:43,36,35
0:11,36,35
0:11,36,35
0:03,36,35
0:03,36,35
0:03,37,35
0:00,37,35
19:50,39,35
19:22,39,38
19:12,39,38
19:12,39,38
19:09,39,38
19:09,39,38
19:08,39,38
18:59,41,38
18:43,41,38
18:32,41,38
18:29,41,38
18:29,41,38
18:12,41,38
18:12,41,38
18:02,41,41
17:44,41,41
17:43,41,41
17:43,41,41
17:26,41,44
17:10,41,44
17:06,43,44
16:50,43,46
16:13,43,46
16:13,43,46
16:10,46,46
15:36,46,46
15:36,46,46
15:28,46,46
15:28,46,46
15:28,46,46
15:13,46,46
15:13,46,46
15:08,46,48
14:40,48,48
14:23,48,50
14:00,50,50
13:54,50,50
13:54,50,50
13:35,52,50
13:11,52,50
13:11,52,50
12:39,52,50
12:39,52,50
12:29,52,50
12:29,52,50
12:10,52,50
12:10,52,50
12:09,52,50
11:41,52,50
11:15,52,50
11:15,52,50
11:00,52,50
10:58,52,50
10:58,52,50
10:50,52,50
10:50,52,50
10:28,52,53
10:12,52,53
10:12,52,53
9:48,52,53
9:48,53,53
9:48,54,53
9:21,54,53
9:21,54,53
9:13,54,53
9:12,54,53
9:08,54,53
9:08,54,54
9:08,54,54
9:08,54,54
8:36,54,54
8:36,54,54
8:26,54,54
8:26,54,54
8:20,54,54
8:16,54,54
8:15,54,54
8:12,54,54
8:12,54,54
7:49,57,54
7:34,57,54
7:28,57,54
7:28,57,54
6:55,57,57
6:30,57,57
6:30,57,57
6:23,57,57
6:23,57,58
6:23,57,59
6:07,59,59
5:39,59,59
5:39,59,59
5:36,59,59
5:23,59,59
5:23,59,59
5:18,59,59
5:18,59,59
5:15,61,59
5:15,61,59
5:15,62,59
4:55,62,62
4:37,62,62
4:37,63,62
4:37,64,62
4:20,64,64
4:03,64,64
4:03,64,64
3:56,64,66
3:41,64,66
3:41,64,66
3:37,64,66
3:37,64,66
3:36,64,66
3:33,64,66
3:31,64,69
3:17,64,69
3:17,64,69
2:47,64,71
2:44,64,71
2:37,64,71
2:23,64,71
2:23,64,71
1:49,64,71
1:49,64,71
1:34,64,71
1:34,65,71
1:34,66,71
1:32,66,71
1:32,66,72
1:32,66,73
1:20,68,73
0:48,68,73
0:48,68,73
0:44,68,73
0:40,68,73
0:40,68,74
0:40,68,75
0:36,68,75
0:36,68,75
0:33,68,75
0:33,68,76
0:33,68,77
0:25,70,77
0:25,70,77
0:25,70,77
0:25,70,77
0:19,70,77
0:19,70,77
0:19,70,78
0:12,70,78
0:12,70,78
0:12,72,78
0:11,72,78
0:11,72,78
0:11,72,78
0:11,72,78
0:07,72,78
0:07,72,78
0:00,72,78
