clock,away_score,home_score
19:33,0,0
19:33,0,0
19:01,0,0
19:01,0,0
18:58,0,0
18:58,0,0
18:54,0,0
18:54,0,0
18:29,0,3
18:06,3,3
17:41,3,3
17:41,3,3
17:26,3,3
17:18,3,3
17:17,3,3
17:15,5,3
16:53,5,3
16:53,5,3
16:35,8,3
16:23,8,3
16:23,8,3
16:11,8,6
15:48,8,6
15:48,8,6
15:47,8,6
15:41,8,6
15:40,8,8
15:39,8,8
15:39,8,8
15:39,8,8
15:25,10,8
15:16,10,8
15:16,10,8
15:15,10,8
15:14,10,8
15:14,10,8
14:59,10,8
14:59,10,8
14:53,10,8
14:38,10,10
14:25,10,10
14:25,10,10
14:25,11,10
14:19,11,10
14:19,11,10
14:19,11,10
13:58,11,10
13:46,11,10
13:46,11,10
13:38,11,10
13:38,11,10
13:20,11,12
13:08,13,12
12:48,13,15
12:26,13,15
12:26,13,15
11:55,13,15
11:55,13,15
11:52,13,15
11:46,13,15
11:46,13,15
11:46,13,15
11:46,14,15
11:34,14,17
11:28,16,17
11:25,16,17
11:08,16,17
11:08,16,17
11:08,16,17
11:08,16,17
10:56,18,17
10:22,18,17
10:22,18,18
10:22,18,19
10:13,18,19
10:13,18,19
10:06,18,19
10:06,18,19
10:06,18,20
9:50,18,20
9:48,18,20
9:47,18,20
9:47,18,22
9:13,18,22
9:13,19,22
9:13,20,22
8:52,20,25
8:39,22,25
8:25,22,25
8:25,22,25
8:05,24,25
8:05,24,25
8:05,24,25
8:05,24,25
7:31,24,25
7:31,24,25
7:26,24,25
7:01,24,25
7:01,24,25
6:58,24,25
6:56,24,25
6:55,24,25
6:55,24,25
6:51,24,25
6:19,24,25
6:19,24,25
5:57,24,25
5:57,24,25
5:54,26,25
5:46,26,25
5:46,27,25
5:29,27,25
4:51,27,25
4:40,27,25
4:40,27,26
4:40,27,26
4:40,27,26
4:13,27,26
4:13,27,26
4:08,27,26
4:08,27,26
4:05,27,26
4:05,27,27
4:05,27,28
3:43,27,28
3:43,27,28
3:20,27,28
3:20,27,28
2:58,27,28
2:58,27,28
2:53,27,28
2:53,27,28
2:47,27,30
2:32,27,30
2:32,27,30
2:16,27,30
2:16,27,30
1:48,27,30
1:48,27,30
1:28,27,30
1:28,27,30
1:05,27,30
1:05,27,30
0:39,27,33
0:13,27,33
0:11,27,33
0:11,27,33
0:11,27,33
0:07,27,33
0:00,27,33
0:00,27,33
0:00,27,33
19:41,27,36
19:28,27,36
19:28,28,36
19:28,28,36
19:28,28,36
19:21,28,38
19:06,28,38
19:06,29,38
19:06,30,38
18:46,30,38
18:38,30,38
18:38,30,38
18:24,30,41
17:52,32,41
17:37,32,41
17:36,32,41
17:33,32,41
17:33,32,41
17:19,32,41
17:18,32,41
17:18,32,41
17:09,32,41
17:09,32,41
17:08,32,41
16:56,32,44
16:39,32,44
16:36,32,44
16:32,32,44
16:32,32,44
16:25,32,44
16:25,32,44
16:25,32,45
16:07,32,45
16:07,32,45
15:59,32,47
15:39,32,47
15:39,32,47
15:36,32,47
15:20,32,47
15:20,32,48
15:20,32,49
15:13,32,49
15:13,32,49
15:05,32,49
15:04,32,49
15:01,32,49
15:01,32,49
14:59,32,49
14:59,32,49
14:57,32,49
14:57,32,49
14:54,34,49
14:30,34,52
14:06,37,52
13:46,37,52
13:46,37,52
13:28,40,52
13:03,40,52
13:03,40,52
12:55,40,52
12:55,40,52
12:43,40,52
12:43,40,52
12:35,40,52
12:15,40,52
11:57,40,52
11:57,40,52
11:38,40,52
11:38,40,52
11:26,40,52
11:24,40,52
11:00,40,52
11:00,40,52
10:33,40,54
10:14,40,54
10:14,40,54
10:03,40,54
10:02,40,54
10:00,42,54
9:38,42,57
9:24,42,57
9:24,42,57
9:18,42,57
9:02,42,57
9:02,42,57
8:56,42,57
8:56,42,57
8:56,42,57
8:48,42,57
8:48,42,57
8:35,42,57
8:35,42,58
8:35,42,59
8:26,42,59
8:24,42,59
8:13,42,59
8:13,42,59
7:54,42,59
7:54,42,59
7:51,42,59
7:49,42,59
7:49,42,59
7:29,42,59
7:29,42,59
7:06,42,59
7:06,42,59
7:06,43,59
6:49,43,59
6:49,43,59
6:46,43,61
6:25,43,61
6:25,43,61
6:14,43,63
6:14,43,63
6:14,43,64
6:05,45,64
5:37,45,66
5:11,45,66
5:11,45,66
4:57,45,66
4:57,45,66
4:43,45,66
4:43,45,66
4:39,45,66
4:39,46,66
4:39,47,66
4:39,47,66
4:38,49,66
4:22,49,66
4:22,49,66
4:15,49,66
4:14,49,66
4:13,49,68
4:00,49,68
4:00,49,68
3:48,49,68
3:48,49,68
3:48,49,69
3:48,49,70
3:32,49,70
3:32,49,70
3:26,49,72
3:17,49,72
3:17,49,72
2:59,49,72
2:55,49,72
2:47,49,72
2:47,49,72
2:40,49,74
2:38,49,74
2:27,49,74
2:27,49,74
2:24,49,74
2:24,49,74
2:22,49,74
2:22,49,74
2:10,49,74
2:10,49,74
2:06,49,74
2:03,49,74
2:03,49,74
1:53,49,74
1:53,49,74
1:45,49,74
1:45,49,74
1:40,49,74
1:30,49,74
1:28,49,74
1:27,49,74
1:27,49,74
1:22,49,74
1:22,49,74
1:22,50,74
1:22,50,74
1:22,50,74
1:16,50,76
1:00,50,76
1:00,50,76
0:48,50,79
0:37,50,79
0:37,50,79
0:37,51,79
0:27,51,81
0:15,51,81
0:15,52,81
0:15,53,81
0:15,54,81
0:06,54,81
0:06,54,81
0:00,54,81
0:00,54,81
0:00,54,81
0:00,54,81
