Wk,Date,Rk,School,Prev,Chng,Conf
18,Final,1,UCLA* RFN,1,NC,Pac-10
18,Final,2,Kentucky* RT,3,1,SEC
18,Final,3,Wake Forest* RT,7,4,ACC
18,Final,4,North Carolina* RF,4,NC,ACC
18,Final,5,Kansas* R,2,3,Big 8
18,Final,6,Arkansas* RF,5,1,SEC
18,Final,7,Massachusetts* RT,8,1,A-10
18,Final,8,Connecticut* R,6,2,Big East
18,Final,9,Villanova* T,13,4,Big East
18,Final,10,Maryland* R,10,NC,ACC
18,Final,11,Michigan State*,9,2,Big Ten
18,Final,12,Purdue* R,14,2,Big Ten
18,Final,13,Virginia* R,11,2,ACC
18,Final,14,Oklahoma State* TF,19,5,Big 8
18,Final,15,Arizona*,12,3,Pac-10
18,Final,16,Arizona State*,18,2,Pac-10
18,Final,17,Oklahoma*,16,1,Big 8
18,Final,18,Mississippi State* R,15,3,SEC
18,Final,19,Utah* RT,22,3,WAC
18,Final,20,Alabama*,20,NC,SEC
18,Final,21,Western Kentucky* RT,23,2,Sun Belt
18,Final,22,Georgetown*,24,2,Big East
18,Final,23,Missouri*,17,6,Big 8
18,Final,24,Iowa State*,,,Big 8
18,Final,25,Syracuse*,21,4,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
17,1995-03-06,1,UCLA* RFN,1,NC,Pac-10
17,1995-03-06,2,Kansas* R,3,1,Big 8
17,1995-03-06,3,Kentucky* RT,5,2,SEC
17,1995-03-06,4,North Carolina* RF,2,2,ACC
17,1995-03-06,5,Arkansas* RF,7,2,SEC
17,1995-03-06,6,Connecticut* R,4,2,Big East
17,1995-03-06,7,Wake Forest* RT,9,2,ACC
17,1995-03-06,8,Massachusetts* RT,8,NC,A-10
17,1995-03-06,9,Michigan State*,10,1,Big Ten
17,1995-03-06,10,Maryland* R,6,4,ACC
17,1995-03-06,11,Virginia* R,13,2,ACC
17,1995-03-06,12,Arizona*,12,NC,Pac-10
17,1995-03-06,13,Villanova* T,11,2,Big East
17,1995-03-06,14,Purdue* R,17,3,Big Ten
17,1995-03-06,15,Mississippi State* R,14,1,SEC
17,1995-03-06,16,Oklahoma*,16,NC,Big 8
