Wk,Date,Rk,School,Prev,Chng,Conf
13,2008-01-28,25,Baylor*,25,NC,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
12,2008-01-21,1,Memphis* RTF,2,1,CUSA
12,2008-01-21,2,Kansas* RTFN,3,1,Big 12
12,2008-01-21,3,Tennessee* R,6,3,SEC
12,2008-01-21,4,Duke*,7,3,ACC
12,2008-01-21,5,North Carolina* RTF,1,4,ACC
12,2008-01-21,6,Washington State*,8,2,Pac-10
12,2008-01-21,7,Indiana*,9,2,Big Ten
12,2008-01-21,8,UCLA* RTF,4,4,Pac-10
12,2008-01-21,9,Georgetown* R,5,4,Big East
12,2008-01-21,10,Michigan State*,11,1,Big Ten
12,2008-01-21,11,Wisconsin* RT,17,6,Big Ten
12,2008-01-21,12,Texas* R,19,7,Big 12
12,2008-01-21,13,Pittsburgh* T,15,2,Big East
12,2008-01-21,14,Vanderbilt*,16,2,SEC
12,2008-01-21,15,Butler* RT,12,3,Horizon
12,2008-01-21,16,Dayton,14,2,A-10
12,2008-01-21,17,Mississippi,18,1,SEC
12,2008-01-21,18,Texas A&M*,10,8,Big 12
12,2008-01-21,18,Villanova*,25,7,Big East
12,2008-01-21,20,Stanford*,,,Pac-10
12,2008-01-21,21,Marquette*,13,8,Big East
12,2008-01-21,22,Drake* RT,,,MVC
12,2008-01-21,23,Xavier* R,20,3,A-10
12,2008-01-21,24,Arizona State,22,2,Pac-10
12,2008-01-21,25,Baylor*,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
11,2008-01-14,1,North Carolina* RTF,1,NC,ACC
11,2008-01-14,2,Memphis* RTF,2,NC,CUSA
11,2008-01-14,3,Kansas* RTFN,3,NC,Big 12
11,2008-01-14,4,UCLA* RTF,5,1,Pac-10
11,2008-01-14,5,Georgetown* R,7,2,Big East
11,2008-01-14,6,Tennessee* R,8,2,SEC
11,2008-01-14,7,Duke*,9,2,ACC
11,2008-01-14,8,Washington State*,4,4,Pac-10
11,2008-01-14,9,Indiana*,10,1,Big Ten
11,2008-01-14,10,Texas A&M*,11,1,Big 12
11,2008-01-14,11,Michigan State*,6,5,Big Ten
11,2008-01-14,12,Butler* RT,14,2,Horizon
11,2008-01-14,13,Marquette*,15,2,Big East
11,2008-01-14,14,Dayton,17,3,A-10
11,2008-01-14,15,Pittsburgh* T,20,5,Big East
11,2008-01-14,16,Vanderbilt*,13,3,SEC
11,2008-01-14,17,Wisconsin* RT,21,4,Big Ten
11,2008-01-14,18,Mississippi,16,2,SEC
11,2008-01-14,19,Texas* R,12,7,Big 12
11,2008-01-14,20,Xavier* R,24,4,A-10
11,2008-01-14,21,Miami (FL)*,25,4,ACC
11,2008-01-14,22,Arizona State,,,Pac-10
11,2008-01-14,23,Rhode Island,22,1,A-10
11,2008-01-14,24,Clemson*,18,6,ACC
11,2008-01-14,25,Villanova*,19,6,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
10,2008-01-07,1,North Carolina* RTF,1,NC,ACC
10,2008-01-07,2,Memphis* RTF,2,NC,CUSA
10,2008-01-07,3,Kansas* RTFN,3,NC,Big 12
10,2008-01-07,4,Washington State*,4,NC,Pac-10
10,2008-01-07,5,UCLA* RTF,5,NC,Pac-10
10,2008-01-07,6,Michigan State*,6,NC,Big Ten
10,2008-01-07,7,Georgetown* R,7,NC,Big East
10,2008-01-07,8,Tennessee* R,8,NC,SEC
10,2008-01-07,9,Duke*,9,NC,ACC
10,2008-01-07,10,Indiana*,11,1,Big Ten
10,2008-01-07,11,Texas A&M*,12,1,Big 12
10,2008-01-07,12,Texas* R,14,2,Big 12
10,2008-01-07,13,Vanderbilt*,15,2,SEC
10,2008-01-07,14,Butler* RT,16,2,Horizon
10,2008-01-07,15,Marquette*,10,5,Big East
10,2008-01-07,16,Mississippi,18,2,SEC
10,2008-01-07,17,Dayton,20,3,A-10
10,2008-01-07,18,Clemson*,19,1,ACC
10,2008-01-07,19,Villanova*,17,2,Big East
10,2008-01-07,20,Pittsburgh* T,13,7,Big East
10,2008-01-07,21,Wisconsin* RT,25,4,Big Ten
10,2008-01-07,22,Rhode Island,23,1,A-10
10,2008-01-07,23,Stanford*,24,1,Pac-10
10,2008-01-07,24,Xavier* R,,,A-10
10,2008-01-07,25,Miami (FL)*,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
9,2007-12-31,1,North Carolina* RTF,1,NC,ACC
9,2007-12-31,2,Memphis* RTF,2,NC,CUSA
9,2007-12-31,3,Kansas* RTFN,3,NC,Big 12
9,2007-12-31,4,Washington State*,4,NC,Pac-10
9,2007-12-31,5,UCLA* RTF,5,NC,Pac-10
9,2007-12-31,6,Michigan State*,7,1,Big Ten
9,2007-12-31,7,Georgetown* R,8,1,Big East
9,2007-12-31,8,Tennessee* R,11,3,SEC
9,2007-12-31,9,Duke*,10,1,ACC
9,2007-12-31,10,Marquette*,12,2,Big East
9,2007-12-31,11,Indiana*,13,2,Big Ten
9,2007-12-31,12,Texas A&M*,14,2,Big 12
9,2007-12-31,13,Pittsburgh* T,6,7,Big East
9,2007-12-31,14,Texas* R,9,5,Big 12
9,2007-12-31,15,Vanderbilt*,15,NC,SEC
9,2007-12-31,16,Butler* RT,16,NC,Horizon
9,2007-12-31,17,Villanova*,18,1,Big East
9,2007-12-31,18,Mississippi,22,4,SEC
9,2007-12-31,19,Clemson*,21,2,ACC
9,2007-12-31,20,Dayton,,,A-10
9,2007-12-31,21,Arizona*,17,4,Pac-10
9,2007-12-31,22,Southern California*,24,2,Pac-10
9,2007-12-31,23,Rhode Island,25,2,A-10
9,2007-12-31,24,Stanford*,,,Pac-10
9,2007-12-31,25,Wisconsin* RT,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
8,2007-12-24,1,North Carolina* RTF,1,NC,ACC
8,2007-12-24,2,Memphis* RTF,2,NC,CUSA
8,2007-12-24,3,Kansas* RTFN,3,NC,Big 12
8,2007-12-24,4,Washington State*,7,3,Pac-10
8,2007-12-24,5,UCLA* RTF,8,3,Pac-10
8,2007-12-24,6,Pittsburgh* T,11,5,Big East
8,2007-12-24,7,Michigan State*,9,2,Big Ten
8,2007-12-24,8,Georgetown* R,5,3,Big East
8,2007-12-24,9,Texas* R,4,5,Big 12
8,2007-12-24,10,Duke*,6,4,ACC
8,2007-12-24,11,Tennessee* R,12,1,SEC
8,2007-12-24,12,Marquette*,10,2,Big East
8,2007-12-24,13,Indiana*,13,NC,Big Ten
8,2007-12-24,14,Texas A&M*,14,NC,Big 12
8,2007-12-24,15,Vanderbilt*,17,2,SEC
8,2007-12-24,16,Butler* RT,16,NC,Horizon
8,2007-12-24,17,Arizona*,19,2,Pac-10
8,2007-12-24,18,Villanova*,20,2,Big East
8,2007-12-24,19,Miami (FL)*,22,3,ACC
8,2007-12-24,20,Brigham Young* R,21,1,MWC
8,2007-12-24,21,Clemson*,15,6,ACC
8,2007-12-24,22,Mississippi,,,SEC
8,2007-12-24,23,West Virginia*,24,1,Big East
8,2007-12-24,24,Southern California*,25,1,Pac-10
8,2007-12-24,25,Rhode Island,,,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
7,2007-12-17,1,North Carolina* RTF,1,NC,ACC
7,2007-12-17,2,Memphis* RTF,2,NC,CUSA
7,2007-12-17,3,Kansas* RTFN,3,NC,Big 12
7,2007-12-17,4,Texas* R,4,NC,Big 12
7,2007-12-17,5,Georgetown* R,5,NC,Big East
7,2007-12-17,6,Duke*,6,NC,ACC
7,2007-12-17,7,Washington State*,7,NC,Pac-10
7,2007-12-17,8,UCLA* RTF,8,NC,Pac-10
7,2007-12-17,9,Michigan State*,9,NC,Big Ten
7,2007-12-17,10,Marquette*,10,NC,Big East
7,2007-12-17,11,Pittsburgh* T,11,NC,Big East
7,2007-12-17,12,Tennessee* R,12,NC,SEC
7,2007-12-17,13,Indiana*,13,NC,Big Ten
7,2007-12-17,14,Texas A&M*,14,NC,Big 12
7,2007-12-17,15,Clemson*,15,NC,ACC
7,2007-12-17,16,Butler* RT,18,2,Horizon
7,2007-12-17,17,Vanderbilt*,20,3,SEC
7,2007-12-17,18,Gonzaga* R,19,1,WCC
7,2007-12-17,19,Arizona*,21,2,Pac-10
7,2007-12-17,20,Villanova*,23,3,Big East
7,2007-12-17,21,Brigham Young* R,25,4,MWC
7,2007-12-17,22,Miami (FL)*,,,ACC
7,2007-12-17,23,Oregon*,16,7,Pac-10
7,2007-12-17,24,West Virginia*,,,Big East
7,2007-12-17,25,Southern California*,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
6,2007-12-10,1,North Carolina* RTF,1,NC,ACC
6,2007-12-10,2,Memphis* RTF,2,NC,CUSA
6,2007-12-10,3,Kansas* RTFN,3,NC,Big 12
6,2007-12-10,4,Texas* R,4,NC,Big 12
6,2007-12-10,5,Georgetown* R,5,NC,Big East
6,2007-12-10,6,Duke*,6,NC,ACC
6,2007-12-10,7,Washington State*,8,1,Pac-10
6,2007-12-10,8,UCLA* RTF,7,1,Pac-10
6,2007-12-10,9,Michigan State*,9,NC,Big Ten
6,2007-12-10,10,Marquette*,11,1,Big East
6,2007-12-10,11,Pittsburgh* T,12,1,Big East
6,2007-12-10,12,Tennessee* R,10,2,SEC
6,2007-12-10,13,Indiana*,15,2,Big Ten
6,2007-12-10,14,Texas A&M*,16,2,Big 12
6,2007-12-10,15,Clemson*,18,3,ACC
6,2007-12-10,16,Oregon*,19,3,Pac-10
6,2007-12-10,17,Xavier* R,21,4,A-10
6,2007-12-10,18,Butler* RT,13,5,Horizon
6,2007-12-10,19,Gonzaga* R,17,2,WCC
6,2007-12-10,20,Vanderbilt*,23,3,SEC
6,2007-12-10,21,Arizona*,22,1,Pac-10
6,2007-12-10,22,Louisville*,14,8,Big East
6,2007-12-10,23,Villanova*,25,2,Big East
6,2007-12-10,24,Saint Mary's (CA)*,,,WCC
6,2007-12-10,25,Brigham Young* R,20,5,MWC
Wk,Date,Rk,School,Prev,Chng,Conf
5,2007-12-03,1,North Carolina* RTF,1,NC,ACC
5,2007-12-03,2,Memphis* RTF,3,1,CUSA
5,2007-12-03,3,Kansas* RTFN,4,1,Big 12
5,2007-12-03,4,Texas* R,8,4,Big 12
5,2007-12-03,5,Georgetown* R,5,NC,Big East
5,2007-12-03,6,Duke*,7,1,ACC
5,2007-12-03,7,UCLA* RTF,2,5,Pac-10
5,2007-12-03,8,Washington State*,6,2,Pac-10
5,2007-12-03,9,Michigan State*,10,1,Big Ten
5,2007-12-03,10,Tennessee* R,11,1,SEC
5,2007-12-03,11,Marquette*,13,2,Big East
5,2007-12-03,12,Pittsburgh* T,14,2,Big East
5,2007-12-03,13,Butler* RT,16,3,Horizon
5,2007-12-03,14,Louisville*,12,2,Big East
5,2007-12-03,15,Indiana*,15,NC,Big Ten
5,2007-12-03,16,Texas A&M*,9,7,Big 12
5,2007-12-03,17,Gonzaga* R,19,2,WCC
5,2007-12-03,18,Clemson*,18,NC,ACC
5,2007-12-03,19,Oregon*,17,2,Pac-10
5,2007-12-03,20,Brigham Young* R,21,1,MWC
5,2007-12-03,21,Xavier* R,23,2,A-10
5,2007-12-03,22,Arizona*,,,Pac-10
5,2007-12-03,23,Vanderbilt*,,,SEC
5,2007-12-03,24,Southern California*,22,2,Pac-10
5,2007-12-03,25,Villanova*,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
4,2007-11-26,1,North Carolina* RTF,1,NC,ACC
4,2007-11-26,2,UCLA* RTF,2,NC,Pac-10
4,2007-11-26,3,Memphis* RTF,3,NC,CUSA
4,2007-11-26,4,Kansas* RTFN,4,NC,Big 12
4,2007-11-26,5,Georgetown* R,5,NC,Big East
4,2007-11-26,6,Washington State*,9,3,Pac-10
4,2007-11-26,7,Duke*,13,6,ACC
4,2007-11-26,8,Texas* R,15,7,Big 12
4,2007-11-26,9,Texas A&M*,16,7,Big 12
4,2007-11-26,10,Michigan State*,10,NC,Big Ten
4,2007-11-26,11,Tennessee* R,7,4,SEC
4,2007-11-26,12,Louisville*,6,6,Big East
4,2007-11-26,13,Marquette*,11,2,Big East
4,2007-11-26,14,Pittsburgh* T,17,3,Big East
4,2007-11-26,15,Indiana*,8,7,Big Ten
4,2007-11-26,16,Butler* RT,22,6,Horizon
4,2007-11-26,17,Oregon*,12,5,Pac-10
4,2007-11-26,18,Clemson*,24,6,ACC
4,2007-11-26,19,Gonzaga* R,14,5,WCC
4,2007-11-26,20,Wisconsin* RT,,,Big Ten
4,2007-11-26,21,Brigham Young* R,,,MWC
4,2007-11-26,22,Southern California*,,,Pac-10
4,2007-11-26,23,Xavier* R,,,A-10
4,2007-11-26,24,North Carolina State,,,ACC
4,2007-11-26,25,Kansas State*,18,7,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
3,2007-11-19,1,North Carolina* RTF,1,NC,ACC
3,2007-11-19,2,UCLA* RTF,2,NC,Pac-10
3,2007-11-19,3,Memphis* RTF,3,NC,CUSA
3,2007-11-19,4,Kansas* RTFN,4,NC,Big 12
3,2007-11-19,5,Georgetown* R,5,NC,Big East
3,2007-11-19,6,Louisville*,6,NC,Big East
3,2007-11-19,7,Tennessee* R,7,NC,SEC
3,2007-11-19,8,Indiana*,8,NC,Big Ten
3,2007-11-19,9,Washington State*,9,NC,Pac-10
3,2007-11-19,10,Michigan State*,12,2,Big Ten
3,2007-11-19,11,Marquette*,10,1,Big East
3,2007-11-19,12,Oregon*,11,1,Pac-10
3,2007-11-19,13,Duke*,13,NC,ACC
3,2007-11-19,14,Gonzaga* R,14,NC,WCC
3,2007-11-19,15,Texas* R,16,1,Big 12
3,2007-11-19,16,Texas A&M*,15,1,Big 12
3,2007-11-19,17,Pittsburgh* T,19,2,Big East
3,2007-11-19,18,Kansas State*,22,4,Big 12
3,2007-11-19,19,Southern Illinois,23,4,MVC
3,2007-11-19,20,Villanova*,24,4,Big East
3,2007-11-19,21,Syracuse,,,Big East
3,2007-11-19,22,Butler* RT,25,3,Horizon
3,2007-11-19,23,Virginia,,,ACC
3,2007-11-19,24,Clemson*,,,ACC
3,2007-11-19,25,Florida,,,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
2,2007-11-12,1,North Carolina* RTF,1,NC,ACC
2,2007-11-12,2,UCLA* RTF,2,NC,Pac-10
2,2007-11-12,3,Memphis* RTF,3,NC,CUSA
2,2007-11-12,4,Kansas* RTFN,4,NC,Big 12
2,2007-11-12,5,Georgetown* R,5,NC,Big East
2,2007-11-12,6,Louisville*,6,NC,Big East
2,2007-11-12,7,Tennessee* R,7,NC,SEC
2,2007-11-12,8,Indiana*,9,1,Big Ten
2,2007-11-12,9,Washington State*,10,1,Pac-10
2,2007-11-12,10,Marquette*,11,1,Big East
2,2007-11-12,11,Oregon*,12,1,Pac-10
2,2007-11-12,12,Michigan State*,8,4,Big Ten
2,2007-11-12,13,Duke*,13,NC,ACC
2,2007-11-12,14,Gonzaga* R,14,NC,WCC
2,2007-11-12,15,Texas A&M*,16,1,Big 12
2,2007-11-12,16,Texas* R,15,1,Big 12
2,2007-11-12,17,Arizona*,17,NC,Pac-10
2,2007-11-12,18,Arkansas*,19,1,SEC
2,2007-11-12,19,Pittsburgh* T,22,3,Big East
2,2007-11-12,20,Stanford*,23,3,Pac-10
2,2007-11-12,21,North Carolina State,21,NC,ACC
2,2007-11-12,22,Kansas State*,25,3,Big 12
2,2007-11-12,23,Southern Illinois,24,1,MVC
2,2007-11-12,24,Villanova*,,,Big East
2,2007-11-12,25,Butler* RT,,,Horizon
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,North Carolina* RTF,NA,—,ACC
1,Preseason,2,UCLA* RTF,NA,—,Pac-10
1,Preseason,3,Memphis* RTF,NA,—,CUSA
1,Preseason,4,Kansas* RTFN,NA,—,Big 12
1,Preseason,5,Georgetown* R,NA,—,Big East
1,Preseason,6,Louisville*,NA,—,Big East
1,Preseason,7,Tennessee* R,NA,—,SEC
1,Preseason,8,Michigan State*,NA,—,Big Ten
1,Preseason,9,Indiana*,NA,—,Big Ten
1,Preseason,10,Washington State*,NA,—,Pac-10
1,Preseason,11,Marquette*,NA,—,Big East
1,Preseason,12,Oregon*,NA,—,Pac-10
1,Preseason,13,Duke*,NA,—,ACC
1,Preseason,14,Gonzaga* R,NA,—,WCC
1,Preseason,15,Texas* R,NA,—,Big 12
1,Preseason,16,Texas A&M*,NA,—,Big 12
1,Preseason,17,Arizona*,NA,—,Pac-10
1,Preseason,18,Southern California*,NA,—,Pac-10
1,Preseason,19,Arkansas*,NA,—,SEC
1,Preseason,20,Kentucky*,NA,—,SEC
1,Preseason,21,North Carolina State,NA,—,ACC
1,Preseason,22,Pittsburgh* T,NA,—,Big East
1,Preseason,23,Stanford*,NA,—,Pac-10
