Wk,Date,Rk,School,Prev,Chng,Conf
11,1974-02-19,7,Marquette* F,7,NC,Ind
11,1974-02-19,8,Pittsburgh*,8,NC,Ind
11,1974-02-19,9,Southern California,13,4,Pac-8
11,1974-02-19,10,Indiana R,9,1,Big Ten
11,1974-02-19,11,Alabama R,11,NC,SEC
11,1974-02-19,12,Providence*,12,NC,Ind
11,1974-02-19,13,Long Beach State R,10,3,PCAA
11,1974-02-19,14,Kansas* RF,14,NC,Big 8
11,1974-02-19,15,Kansas State,,,Big 8
11,1974-02-19,16,Creighton*,18,2,Ind
11,1974-02-19,16,South Carolina*,16,NC,Ind
11,1974-02-19,18,Utah,19,1,WAC
11,1974-02-19,19,New Mexico* R,,,WAC
11,1974-02-19,20,Louisville* R,17,3,MVC
Wk,Date,Rk,School,Prev,Chng,Conf
10,1974-02-12,1,UCLA* RF,1,NC,Pac-8
10,1974-02-12,2,North Carolina State* RTFN,2,NC,ACC
10,1974-02-12,3,Notre Dame* R,3,NC,Ind
10,1974-02-12,4,North Carolina,4,NC,ACC
10,1974-02-12,5,Vanderbilt* R,6,1,SEC
10,1974-02-12,6,Maryland,7,1,ACC
10,1974-02-12,7,Marquette* F,5,2,Ind
10,1974-02-12,8,Pittsburgh*,9,1,Ind
10,1974-02-12,9,Indiana R,11,2,Big Ten
10,1974-02-12,10,Long Beach State R,14,4,PCAA
10,1974-02-12,11,Alabama R,8,3,SEC
10,1974-02-12,12,Providence*,12,NC,Ind
10,1974-02-12,13,Southern California,10,3,Pac-8
10,1974-02-12,14,Kansas* RF,16,2,Big 8
10,1974-02-12,15,Michigan* R,,,Big Ten
10,1974-02-12,16,South Carolina*,17,1,Ind
10,1974-02-12,17,Louisville* R,13,4,MVC
10,1974-02-12,18,Creighton*,18,NC,Ind
10,1974-02-12,19,Utah,,,WAC
10,1974-02-12,20,Purdue,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
9,1974-02-05,1,UCLA* RF,1,NC,Pac-8
9,1974-02-05,2,North Carolina State* RTFN,2,NC,ACC
9,1974-02-05,3,Notre Dame* R,3,NC,Ind
9,1974-02-05,4,North Carolina,4,NC,ACC
9,1974-02-05,5,Marquette* F,5,NC,Ind
9,1974-02-05,6,Vanderbilt* R,7,1,SEC
9,1974-02-05,7,Maryland,6,1,ACC
9,1974-02-05,8,Alabama R,9,1,SEC
9,1974-02-05,9,Pittsburgh*,10,1,Ind
9,1974-02-05,10,Southern California,11,1,Pac-8
9,1974-02-05,11,Indiana R,13,2,Big Ten
9,1974-02-05,12,Providence*,8,4,Ind
9,1974-02-05,13,Louisville* R,13,NC,MVC
9,1974-02-05,14,Long Beach State R,12,2,PCAA
9,1974-02-05,15,Texas-El Paso,18,3,WAC
9,1974-02-05,16,Kansas* RF,16,NC,Big 8
9,1974-02-05,17,South Carolina*,15,2,Ind
9,1974-02-05,18,Pennsylvania* R,,,Ivy
9,1974-02-05,18,Syracuse*,19,1,Ind
9,1974-02-05,18,Creighton*,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
8,1974-01-29,1,UCLA* RF,2,1,Pac-8
8,1974-01-29,2,North Carolina State* RTFN,3,1,ACC
8,1974-01-29,3,Notre Dame* R,1,2,Ind
8,1974-01-29,4,North Carolina,5,1,ACC
8,1974-01-29,5,Marquette* F,6,1,Ind
8,1974-01-29,6,Maryland,4,2,ACC
8,1974-01-29,7,Vanderbilt* R,8,1,SEC
8,1974-01-29,8,Providence*,7,1,Ind
8,1974-01-29,9,Alabama R,10,1,SEC
8,1974-01-29,10,Pittsburgh*,12,2,Ind
8,1974-01-29,11,Southern California,11,NC,Pac-8
8,1974-01-29,12,Long Beach State R,9,3,PCAA
8,1974-01-29,13,Indiana R,13,NC,Big Ten
8,1974-01-29,13,Louisville* R,15,2,MVC
8,1974-01-29,15,South Carolina*,14,1,Ind
8,1974-01-29,16,Kansas* RF,17,1,Big 8
8,1974-01-29,17,Wisconsin,16,1,Big Ten
8,1974-01-29,18,Texas-El Paso,19,1,WAC
8,1974-01-29,19,Purdue,,,Big Ten
8,1974-01-29,19,Syracuse*,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
7,1974-01-22,1,Notre Dame* R,2,1,Ind
7,1974-01-22,2,UCLA* RF,1,1,Pac-8
7,1974-01-22,3,North Carolina State* RTFN,3,NC,ACC
7,1974-01-22,4,Maryland,4,NC,ACC
7,1974-01-22,5,North Carolina,5,NC,ACC
7,1974-01-22,6,Marquette* F,6,NC,Ind
7,1974-01-22,7,Providence*,7,NC,Ind
7,1974-01-22,8,Vanderbilt* R,8,NC,SEC
7,1974-01-22,9,Long Beach State R,10,1,PCAA
7,1974-01-22,10,Alabama R,11,1,SEC
7,1974-01-22,11,Southern California,14,3,Pac-8
7,1974-01-22,12,Pittsburgh*,,,Ind
7,1974-01-22,13,Indiana R,9,4,Big Ten
7,1974-01-22,14,South Carolina*,13,1,Ind
7,1974-01-22,15,Louisville* R,15,NC,MVC
7,1974-01-22,16,Wisconsin,18,2,Big Ten
7,1974-01-22,17,Kansas* RF,,,Big 8
7,1974-01-22,18,Arizona State,17,1,WAC
7,1974-01-22,19,Texas-El Paso,,,WAC
7,1974-01-22,20,Michigan* R,18,2,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
6,1974-01-15,1,UCLA* RF,1,NC,Pac-8
6,1974-01-15,2,Notre Dame* R,2,NC,Ind
6,1974-01-15,3,North Carolina State* RTFN,4,1,ACC
6,1974-01-15,4,Maryland,3,1,ACC
6,1974-01-15,5,North Carolina,5,NC,ACC
6,1974-01-15,6,Marquette* F,6,NC,Ind
6,1974-01-15,7,Providence*,11,4,Ind
6,1974-01-15,8,Vanderbilt* R,8,NC,SEC
6,1974-01-15,9,Indiana R,12,3,Big Ten
6,1974-01-15,10,Long Beach State R,9,1,PCAA
6,1974-01-15,11,Alabama R,12,1,SEC
6,1974-01-15,12,New Mexico* R,7,5,WAC
6,1974-01-15,13,South Carolina*,14,1,Ind
6,1974-01-15,14,Southern California,16,2,Pac-8
6,1974-01-15,15,Louisville* R,9,6,MVC
6,1974-01-15,16,Missouri,17,1,Big 8
6,1974-01-15,17,Arizona State,,,WAC
6,1974-01-15,18,Michigan* R,,,Big Ten
6,1974-01-15,18,Wisconsin,15,3,Big Ten
6,1974-01-15,20,Syracuse*,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
5,1974-01-08,1,UCLA* RF,1,NC,Pac-8
5,1974-01-08,2,Notre Dame* R,2,NC,Ind
5,1974-01-08,3,Maryland,3,NC,ACC
5,1974-01-08,4,North Carolina State* RTFN,5,1,ACC
5,1974-01-08,5,North Carolina,4,1,ACC
5,1974-01-08,6,Marquette* F,6,NC,Ind
5,1974-01-08,7,New Mexico* R,9,2,WAC
5,1974-01-08,8,Vanderbilt* R,12,4,SEC
5,1974-01-08,9,Long Beach State R,11,2,PCAA
5,1974-01-08,9,Louisville* R,14,5,MVC
5,1974-01-08,11,Providence*,13,2,Ind
5,1974-01-08,12,Alabama R,10,2,SEC
5,1974-01-08,12,Indiana R,8,4,Big Ten
5,1974-01-08,14,South Carolina*,17,3,Ind
5,1974-01-08,15,Wisconsin,16,1,Big Ten
5,1974-01-08,16,Southern California,7,9,Pac-8
5,1974-01-08,17,Missouri,15,2,Big 8
5,1974-01-08,18,Nevada-Las Vegas,18,NC,WCC
5,1974-01-08,19,Memphis,,,Ind
5,1974-01-08,20,Dayton*,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
4,1974-01-02,1,UCLA* RF,1,NC,Pac-8
4,1974-01-02,2,Notre Dame* R,2,NC,Ind
4,1974-01-02,3,Maryland,4,1,ACC
4,1974-01-02,4,North Carolina,3,1,ACC
4,1974-01-02,5,North Carolina State* RTFN,5,NC,ACC
4,1974-01-02,6,Marquette* F,6,NC,Ind
4,1974-01-02,7,Southern California,10,3,Pac-8
4,1974-01-02,8,Indiana R,7,1,Big Ten
4,1974-01-02,9,New Mexico* R,13,4,WAC
4,1974-01-02,10,Alabama R,17,7,SEC
4,1974-01-02,11,Long Beach State R,12,1,PCAA
4,1974-01-02,12,Vanderbilt* R,11,1,SEC
4,1974-01-02,13,Providence*,8,5,Ind
4,1974-01-02,14,Louisville* R,9,5,MVC
4,1974-01-02,15,Missouri,,,Big 8
4,1974-01-02,16,Wisconsin,,,Big Ten
4,1974-01-02,17,South Carolina*,20,3,Ind
4,1974-01-02,18,Arizona,15,3,WAC
4,1974-01-02,18,Nevada-Las Vegas,16,2,WCC
4,1974-01-02,18,Purdue,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
3,1973-12-25,1,UCLA* RF,1,NC,Pac-8
3,1973-12-25,2,Notre Dame* R,3,1,Ind
3,1973-12-25,3,North Carolina,2,1,ACC
3,1973-12-25,4,Maryland,5,1,ACC
3,1973-12-25,5,North Carolina State* RTFN,6,1,ACC
3,1973-12-25,6,Marquette* F,4,2,Ind
3,1973-12-25,7,Indiana R,7,NC,Big Ten
3,1973-12-25,8,Providence*,8,NC,Ind
3,1973-12-25,9,Louisville* R,9,NC,MVC
3,1973-12-25,10,Southern California,10,NC,Pac-8
3,1973-12-25,11,Vanderbilt* R,17,6,SEC
3,1973-12-25,12,Long Beach State R,13,1,PCAA
3,1973-12-25,13,New Mexico* R,15,2,WAC
3,1973-12-25,14,Oklahoma,18,4,Big 8
3,1973-12-25,15,Arizona,19,4,WAC
3,1973-12-25,16,Nevada-Las Vegas,,,WCC
3,1973-12-25,17,Alabama R,11,6,SEC
3,1973-12-25,17,Syracuse*,,,Ind
3,1973-12-25,19,Memphis,19,NC,Ind
3,1973-12-25,20,South Carolina*,14,6,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
2,1973-12-18,1,UCLA* RF,1,NC,Pac-8
2,1973-12-18,2,North Carolina,4,2,ACC
2,1973-12-18,3,Notre Dame* R,7,4,Ind
2,1973-12-18,4,Marquette* F,6,2,Ind
2,1973-12-18,5,Maryland,5,NC,ACC
2,1973-12-18,6,North Carolina State* RTFN,2,4,ACC
2,1973-12-18,7,Indiana R,3,4,Big Ten
2,1973-12-18,8,Providence*,8,NC,Ind
2,1973-12-18,9,Louisville* R,10,1,MVC
2,1973-12-18,10,Southern California,20,10,Pac-8
2,1973-12-18,11,Alabama R,11,NC,SEC
2,1973-12-18,11,Kansas State,14,3,Big 8
2,1973-12-18,13,Long Beach State R,12,1,PCAA
2,1973-12-18,14,South Carolina*,13,1,Ind
2,1973-12-18,15,Cincinnati,15,NC,Ind
2,1973-12-18,15,New Mexico* R,16,1,WAC
2,1973-12-18,17,Vanderbilt* R,19,2,SEC
2,1973-12-18,18,Oklahoma,,,Big 8
2,1973-12-18,19,Memphis,9,10,Ind
2,1973-12-18,19,Arizona,17,2,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
1,1973-12-11,1,UCLA* RF,NA,—,Pac-8
1,1973-12-11,2,North Carolina State* RTFN,NA,—,ACC
1,1973-12-11,3,Indiana R,NA,—,Big Ten
1,1973-12-11,4,North Carolina,NA,—,ACC
1,1973-12-11,5,Maryland,NA,—,ACC
1,1973-12-11,6,Marquette* F,NA,—,Ind
1,1973-12-11,7,Notre Dame* R,NA,—,Ind
1,1973-12-11,8,Providence*,NA,—,Ind
1,1973-12-11,9,Memphis,NA,—,Ind
1,1973-12-11,10,Louisville* R,NA,—,MVC
1,1973-12-11,11,Alabama R,NA,—,SEC
1,1973-12-11,12,Long Beach State R,NA,—,PCAA
1,1973-12-11,13,South Carolina*,NA,—,Ind
1,1973-12-11,14,Kansas State,NA,—,Big 8
1,1973-12-11,15,Cincinnati,NA,—,Ind
1,1973-12-11,16,New Mexico* R,NA,—,WAC
1,1973-12-11,17,Arizona,NA,—,WAC
1,1973-12-11,17,Pennsylvania* R,NA,—,Ivy
1,1973-12-11,19,Vanderbilt* R,NA,—,SEC
1,1973-12-11,20,Southern California,NA,—,Pac-8
