Wk,Date,Rk,School,Prev,Chng,Conf
19,Final,1,Duke* RT,3,2,ACC
19,Final,2,Michigan State* RTFN,5,3,Big Ten
19,Final,3,Stanford* R,2,1,Pac-10
19,Final,4,Arizona* R,9,5,Pac-10
19,Final,5,Temple* RT,6,1,A-10
19,Final,6,Iowa State* RT,7,1,Big 12
19,Final,7,Cincinnati* R,1,6,CUSA
19,Final,8,Ohio State* R,4,4,Big Ten
19,Final,9,St. John's (NY)* T,19,10,Big East
19,Final,10,Louisiana State* R,10,NC,SEC
19,Final,11,Tennessee* R,8,3,SEC
19,Final,12,Oklahoma*,15,3,Big 12
19,Final,13,Florida* RF,11,2,SEC
19,Final,14,Oklahoma State*,17,3,Big 12
19,Final,15,Texas*,13,2,Big 12
19,Final,16,Syracuse* R,12,4,Big East
19,Final,17,Maryland*,20,3,ACC
19,Final,18,Tulsa* R,14,4,WAC
19,Final,19,Kentucky* R,16,3,SEC
19,Final,20,Connecticut*,21,1,Big East
19,Final,21,Illinois*,25,4,Big Ten
19,Final,22,Indiana*,18,4,Big Ten
19,Final,23,Miami (FL)* R,23,NC,Big East
19,Final,24,Auburn*,,,SEC
19,Final,25,Purdue*,22,3,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
18,2000-03-07,1,Cincinnati* R,2,1,CUSA
18,2000-03-07,2,Stanford* R,1,1,Pac-10
18,2000-03-07,3,Duke* RT,4,1,ACC
18,2000-03-07,4,Ohio State* R,6,2,Big Ten
18,2000-03-07,5,Michigan State* RTFN,7,2,Big Ten
18,2000-03-07,6,Temple* RT,5,1,A-10
18,2000-03-07,7,Iowa State* RT,10,3,Big 12
18,2000-03-07,8,Tennessee* R,11,3,SEC
18,2000-03-07,9,Arizona* R,3,6,Pac-10
18,2000-03-07,10,Louisiana State* R,12,2,SEC
18,2000-03-07,11,Florida* RF,8,3,SEC
18,2000-03-07,12,Syracuse* R,9,3,Big East
18,2000-03-07,13,Texas*,16,3,Big 12
18,2000-03-07,14,Tulsa* R,15,1,WAC
18,2000-03-07,15,Oklahoma*,21,6,Big 12
18,2000-03-07,16,Kentucky* R,22,6,SEC
18,2000-03-07,17,Oklahoma State*,13,4,Big 12
18,2000-03-07,18,Indiana*,14,4,Big Ten
18,2000-03-07,19,St. John's (NY)* T,18,1,Big East
18,2000-03-07,20,Maryland*,17,3,ACC
18,2000-03-07,21,Connecticut*,24,3,Big East
18,2000-03-07,22,Purdue*,20,2,Big Ten
18,2000-03-07,23,Miami (FL)* R,,,Big East
18,2000-03-07,24,Kansas*,23,1,Big 12
18,2000-03-07,25,Illinois*,25,NC,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
17,2000-02-29,1,Stanford* R,1,NC,Pac-10
17,2000-02-29,2,Cincinnati* R,3,1,CUSA
17,2000-02-29,3,Arizona* R,4,1,Pac-10
17,2000-02-29,4,Duke* RT,2,2,ACC
17,2000-02-29,5,Temple* RT,8,3,A-10
17,2000-02-29,6,Ohio State* R,6,NC,Big Ten
17,2000-02-29,7,Michigan State* RTFN,5,2,Big Ten
17,2000-02-29,8,Florida* RF,9,1,SEC
17,2000-02-29,9,Syracuse* R,13,4,Big East
17,2000-02-29,10,Iowa State* RT,17,7,Big 12
17,2000-02-29,11,Tennessee* R,7,4,SEC
17,2000-02-29,12,Louisiana State* R,15,3,SEC
17,2000-02-29,13,Oklahoma State*,10,3,Big 12
17,2000-02-29,14,Indiana*,16,2,Big Ten
17,2000-02-29,15,Tulsa* R,12,3,WAC
17,2000-02-29,16,Texas*,14,2,Big 12
17,2000-02-29,17,Maryland*,19,2,ACC
17,2000-02-29,18,St. John's (NY)* T,,,Big East
17,2000-02-29,19,Auburn*,11,8,SEC
17,2000-02-29,20,Purdue*,21,1,Big Ten
17,2000-02-29,21,Oklahoma*,20,1,Big 12
17,2000-02-29,22,Kentucky* R,18,4,SEC
17,2000-02-29,23,Kansas*,23,NC,Big 12
17,2000-02-29,24,Connecticut*,22,2,Big East
17,2000-02-29,25,Illinois*,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
16,2000-02-22,1,Stanford* R,2,1,Pac-10
16,2000-02-22,2,Duke* RT,3,1,ACC
16,2000-02-22,3,Cincinnati* R,1,2,CUSA
16,2000-02-22,4,Arizona* R,4,NC,Pac-10
16,2000-02-22,5,Michigan State* RTFN,6,1,Big Ten
16,2000-02-22,6,Ohio State* R,7,1,Big Ten
16,2000-02-22,7,Tennessee* R,5,2,SEC
16,2000-02-22,8,Temple* RT,15,7,A-10
16,2000-02-22,9,Florida* RF,11,2,SEC
16,2000-02-22,10,Oklahoma State*,8,2,Big 12
16,2000-02-22,11,Auburn*,12,1,SEC
16,2000-02-22,12,Tulsa* R,13,1,WAC
16,2000-02-22,13,Syracuse* R,9,4,Big East
16,2000-02-22,14,Texas*,17,3,Big 12
16,2000-02-22,15,Louisiana State* R,16,1,SEC
16,2000-02-22,16,Indiana*,10,6,Big Ten
16,2000-02-22,17,Iowa State* RT,14,3,Big 12
16,2000-02-22,18,Kentucky* R,19,1,SEC
16,2000-02-22,19,Maryland*,22,3,ACC
16,2000-02-22,20,Oklahoma*,20,NC,Big 12
16,2000-02-22,21,Purdue*,25,4,Big Ten
16,2000-02-22,22,Connecticut*,18,4,Big East
16,2000-02-22,23,Kansas*,24,1,Big 12
16,2000-02-22,24,Vanderbilt,,,SEC
16,2000-02-22,25,Utah* R,21,4,MWC
Wk,Date,Rk,School,Prev,Chng,Conf
15,2000-02-15,1,Cincinnati* R,1,NC,CUSA
15,2000-02-15,2,Stanford* R,2,NC,Pac-10
15,2000-02-15,3,Duke* RT,3,NC,ACC
15,2000-02-15,4,Arizona* R,7,3,Pac-10
15,2000-02-15,5,Tennessee* R,8,3,SEC
15,2000-02-15,6,Michigan State* RTFN,6,NC,Big Ten
15,2000-02-15,7,Ohio State* R,5,2,Big Ten
15,2000-02-15,8,Oklahoma State*,14,6,Big 12
15,2000-02-15,9,Syracuse* R,4,5,Big East
15,2000-02-15,10,Indiana*,10,NC,Big Ten
15,2000-02-15,11,Florida* RF,12,1,SEC
15,2000-02-15,12,Auburn*,9,3,SEC
15,2000-02-15,13,Tulsa* R,15,2,WAC
15,2000-02-15,14,Iowa State* RT,17,3,Big 12
15,2000-02-15,15,Temple* RT,19,4,A-10
15,2000-02-15,16,Louisiana State* R,25,9,SEC
15,2000-02-15,17,Texas*,18,1,Big 12
15,2000-02-15,18,Connecticut*,13,5,Big East
15,2000-02-15,19,Kentucky* R,11,8,SEC
15,2000-02-15,20,Oklahoma*,16,4,Big 12
15,2000-02-15,21,Utah* R,21,NC,MWC
15,2000-02-15,22,Maryland*,23,1,ACC
15,2000-02-15,23,Seton Hall*,,,Big East
15,2000-02-15,24,Kansas*,20,4,Big 12
15,2000-02-15,25,Purdue*,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
14,2000-02-08,1,Cincinnati* R,1,NC,CUSA
14,2000-02-08,2,Stanford* R,2,NC,Pac-10
14,2000-02-08,3,Duke* RT,3,NC,ACC
14,2000-02-08,4,Syracuse* R,4,NC,Big East
14,2000-02-08,5,Ohio State* R,5,NC,Big Ten
14,2000-02-08,6,Michigan State* RTFN,8,2,Big Ten
14,2000-02-08,7,Arizona* R,9,2,Pac-10
14,2000-02-08,8,Tennessee* R,6,2,SEC
14,2000-02-08,9,Auburn*,10,1,SEC
14,2000-02-08,10,Indiana*,11,1,Big Ten
14,2000-02-08,11,Kentucky* R,14,3,SEC
14,2000-02-08,12,Florida* RF,12,NC,SEC
14,2000-02-08,13,Connecticut*,7,6,Big East
14,2000-02-08,14,Oklahoma State*,13,1,Big 12
14,2000-02-08,15,Tulsa* R,17,2,WAC
14,2000-02-08,16,Oklahoma*,18,2,Big 12
14,2000-02-08,17,Iowa State* RT,20,3,Big 12
14,2000-02-08,18,Texas*,16,2,Big 12
14,2000-02-08,19,Temple* RT,21,2,A-10
14,2000-02-08,20,Kansas*,15,5,Big 12
14,2000-02-08,21,Utah* R,19,2,MWC
14,2000-02-08,22,Vanderbilt,24,2,SEC
14,2000-02-08,23,Maryland*,25,2,ACC
14,2000-02-08,24,Oregon*,23,1,Pac-10
14,2000-02-08,25,Louisiana State* R,22,3,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
13,2000-02-01,1,Cincinnati* R,1,NC,CUSA
13,2000-02-01,2,Stanford* R,2,NC,Pac-10
13,2000-02-01,3,Duke* RT,3,NC,ACC
13,2000-02-01,4,Syracuse* R,4,NC,Big East
13,2000-02-01,5,Ohio State* R,8,3,Big Ten
13,2000-02-01,6,Tennessee* R,11,5,SEC
13,2000-02-01,7,Connecticut*,6,1,Big East
13,2000-02-01,8,Michigan State* RTFN,9,1,Big Ten
13,2000-02-01,9,Arizona* R,5,4,Pac-10
13,2000-02-01,10,Auburn*,7,3,SEC
13,2000-02-01,11,Indiana*,14,3,Big Ten
13,2000-02-01,12,Florida* RF,10,2,SEC
13,2000-02-01,13,Oklahoma State*,15,2,Big 12
13,2000-02-01,14,Kentucky* R,16,2,SEC
13,2000-02-01,15,Kansas*,12,3,Big 12
13,2000-02-01,16,Texas*,17,1,Big 12
13,2000-02-01,17,Tulsa* R,13,4,WAC
13,2000-02-01,18,Oklahoma*,18,NC,Big 12
13,2000-02-01,19,Utah* R,19,NC,MWC
13,2000-02-01,20,Iowa State* RT,,,Big 12
13,2000-02-01,21,Temple* RT,23,2,A-10
