Wk,Date,Rk,School,Prev,Chng,Conf
19,Postseason,1,Connecticut* RTFN,,,Big East
19,Postseason,2,Duke* RTF,,,ACC
19,Postseason,3,Michigan State* RTF,,,Big Ten
19,Postseason,4,Ohio State* F,,,Big Ten
19,Postseason,5,St. John's (NY)*,,,Big East
19,Postseason,5,Kentucky* T,,,SEC
19,Postseason,7,Auburn* R,,,SEC
19,Postseason,8,Maryland*,,,ACC
19,Postseason,9,Stanford* R,,,Pac-10
19,Postseason,10,Utah* RT,,,WAC
19,Postseason,11,Cincinnati* R,,,CUSA
19,Postseason,12,Miami (FL)*,,,Big East
19,Postseason,12,Gonzaga* RT,,,WCC
19,Postseason,14,Temple* R,,,A-10
19,Postseason,15,Iowa*,,,Big Ten
19,Postseason,16,Arizona*,,,Pac-10
19,Postseason,17,Florida*,,,SEC
19,Postseason,18,North Carolina*,,,ACC
19,Postseason,19,Oklahoma*,,,Big 12
19,Postseason,20,Miami (OH)* R,,,MAC
19,Postseason,21,UCLA*,,,Pac-10
19,Postseason,22,Purdue*,,,Big Ten
19,Postseason,23,Kansas* T,,,Big 12
19,Postseason,24,Missouri State*,,,MVC
19,Postseason,25,Arkansas*,,,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
1,Final,1,Duke* RTF,NA,—,ACC
1,Final,2,Michigan State* RTF,NA,—,Big Ten
1,Final,3,Connecticut* RTFN,NA,—,Big East
1,Final,4,Auburn* R,NA,—,SEC
1,Final,5,Maryland*,NA,—,ACC
1,Final,6,Utah* RT,NA,—,WAC
1,Final,7,Stanford* R,NA,—,Pac-10
1,Final,8,St. John's (NY)*,NA,—,Big East
1,Final,9,Cincinnati* R,NA,—,CUSA
1,Final,10,Arizona*,NA,—,Pac-10
1,Final,11,Kentucky* T,NA,—,SEC
1,Final,12,Miami (FL)*,NA,—,Big East
1,Final,13,North Carolina*,NA,—,ACC
1,Final,14,Ohio State* F,NA,—,Big Ten
1,Final,15,UCLA*,NA,—,Pac-10
1,Final,16,College of Charleston* RT,NA,—,Southern
1,Final,17,Wisconsin*,NA,—,Big Ten
1,Final,18,Indiana*,NA,—,Big Ten
1,Final,19,Arkansas*,NA,—,SEC
1,Final,20,Iowa*,NA,—,Big Ten
1,Final,21,Syracuse*,NA,—,Big East
1,Final,22,Kansas* T,NA,—,Big 12
1,Final,23,Texas* R,NA,—,Big 12
1,Final,24,New Mexico*,NA,—,WAC
1,Final,25,Florida*,NA,—,SEC
