Wk,Date,Rk,School,Prev,Chng,Conf
17,2009-03-02,11,Villanova* F,10,1,Big East
17,2009-03-02,12,Louisiana State* R,18,6,SEC
17,2009-03-02,13,Marquette*,8,5,Big East
17,2009-03-02,14,Gonzaga* RT,17,3,WCC
17,2009-03-02,15,Missouri* T,11,4,Big 12
17,2009-03-02,16,Washington* R,21,5,Pac-10
17,2009-03-02,17,Xavier* R,19,2,A-10
17,2009-03-02,18,Clemson*,12,6,ACC
17,2009-03-02,19,Purdue* T,16,3,Big Ten
17,2009-03-02,20,UCLA*,22,2,Pac-10
17,2009-03-02,21,Arizona State*,14,7,Pac-10
17,2009-03-02,22,Butler* R,24,2,Horizon
17,2009-03-02,23,Illinois*,20,3,Big Ten
17,2009-03-02,24,Florida State*,23,1,ACC
17,2009-03-02,25,Syracuse*,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
16,2009-02-23,1,Pittsburgh*,4,3,Big East
16,2009-02-23,2,Connecticut* F,1,1,Big East
16,2009-02-23,3,Oklahoma*,2,1,Big 12
16,2009-02-23,4,North Carolina* RFN,3,1,ACC
16,2009-02-23,5,Memphis* RT,5,NC,CUSA
16,2009-02-23,6,Louisville* RT,7,1,Big East
16,2009-02-23,7,Duke* T,9,2,ACC
16,2009-02-23,8,Marquette*,10,2,Big East
16,2009-02-23,9,Michigan State* RF,6,3,Big Ten
16,2009-02-23,10,Villanova* F,12,2,Big East
16,2009-02-23,11,Missouri* T,11,NC,Big 12
16,2009-02-23,12,Clemson*,13,1,ACC
16,2009-02-23,13,Wake Forest*,8,5,ACC
16,2009-02-23,14,Arizona State*,14,NC,Pac-10
16,2009-02-23,15,Kansas* R,15,NC,Big 12
16,2009-02-23,16,Purdue* T,19,3,Big Ten
16,2009-02-23,17,Gonzaga* RT,17,NC,WCC
16,2009-02-23,18,Louisiana State* R,23,5,SEC
16,2009-02-23,19,Xavier* R,16,3,A-10
16,2009-02-23,20,Illinois*,18,2,Big Ten
16,2009-02-23,21,Washington* R,22,1,Pac-10
16,2009-02-23,22,UCLA*,20,2,Pac-10
16,2009-02-23,23,Florida State*,,,ACC
16,2009-02-23,24,Butler* R,21,3,Horizon
16,2009-02-23,25,Texas*,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
15,2009-02-16,1,Connecticut* F,1,NC,Big East
15,2009-02-16,2,Oklahoma*,2,NC,Big 12
15,2009-02-16,3,North Carolina* RFN,3,NC,ACC
15,2009-02-16,4,Pittsburgh*,4,NC,Big East
15,2009-02-16,5,Memphis* RT,8,3,CUSA
15,2009-02-16,6,Michigan State* RF,9,3,Big Ten
15,2009-02-16,7,Louisville* RT,5,2,Big East
15,2009-02-16,8,Wake Forest*,7,1,ACC
15,2009-02-16,9,Duke* T,6,3,ACC
15,2009-02-16,10,Marquette*,10,NC,Big East
15,2009-02-16,11,Missouri* T,17,6,Big 12
15,2009-02-16,12,Villanova* F,13,1,Big East
15,2009-02-16,13,Clemson*,12,1,ACC
15,2009-02-16,14,Arizona State*,18,4,Pac-10
15,2009-02-16,15,Kansas* R,16,1,Big 12
15,2009-02-16,16,Xavier* R,14,2,A-10
15,2009-02-16,17,Gonzaga* RT,19,2,WCC
15,2009-02-16,18,Illinois*,22,4,Big Ten
15,2009-02-16,19,Purdue* T,20,1,Big Ten
15,2009-02-16,20,UCLA*,11,9,Pac-10
15,2009-02-16,21,Butler* R,15,6,Horizon
15,2009-02-16,22,Washington* R,,,Pac-10
15,2009-02-16,23,Louisiana State* R,,,SEC
15,2009-02-16,24,Syracuse*,23,1,Big East
15,2009-02-16,25,Dayton*,,,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
14,2009-02-09,1,Connecticut* F,1,NC,Big East
14,2009-02-09,2,Oklahoma*,2,NC,Big 12
14,2009-02-09,3,North Carolina* RFN,3,NC,ACC
14,2009-02-09,4,Pittsburgh*,6,2,Big East
14,2009-02-09,5,Louisville* RT,5,NC,Big East
14,2009-02-09,6,Duke* T,4,2,ACC
14,2009-02-09,7,Wake Forest*,7,NC,ACC
14,2009-02-09,8,Memphis* RT,14,6,CUSA
14,2009-02-09,9,Michigan State* RF,13,4,Big Ten
14,2009-02-09,10,Marquette*,8,2,Big East
14,2009-02-09,11,UCLA*,15,4,Pac-10
14,2009-02-09,12,Clemson*,10,2,ACC
14,2009-02-09,13,Villanova* F,17,4,Big East
14,2009-02-09,14,Xavier* R,9,5,A-10
14,2009-02-09,15,Butler* R,11,4,Horizon
14,2009-02-09,16,Kansas* R,21,5,Big 12
14,2009-02-09,17,Missouri* T,,,Big 12
14,2009-02-09,18,Arizona State*,24,6,Pac-10
14,2009-02-09,19,Gonzaga* RT,18,1,WCC
14,2009-02-09,20,Purdue* T,12,8,Big Ten
14,2009-02-09,21,Utah State* RT,25,4,WAC
14,2009-02-09,22,Illinois*,23,1,Big Ten
14,2009-02-09,23,Syracuse*,20,3,Big East
14,2009-02-09,24,Ohio State*,,,Big Ten
14,2009-02-09,25,Florida State*,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
13,2009-02-02,1,Connecticut* F,2,1,Big East
13,2009-02-02,2,Oklahoma*,4,2,Big 12
13,2009-02-02,3,North Carolina* RFN,5,2,ACC
13,2009-02-02,4,Duke* T,1,3,ACC
13,2009-02-02,5,Louisville* RT,7,2,Big East
13,2009-02-02,6,Pittsburgh*,3,3,Big East
13,2009-02-02,7,Wake Forest*,6,1,ACC
13,2009-02-02,8,Marquette*,8,NC,Big East
13,2009-02-02,9,Xavier* R,10,1,A-10
13,2009-02-02,10,Clemson*,12,2,ACC
13,2009-02-02,11,Butler* R,13,2,Horizon
13,2009-02-02,12,Purdue* T,16,4,Big Ten
13,2009-02-02,13,Michigan State* RF,9,4,Big Ten
13,2009-02-02,14,Memphis* RT,18,4,CUSA
13,2009-02-02,15,UCLA*,17,2,Pac-10
13,2009-02-02,16,Texas*,11,5,Big 12
13,2009-02-02,17,Villanova* F,21,4,Big East
13,2009-02-02,18,Gonzaga* RT,20,2,WCC
13,2009-02-02,19,Kentucky,24,5,SEC
13,2009-02-02,20,Syracuse*,15,5,Big East
13,2009-02-02,21,Kansas* R,,,Big 12
13,2009-02-02,22,Washington* R,23,1,Pac-10
13,2009-02-02,23,Illinois*,19,4,Big Ten
13,2009-02-02,24,Arizona State*,14,10,Pac-10
13,2009-02-02,25,Utah State* RT,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
12,2009-01-26,1,Duke* T,2,1,ACC
12,2009-01-26,2,Connecticut* F,3,1,Big East
12,2009-01-26,3,Pittsburgh*,4,1,Big East
12,2009-01-26,4,Oklahoma*,6,2,Big 12
12,2009-01-26,5,North Carolina* RFN,5,NC,ACC
12,2009-01-26,6,Wake Forest*,1,5,ACC
12,2009-01-26,7,Louisville* RT,9,2,Big East
12,2009-01-26,8,Marquette*,11,3,Big East
12,2009-01-26,9,Michigan State* RF,7,2,Big Ten
12,2009-01-26,10,Xavier* R,15,5,A-10
12,2009-01-26,11,Texas*,14,3,Big 12
12,2009-01-26,12,Clemson*,10,2,ACC
12,2009-01-26,13,Butler* R,16,3,Horizon
12,2009-01-26,14,Arizona State*,17,3,Pac-10
12,2009-01-26,15,Syracuse*,8,7,Big East
12,2009-01-26,16,Purdue* T,18,2,Big Ten
12,2009-01-26,17,UCLA*,13,4,Pac-10
12,2009-01-26,18,Memphis* RT,22,4,CUSA
12,2009-01-26,19,Illinois*,25,6,Big Ten
12,2009-01-26,20,Gonzaga* RT,23,3,WCC
12,2009-01-26,21,Villanova* F,20,1,Big East
12,2009-01-26,22,Saint Mary's (CA),,,WCC
12,2009-01-26,23,Washington* R,,,Pac-10
12,2009-01-26,24,Kentucky,,,SEC
12,2009-01-26,25,Georgetown,12,13,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
11,2009-01-19,1,Wake Forest*,2,1,ACC
11,2009-01-19,2,Duke* T,3,1,ACC
11,2009-01-19,3,Connecticut* F,4,1,Big East
11,2009-01-19,4,Pittsburgh*,1,3,Big East
11,2009-01-19,5,North Carolina* RFN,5,NC,ACC
11,2009-01-19,6,Oklahoma*,6,NC,Big 12
11,2009-01-19,7,Michigan State* RF,7,NC,Big Ten
11,2009-01-19,8,Syracuse*,8,NC,Big East
11,2009-01-19,9,Louisville* RT,20,11,Big East
11,2009-01-19,10,Clemson*,10,NC,ACC
11,2009-01-19,11,Marquette*,14,3,Big East
11,2009-01-19,12,Georgetown,13,1,Big East
11,2009-01-19,13,UCLA*,9,4,Pac-10
11,2009-01-19,14,Texas*,11,3,Big 12
11,2009-01-19,15,Xavier* R,15,NC,A-10
11,2009-01-19,16,Butler* R,17,1,Horizon
11,2009-01-19,17,Arizona State*,16,1,Pac-10
11,2009-01-19,18,Purdue* T,19,1,Big Ten
11,2009-01-19,19,Notre Dame,12,7,Big East
11,2009-01-19,20,Villanova* F,23,3,Big East
11,2009-01-19,21,Minnesota*,18,3,Big Ten
11,2009-01-19,22,Memphis* RT,,,CUSA
11,2009-01-19,23,Gonzaga* RT,,,WCC
11,2009-01-19,24,Florida,,,SEC
11,2009-01-19,25,Illinois*,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
10,2009-01-12,1,Pittsburgh*,1,NC,Big East
10,2009-01-12,2,Wake Forest*,4,2,ACC
10,2009-01-12,3,Duke* T,2,1,ACC
10,2009-01-12,4,Connecticut* F,5,1,Big East
10,2009-01-12,5,North Carolina* RFN,3,2,ACC
10,2009-01-12,6,Oklahoma*,6,NC,Big 12
10,2009-01-12,7,Michigan State* RF,8,1,Big Ten
10,2009-01-12,8,Syracuse*,11,3,Big East
10,2009-01-12,9,UCLA*,10,1,Pac-10
10,2009-01-12,10,Clemson*,12,2,ACC
10,2009-01-12,11,Texas*,7,4,Big 12
10,2009-01-12,12,Notre Dame,13,1,Big East
10,2009-01-12,13,Georgetown,9,4,Big East
10,2009-01-12,14,Marquette*,18,4,Big East
10,2009-01-12,15,Xavier* R,16,1,A-10
10,2009-01-12,16,Arizona State*,20,4,Pac-10
10,2009-01-12,17,Butler* R,21,4,Horizon
10,2009-01-12,18,Minnesota*,22,4,Big Ten
10,2009-01-12,19,Purdue* T,14,5,Big Ten
10,2009-01-12,20,Louisville* RT,23,3,Big East
10,2009-01-12,21,Baylor,23,2,Big 12
10,2009-01-12,22,California*,,,Pac-10
10,2009-01-12,23,Villanova* F,18,5,Big East
10,2009-01-12,24,Tennessee* R,15,9,SEC
10,2009-01-12,25,Michigan*,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
9,2009-01-05,1,Pittsburgh*,3,2,Big East
9,2009-01-05,2,Duke* T,5,3,ACC
9,2009-01-05,3,North Carolina* RFN,1,2,ACC
9,2009-01-05,4,Wake Forest*,6,2,ACC
9,2009-01-05,5,Connecticut* F,2,3,Big East
9,2009-01-05,6,Oklahoma*,4,2,Big 12
9,2009-01-05,7,Texas*,8,1,Big 12
9,2009-01-05,8,Michigan State* RF,10,2,Big Ten
9,2009-01-05,9,Georgetown,11,2,Big East
9,2009-01-05,10,UCLA*,12,2,Pac-10
9,2009-01-05,11,Syracuse*,13,2,Big East
9,2009-01-05,12,Clemson*,20,8,ACC
9,2009-01-05,13,Notre Dame,7,6,Big East
9,2009-01-05,14,Purdue* T,9,5,Big Ten
9,2009-01-05,15,Tennessee* R,14,1,SEC
9,2009-01-05,16,Xavier* R,22,6,A-10
9,2009-01-05,17,Boston College*,,,ACC
9,2009-01-05,18,Marquette*,,,Big East
9,2009-01-05,18,Villanova* F,15,3,Big East
9,2009-01-05,20,Arizona State*,17,3,Pac-10
9,2009-01-05,21,Butler* R,25,4,Horizon
9,2009-01-05,22,Minnesota*,21,1,Big Ten
9,2009-01-05,23,Louisville* RT,18,5,Big East
9,2009-01-05,23,Baylor,19,4,Big 12
9,2009-01-05,25,West Virginia*,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
8,2008-12-29,1,North Carolina* RFN,1,NC,ACC
8,2008-12-29,2,Connecticut* F,2,NC,Big East
8,2008-12-29,3,Pittsburgh*,3,NC,Big East
8,2008-12-29,4,Oklahoma*,4,NC,Big 12
8,2008-12-29,5,Duke* T,5,NC,ACC
8,2008-12-29,6,Wake Forest*,6,NC,ACC
8,2008-12-29,7,Notre Dame,8,1,Big East
8,2008-12-29,8,Texas*,9,1,Big 12
8,2008-12-29,9,Purdue* T,10,1,Big Ten
8,2008-12-29,10,Michigan State* RF,11,1,Big Ten
8,2008-12-29,11,Georgetown,12,1,Big East
8,2008-12-29,12,UCLA*,13,1,Pac-10
8,2008-12-29,13,Syracuse*,17,4,Big East
8,2008-12-29,14,Tennessee* R,16,2,SEC
8,2008-12-29,15,Villanova* F,18,3,Big East
8,2008-12-29,16,Gonzaga* RT,7,9,WCC
8,2008-12-29,17,Arizona State*,20,3,Pac-10
8,2008-12-29,18,Louisville* RT,19,1,Big East
8,2008-12-29,19,Baylor,21,2,Big 12
8,2008-12-29,20,Clemson*,22,2,ACC
8,2008-12-29,21,Minnesota*,23,2,Big Ten
8,2008-12-29,22,Xavier* R,14,8,A-10
8,2008-12-29,23,Michigan*,24,1,Big Ten
8,2008-12-29,24,Ohio State*,15,9,Big Ten
8,2008-12-29,25,Butler* R,,,Horizon
Wk,Date,Rk,School,Prev,Chng,Conf
7,2008-12-22,1,North Carolina* RFN,1,NC,ACC
7,2008-12-22,2,Connecticut* F,2,NC,Big East
7,2008-12-22,3,Pittsburgh*,3,NC,Big East
7,2008-12-22,4,Oklahoma*,4,NC,Big 12
7,2008-12-22,5,Duke* T,6,1,ACC
7,2008-12-22,6,Wake Forest*,10,4,ACC
7,2008-12-22,7,Gonzaga* RT,8,1,WCC
7,2008-12-22,8,Notre Dame,12,4,Big East
7,2008-12-22,9,Texas*,5,4,Big 12
7,2008-12-22,10,Purdue* T,13,3,Big Ten
7,2008-12-22,11,Michigan State* RF,19,8,Big Ten
7,2008-12-22,12,Georgetown,15,3,Big East
7,2008-12-22,13,UCLA*,14,1,Pac-10
7,2008-12-22,14,Xavier* R,7,7,A-10
7,2008-12-22,15,Ohio State*,17,2,Big Ten
7,2008-12-22,16,Tennessee* R,16,NC,SEC
7,2008-12-22,17,Syracuse*,11,6,Big East
7,2008-12-22,18,Villanova* F,18,NC,Big East
7,2008-12-22,19,Louisville* RT,9,10,Big East
7,2008-12-22,20,Arizona State*,20,NC,Pac-10
7,2008-12-22,21,Baylor,21,NC,Big 12
7,2008-12-22,22,Clemson*,25,3,ACC
7,2008-12-22,23,Minnesota*,,,Big Ten
7,2008-12-22,24,Michigan*,,,Big Ten
7,2008-12-22,25,Missouri* T,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
6,2008-12-15,1,North Carolina* RFN,1,NC,ACC
6,2008-12-15,2,Connecticut* F,2,NC,Big East
6,2008-12-15,3,Pittsburgh*,3,NC,Big East
6,2008-12-15,4,Oklahoma*,5,1,Big 12
6,2008-12-15,5,Texas*,6,1,Big 12
6,2008-12-15,6,Duke* T,7,1,ACC
6,2008-12-15,7,Xavier* R,10,3,A-10
6,2008-12-15,8,Gonzaga* RT,4,4,WCC
6,2008-12-15,9,Louisville* RT,9,NC,Big East
6,2008-12-15,10,Wake Forest*,11,1,ACC
6,2008-12-15,11,Syracuse*,13,2,Big East
6,2008-12-15,12,Notre Dame,12,NC,Big East
6,2008-12-15,13,Purdue* T,14,1,Big Ten
6,2008-12-15,14,UCLA*,16,2,Pac-10
6,2008-12-15,15,Georgetown,19,4,Big East
6,2008-12-15,16,Tennessee* R,8,8,SEC
6,2008-12-15,17,Ohio State*,21,4,Big Ten
6,2008-12-15,18,Villanova* F,15,3,Big East
6,2008-12-15,19,Michigan State* RF,18,1,Big Ten
6,2008-12-15,20,Arizona State*,20,NC,Pac-10
6,2008-12-15,21,Baylor,22,1,Big 12
6,2008-12-15,22,Davidson R,23,1,Southern
6,2008-12-15,23,Memphis* RT,17,6,CUSA
6,2008-12-15,24,Marquette*,24,NC,Big East
6,2008-12-15,25,Clemson*,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
5,2008-12-08,1,North Carolina* RFN,1,NC,ACC
5,2008-12-08,2,Connecticut* F,2,NC,Big East
5,2008-12-08,3,Pittsburgh*,3,NC,Big East
5,2008-12-08,4,Gonzaga* RT,5,1,WCC
5,2008-12-08,5,Oklahoma*,6,1,Big 12
5,2008-12-08,6,Texas*,8,2,Big 12
5,2008-12-08,7,Duke* T,4,3,ACC
5,2008-12-08,8,Tennessee* R,10,2,SEC
5,2008-12-08,9,Louisville* RT,11,2,Big East
5,2008-12-08,10,Xavier* R,14,4,A-10
5,2008-12-08,11,Wake Forest*,15,4,ACC
5,2008-12-08,12,Notre Dame,7,5,Big East
5,2008-12-08,13,Syracuse*,16,3,Big East
5,2008-12-08,14,Purdue* T,9,5,Big Ten
5,2008-12-08,15,Villanova* F,17,2,Big East
5,2008-12-08,16,UCLA*,12,4,Pac-10
5,2008-12-08,17,Memphis* RT,18,1,CUSA
5,2008-12-08,18,Michigan State* RF,13,5,Big Ten
5,2008-12-08,19,Georgetown,20,1,Big East
5,2008-12-08,20,Arizona State*,19,1,Pac-10
5,2008-12-08,21,Ohio State*,,,Big Ten
5,2008-12-08,22,Baylor,24,2,Big 12
5,2008-12-08,23,Davidson R,22,1,Southern
5,2008-12-08,24,Marquette*,25,1,Big East
5,2008-12-08,25,Kansas* R,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
4,2008-12-01,1,North Carolina* RFN,1,NC,ACC
4,2008-12-01,2,Connecticut* F,2,NC,Big East
4,2008-12-01,3,Pittsburgh*,4,1,Big East
4,2008-12-01,4,Duke* T,7,3,ACC
4,2008-12-01,5,Gonzaga* RT,9,4,WCC
4,2008-12-01,6,Oklahoma*,11,5,Big 12
4,2008-12-01,7,Notre Dame,8,1,Big East
4,2008-12-01,8,Texas*,6,2,Big 12
4,2008-12-01,9,Purdue* T,10,1,Big Ten
4,2008-12-01,10,Tennessee* R,12,2,SEC
4,2008-12-01,11,Louisville* RT,3,8,Big East
4,2008-12-01,12,UCLA*,13,1,Pac-10
4,2008-12-01,13,Michigan State* RF,5,8,Big Ten
4,2008-12-01,14,Xavier* R,16,2,A-10
4,2008-12-01,15,Wake Forest*,19,4,ACC
4,2008-12-01,16,Syracuse*,,,Big East
4,2008-12-01,17,Villanova* F,20,3,Big East
4,2008-12-01,18,Memphis* RT,18,NC,CUSA
4,2008-12-01,19,Arizona State*,14,5,Pac-10
4,2008-12-01,20,Georgetown,21,1,Big East
4,2008-12-01,21,Miami (FL),22,1,ACC
4,2008-12-01,22,Davidson R,24,2,Southern
4,2008-12-01,23,Florida,17,6,SEC
4,2008-12-01,24,Baylor,,,Big 12
4,2008-12-01,25,Marquette*,15,10,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
3,2008-11-24,1,North Carolina* RFN,1,NC,ACC
3,2008-11-24,2,Connecticut* F,2,NC,Big East
3,2008-11-24,3,Louisville* RT,3,NC,Big East
3,2008-11-24,4,Pittsburgh*,6,2,Big East
3,2008-11-24,5,Michigan State* RF,5,NC,Big Ten
3,2008-11-24,6,Texas*,7,1,Big 12
3,2008-11-24,7,Duke* T,10,3,ACC
3,2008-11-24,8,Notre Dame,8,NC,Big East
3,2008-11-24,9,Gonzaga* RT,9,NC,WCC
3,2008-11-24,10,Purdue* T,11,1,Big Ten
3,2008-11-24,11,Oklahoma*,12,1,Big 12
3,2008-11-24,12,Tennessee* R,14,2,SEC
3,2008-11-24,13,UCLA*,4,9,Pac-10
3,2008-11-24,14,Arizona State*,15,1,Pac-10
3,2008-11-24,15,Marquette*,15,NC,Big East
3,2008-11-24,16,Xavier* R,,,A-10
3,2008-11-24,17,Florida,18,1,SEC
3,2008-11-24,18,Memphis* RT,13,5,CUSA
3,2008-11-24,19,Wake Forest*,20,1,ACC
3,2008-11-24,20,Villanova* F,23,3,Big East
3,2008-11-24,21,Georgetown,22,1,Big East
3,2008-11-24,22,Miami (FL),17,5,ACC
3,2008-11-24,22,Kansas* R,24,2,Big 12
3,2008-11-24,24,Davidson R,21,3,Southern
3,2008-11-24,25,Wisconsin*,25,NC,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
2,2008-11-17,1,North Carolina* RFN,1,NC,ACC
2,2008-11-17,2,Connecticut* F,2,NC,Big East
2,2008-11-17,3,Louisville* RT,3,NC,Big East
2,2008-11-17,4,UCLA*,4,NC,Pac-10
2,2008-11-17,5,Michigan State* RF,6,1,Big Ten
2,2008-11-17,6,Pittsburgh*,5,1,Big East
2,2008-11-17,7,Texas*,7,NC,Big 12
2,2008-11-17,8,Notre Dame,9,1,Big East
2,2008-11-17,9,Gonzaga* RT,10,1,WCC
2,2008-11-17,10,Duke* T,8,2,ACC
2,2008-11-17,11,Purdue* T,11,NC,Big Ten
2,2008-11-17,12,Oklahoma*,12,NC,Big 12
2,2008-11-17,13,Memphis* RT,13,NC,CUSA
2,2008-11-17,14,Tennessee* R,14,NC,SEC
2,2008-11-17,15,Marquette*,16,1,Big East
2,2008-11-17,15,Arizona State*,15,NC,Pac-10
2,2008-11-17,17,Miami (FL),17,NC,ACC
2,2008-11-17,18,Florida,19,1,SEC
2,2008-11-17,19,Southern California* T,18,1,Pac-10
2,2008-11-17,20,Wake Forest*,21,1,ACC
2,2008-11-17,21,Davidson R,20,1,Southern
2,2008-11-17,22,Georgetown,22,NC,Big East
2,2008-11-17,23,Villanova* F,23,NC,Big East
2,2008-11-17,24,Kansas* R,24,NC,Big 12
2,2008-11-17,25,Wisconsin*,25,NC,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,North Carolina* RFN,NA,—,ACC
1,Preseason,2,Connecticut* F,NA,—,Big East
1,Preseason,3,Louisville* RT,NA,—,Big East
1,Preseason,4,UCLA*,NA,—,Pac-10
1,Preseason,5,Pittsburgh*,NA,—,Big East
1,Preseason,6,Michigan State* RF,NA,—,Big Ten
1,Preseason,7,Texas*,NA,—,Big 12
1,Preseason,8,Duke* T,NA,—,ACC
1,Preseason,9,Notre Dame,NA,—,Big East
1,Preseason,10,Gonzaga* RT,NA,—,WCC
1,Preseason,11,Purdue* T,NA,—,Big Ten
1,Preseason,12,Oklahoma*,NA,—,Big 12
1,Preseason,13,Memphis* RT,NA,—,CUSA
1,Preseason,14,Tennessee* R,NA,—,SEC
1,Preseason,15,Arizona State*,NA,—,Pac-10
1,Preseason,16,Marquette*,NA,—,Big East
1,Preseason,17,Miami (FL),NA,—,ACC
1,Preseason,18,Southern California* T,NA,—,Pac-10
1,Preseason,19,Florida,NA,—,SEC
1,Preseason,20,Davidson R,NA,—,Southern
1,Preseason,21,Wake Forest*,NA,—,ACC
1,Preseason,22,Georgetown,NA,—,Big East
1,Preseason,23,Villanova* F,NA,—,Big East
1,Preseason,24,Kansas* R,NA,—,Big 12
1,Preseason,25,Wisconsin*,NA,—,Big Ten
