Wk,Date,Rk,School,Prev,Chng,Conf
15,Final,1,DePaul* R,1,NC,Ind
15,Final,2,Louisville* RTFN,4,2,Metro
15,Final,3,Louisiana State* T,5,2,SEC
15,Final,4,Kentucky* R,2,2,SEC
15,Final,5,Oregon State* R,6,1,Pac-10
15,Final,6,Syracuse* R,3,3,Big East
15,Final,7,Indiana* R,13,6,Big Ten
15,Final,8,Maryland* R,7,1,ACC
15,Final,9,Notre Dame*,14,5,Ind
15,Final,10,Ohio State*,9,1,Big Ten
15,Final,11,Georgetown* RT,20,9,Big East
15,Final,12,Brigham Young* R,12,NC,WAC
15,Final,13,St. John's (NY)* R,8,5,Big East
15,Final,14,Duke* T,,,ACC
15,Final,15,North Carolina*,10,5,ACC
15,Final,16,Missouri* R,11,5,Big 8
15,Final,17,Weber State* RT,16,1,Big Sky
15,Final,18,Arizona State*,15,3,Pac-10
15,Final,19,Iona*,,,ECACM
15,Final,20,Purdue* F,18,2,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
14,1980-02-26,1,DePaul* R,1,NC,Ind
14,1980-02-26,2,Kentucky* R,3,1,SEC
14,1980-02-26,3,Syracuse* R,4,1,Big East
14,1980-02-26,4,Louisville* RTFN,2,2,Metro
14,1980-02-26,5,Louisiana State* T,5,NC,SEC
14,1980-02-26,6,Oregon State* R,6,NC,Pac-10
14,1980-02-26,7,Maryland* R,9,2,ACC
14,1980-02-26,8,St. John's (NY)* R,7,1,Big East
14,1980-02-26,9,Ohio State*,11,2,Big Ten
14,1980-02-26,10,North Carolina*,8,2,ACC
14,1980-02-26,11,Missouri* R,13,2,Big 8
14,1980-02-26,12,Brigham Young* R,14,2,WAC
14,1980-02-26,13,Indiana* R,19,6,Big Ten
14,1980-02-26,14,Notre Dame*,10,4,Ind
14,1980-02-26,15,Arizona State*,18,3,Pac-10
14,1980-02-26,16,Weber State* RT,16,NC,Big Sky
14,1980-02-26,17,Clemson*,12,5,ACC
14,1980-02-26,18,Purdue* F,15,3,Big Ten
14,1980-02-26,19,North Carolina State*,,,ACC
14,1980-02-26,20,Georgetown* RT,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
13,1980-02-19,1,DePaul* R,1,NC,Ind
13,1980-02-19,2,Louisville* RTFN,3,1,Metro
13,1980-02-19,3,Kentucky* R,5,2,SEC
13,1980-02-19,4,Syracuse* R,2,2,Big East
13,1980-02-19,5,Louisiana State* T,6,1,SEC
13,1980-02-19,6,Oregon State* R,4,2,Pac-10
13,1980-02-19,7,St. John's (NY)* R,7,NC,Big East
13,1980-02-19,8,North Carolina*,11,3,ACC
13,1980-02-19,9,Maryland* R,8,1,ACC
13,1980-02-19,10,Notre Dame*,12,2,Ind
13,1980-02-19,11,Ohio State*,9,2,Big Ten
13,1980-02-19,12,Clemson*,10,2,ACC
13,1980-02-19,13,Missouri* R,14,1,Big 8
13,1980-02-19,14,Brigham Young* R,13,1,WAC
13,1980-02-19,15,Purdue* F,15,NC,Big Ten
13,1980-02-19,16,Weber State* RT,17,1,Big Sky
13,1980-02-19,17,Duke* T,16,1,ACC
13,1980-02-19,18,Arizona State*,18,NC,Pac-10
13,1980-02-19,19,Indiana* R,,,Big Ten
13,1980-02-19,20,Washington State*,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
12,1980-02-12,1,DePaul* R,1,NC,Ind
12,1980-02-12,2,Syracuse* R,2,NC,Big East
12,1980-02-12,3,Louisville* RTFN,3,NC,Metro
12,1980-02-12,4,Oregon State* R,4,NC,Pac-10
12,1980-02-12,5,Kentucky* R,5,NC,SEC
12,1980-02-12,6,Louisiana State* T,6,NC,SEC
12,1980-02-12,7,St. John's (NY)* R,8,1,Big East
12,1980-02-12,8,Maryland* R,7,1,ACC
12,1980-02-12,9,Ohio State*,13,4,Big Ten
12,1980-02-12,10,Clemson*,16,6,ACC
12,1980-02-12,11,North Carolina*,11,NC,ACC
12,1980-02-12,12,Notre Dame*,9,3,Ind
12,1980-02-12,13,Brigham Young* R,14,1,WAC
12,1980-02-12,14,Missouri* R,15,1,Big 8
12,1980-02-12,15,Purdue* F,12,3,Big Ten
12,1980-02-12,16,Duke* T,10,6,ACC
12,1980-02-12,17,Weber State* RT,17,NC,Big Sky
12,1980-02-12,18,Arizona State*,19,1,Pac-10
12,1980-02-12,19,Kansas State* T,,,Big 8
12,1980-02-12,20,Iowa* F,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
11,1980-02-05,1,DePaul* R,1,NC,Ind
11,1980-02-05,2,Syracuse* R,4,2,Big East
11,1980-02-05,3,Louisville* RTFN,7,4,Metro
11,1980-02-05,4,Oregon State* R,2,2,Pac-10
11,1980-02-05,5,Kentucky* R,3,2,SEC
11,1980-02-05,6,Louisiana State* T,10,4,SEC
11,1980-02-05,7,Maryland* R,12,5,ACC
