Wk,Date,Rk,School,Prev,Chng,Conf
2,1989-11-27,19,Georgia Tech* TF,15,4,ACC
2,1989-11-27,20,Florida,,,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,Nevada-Las Vegas* RTFN,NA,—,Big West
1,Preseason,2,Syracuse* R,NA,—,Big East
1,Preseason,3,Louisiana State*,NA,—,SEC
1,Preseason,4,Georgetown*,NA,—,Big East
1,Preseason,5,Michigan*,NA,—,Big Ten
1,Preseason,6,Arizona* RT,NA,—,Pac-10
1,Preseason,7,North Carolina*,NA,—,ACC
1,Preseason,8,Illinois*,NA,—,Big Ten
1,Preseason,9,Duke* F,NA,—,ACC
1,Preseason,10,Arkansas* RTF,NA,—,SWC
1,Preseason,10,Missouri* R,NA,—,Big 8
1,Preseason,12,Indiana*,NA,—,Big Ten
1,Preseason,13,UCLA*,NA,—,Pac-10
1,Preseason,14,Louisville* RT,NA,—,Metro
1,Preseason,15,Georgia Tech* TF,NA,—,ACC
1,Preseason,16,Oklahoma* T,NA,—,Big 8
1,Preseason,17,Temple* RT,NA,—,A-10
1,Preseason,18,Pittsburgh,NA,—,Big East
1,Preseason,19,Notre Dame*,NA,—,Ind
1,Preseason,20,Oklahoma State,NA,—,Big 8
