Wk,Date,Rk,School,Prev,Chng,Conf
11,2011-01-17,5,Pittsburgh* R,5,NC,Big East
11,2011-01-17,6,San Diego State* RT,6,NC,MWC
11,2011-01-17,7,Villanova*,7,NC,Big East
11,2011-01-17,8,Connecticut* TFN,10,2,Big East
11,2011-01-17,9,Brigham Young* R,11,2,MWC
11,2011-01-17,10,Texas*,12,2,Big 12
11,2011-01-17,11,Texas A&M*,14,3,Big 12
11,2011-01-17,12,Kentucky* TF,13,1,SEC
11,2011-01-17,13,Missouri*,15,2,Big 12
11,2011-01-17,14,Purdue*,8,6,Big Ten
11,2011-01-17,15,Minnesota,,,Big Ten
11,2011-01-17,16,Notre Dame*,9,7,Big East
11,2011-01-17,17,Michigan State*,,,Big Ten
11,2011-01-17,18,Wisconsin*,20,2,Big Ten
11,2011-01-17,19,Louisville*,18,1,Big East
11,2011-01-17,20,Washington* T,17,3,Pac-10
11,2011-01-17,21,West Virginia*,,,Big East
11,2011-01-17,22,Saint Mary's (CA) R,,,WCC
11,2011-01-17,23,Illinois*,16,7,Big Ten
11,2011-01-17,23,Georgetown*,22,1,Big East
11,2011-01-17,25,Cincinnati*,25,NC,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
10,2011-01-10,1,Duke* T,1,NC,ACC
10,2011-01-10,2,Ohio State* RT,2,NC,Big Ten
10,2011-01-10,3,Kansas* RT,3,NC,Big 12
10,2011-01-10,4,Syracuse*,4,NC,Big East
10,2011-01-10,5,Pittsburgh* R,5,NC,Big East
10,2011-01-10,6,San Diego State* RT,6,NC,MWC
10,2011-01-10,7,Villanova*,7,NC,Big East
10,2011-01-10,8,Purdue*,11,3,Big Ten
10,2011-01-10,9,Notre Dame*,14,5,Big East
10,2011-01-10,10,Connecticut* TFN,8,2,Big East
10,2011-01-10,11,Brigham Young* R,15,4,MWC
10,2011-01-10,12,Texas*,12,NC,Big 12
10,2011-01-10,13,Kentucky* TF,10,3,SEC
10,2011-01-10,14,Texas A&M*,16,2,Big 12
10,2011-01-10,15,Missouri*,9,6,Big 12
10,2011-01-10,16,Illinois*,20,4,Big Ten
10,2011-01-10,17,Washington* T,23,6,Pac-10
10,2011-01-10,18,Louisville*,,,Big East
10,2011-01-10,19,Temple*,,,A-10
10,2011-01-10,20,Wisconsin*,,,Big Ten
10,2011-01-10,21,Kansas State*,17,4,Big 12
10,2011-01-10,22,Georgetown*,13,9,Big East
10,2011-01-10,23,Central Florida,19,4,CUSA
10,2011-01-10,24,Georgia*,,,SEC
10,2011-01-10,25,Cincinnati*,24,1,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
9,2011-01-03,1,Duke* T,1,NC,ACC
9,2011-01-03,2,Ohio State* RT,2,NC,Big Ten
9,2011-01-03,3,Kansas* RT,3,NC,Big 12
9,2011-01-03,4,Syracuse*,5,1,Big East
9,2011-01-03,5,Pittsburgh* R,6,1,Big East
9,2011-01-03,6,San Diego State* RT,7,1,MWC
9,2011-01-03,7,Villanova*,8,1,Big East
9,2011-01-03,8,Connecticut* TFN,4,4,Big East
9,2011-01-03,9,Missouri*,10,1,Big 12
9,2011-01-03,10,Kentucky* TF,11,1,SEC
9,2011-01-03,11,Purdue*,12,1,Big Ten
9,2011-01-03,12,Texas*,13,1,Big 12
9,2011-01-03,13,Georgetown*,9,4,Big East
9,2011-01-03,14,Notre Dame*,15,1,Big East
9,2011-01-03,15,Brigham Young* R,16,1,MWC
9,2011-01-03,16,Texas A&M*,18,2,Big 12
9,2011-01-03,17,Kansas State*,17,NC,Big 12
9,2011-01-03,18,Michigan State*,20,2,Big Ten
9,2011-01-03,19,Central Florida,19,NC,CUSA
9,2011-01-03,20,Illinois*,23,3,Big Ten
9,2011-01-03,21,Memphis* T,21,NC,CUSA
9,2011-01-03,22,Vanderbilt*,24,2,SEC
9,2011-01-03,23,Washington* T,,,Pac-10
9,2011-01-03,24,Cincinnati*,,,Big East
9,2011-01-03,25,Nevada-Las Vegas*,,,MWC
Wk,Date,Rk,School,Prev,Chng,Conf
8,2010-12-27,1,Duke* T,1,NC,ACC
8,2010-12-27,2,Ohio State* RT,2,NC,Big Ten
8,2010-12-27,3,Kansas* RT,3,NC,Big 12
8,2010-12-27,4,Connecticut* TFN,4,NC,Big East
8,2010-12-27,5,Syracuse*,5,NC,Big East
8,2010-12-27,6,Pittsburgh* R,6,NC,Big East
8,2010-12-27,7,San Diego State* RT,7,NC,MWC
8,2010-12-27,8,Villanova*,8,NC,Big East
8,2010-12-27,9,Georgetown*,10,1,Big East
8,2010-12-27,10,Missouri*,9,1,Big 12
8,2010-12-27,11,Kentucky* TF,13,2,SEC
8,2010-12-27,12,Purdue*,14,2,Big Ten
8,2010-12-27,13,Texas*,18,5,Big 12
8,2010-12-27,14,Minnesota,17,3,Big Ten
8,2010-12-27,15,Notre Dame*,22,7,Big East
8,2010-12-27,16,Brigham Young* R,23,7,MWC
8,2010-12-27,17,Kansas State*,11,6,Big 12
8,2010-12-27,18,Texas A&M*,25,7,Big 12
8,2010-12-27,19,Central Florida,24,5,CUSA
8,2010-12-27,20,Michigan State*,12,8,Big Ten
8,2010-12-27,21,Memphis* T,16,5,CUSA
8,2010-12-27,22,Louisville*,,,Big East
8,2010-12-27,23,Illinois*,21,2,Big Ten
8,2010-12-27,24,Vanderbilt*,,,SEC
8,2010-12-27,25,Temple*,,,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
7,2010-12-20,1,Duke* T,1,NC,ACC
7,2010-12-20,2,Ohio State* RT,2,NC,Big Ten
7,2010-12-20,3,Kansas* RT,3,NC,Big 12
7,2010-12-20,4,Connecticut* TFN,4,NC,Big East
7,2010-12-20,5,Syracuse*,5,NC,Big East
7,2010-12-20,6,Pittsburgh* R,8,2,Big East
7,2010-12-20,7,San Diego State* RT,11,4,MWC
7,2010-12-20,8,Villanova*,10,2,Big East
7,2010-12-20,9,Missouri*,13,4,Big 12
7,2010-12-20,10,Georgetown*,15,5,Big East
7,2010-12-20,11,Kansas State*,6,5,Big 12
7,2010-12-20,12,Michigan State*,14,2,Big Ten
7,2010-12-20,13,Kentucky* TF,17,4,SEC
7,2010-12-20,14,Purdue*,19,5,Big Ten
7,2010-12-20,15,Baylor,9,6,Big 12
7,2010-12-20,16,Memphis* T,18,2,CUSA
7,2010-12-20,17,Minnesota,21,4,Big Ten
7,2010-12-20,18,Texas*,22,4,Big 12
7,2010-12-20,19,Tennessee*,7,12,SEC
7,2010-12-20,20,Florida* R,,,SEC
7,2010-12-20,21,Illinois*,12,9,Big Ten
7,2010-12-20,22,Notre Dame*,24,2,Big East
7,2010-12-20,23,Brigham Young* R,16,7,MWC
7,2010-12-20,24,Central Florida,,,CUSA
7,2010-12-20,25,Texas A&M*,25,NC,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
6,2010-12-13,1,Duke* T,1,NC,ACC
6,2010-12-13,2,Ohio State* RT,2,NC,Big Ten
6,2010-12-13,3,Kansas* RT,4,1,Big 12
6,2010-12-13,4,Connecticut* TFN,6,2,Big East
6,2010-12-13,5,Syracuse*,8,3,Big East
6,2010-12-13,6,Kansas State*,5,1,Big 12
6,2010-12-13,7,Tennessee*,11,4,SEC
6,2010-12-13,8,Pittsburgh* R,3,5,Big East
6,2010-12-13,9,Baylor,10,1,Big 12
6,2010-12-13,10,Villanova*,12,2,Big East
6,2010-12-13,11,San Diego State* RT,14,3,MWC
6,2010-12-13,12,Illinois*,16,4,Big Ten
6,2010-12-13,13,Missouri*,15,2,Big 12
6,2010-12-13,14,Michigan State*,7,7,Big Ten
6,2010-12-13,15,Georgetown*,9,6,Big East
6,2010-12-13,16,Brigham Young* R,18,2,MWC
6,2010-12-13,17,Kentucky* TF,17,NC,SEC
6,2010-12-13,18,Memphis* T,13,5,CUSA
6,2010-12-13,19,Purdue*,19,NC,Big Ten
6,2010-12-13,20,Louisville*,24,4,Big East
6,2010-12-13,21,Minnesota,22,1,Big Ten
6,2010-12-13,22,Nevada-Las Vegas*,20,2,MWC
6,2010-12-13,22,Texas*,25,3,Big 12
6,2010-12-13,24,Notre Dame*,23,1,Big East
6,2010-12-13,25,Texas A&M*,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
5,2010-12-06,1,Duke* T,1,NC,ACC
5,2010-12-06,2,Ohio State* RT,2,NC,Big Ten
5,2010-12-06,3,Pittsburgh* R,3,NC,Big East
5,2010-12-06,4,Kansas* RT,4,NC,Big 12
5,2010-12-06,5,Kansas State*,5,NC,Big 12
5,2010-12-06,6,Connecticut* TFN,7,1,Big East
5,2010-12-06,7,Michigan State*,6,1,Big Ten
5,2010-12-06,8,Syracuse*,8,NC,Big East
5,2010-12-06,9,Georgetown*,16,7,Big East
5,2010-12-06,10,Baylor,11,1,Big 12
5,2010-12-06,11,Tennessee*,13,2,SEC
5,2010-12-06,12,Villanova*,12,NC,Big East
5,2010-12-06,13,Memphis* T,14,1,CUSA
5,2010-12-06,14,San Diego State* RT,17,3,MWC
5,2010-12-06,15,Missouri*,9,6,Big 12
5,2010-12-06,16,Illinois*,20,4,Big Ten
5,2010-12-06,17,Kentucky* TF,10,7,SEC
5,2010-12-06,18,Brigham Young* R,21,3,MWC
5,2010-12-06,19,Purdue*,22,3,Big Ten
5,2010-12-06,20,Nevada-Las Vegas*,24,4,MWC
5,2010-12-06,21,Washington* T,23,2,Pac-10
5,2010-12-06,22,Minnesota,15,7,Big Ten
5,2010-12-06,23,Notre Dame*,25,2,Big East
5,2010-12-06,24,Louisville*,,,Big East
5,2010-12-06,25,Texas*,19,6,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
4,2010-11-29,1,Duke* T,1,NC,ACC
4,2010-11-29,2,Ohio State* RT,3,1,Big Ten
4,2010-11-29,3,Pittsburgh* R,5,2,Big East
4,2010-11-29,4,Kansas* RT,6,2,Big 12
4,2010-11-29,5,Kansas State*,4,1,Big 12
4,2010-11-29,6,Michigan State*,2,4,Big Ten
4,2010-11-29,7,Connecticut* TFN,,,Big East
4,2010-11-29,8,Syracuse*,9,1,Big East
4,2010-11-29,9,Missouri*,11,2,Big 12
4,2010-11-29,10,Kentucky* TF,8,2,SEC
4,2010-11-29,11,Baylor,12,1,Big 12
4,2010-11-29,12,Villanova*,7,5,Big East
4,2010-11-29,13,Tennessee*,24,11,SEC
4,2010-11-29,14,Memphis* T,14,NC,CUSA
4,2010-11-29,15,Minnesota,15,NC,Big Ten
4,2010-11-29,16,Georgetown*,16,NC,Big East
4,2010-11-29,17,San Diego State* RT,18,1,MWC
4,2010-11-29,18,Florida* R,16,2,SEC
4,2010-11-29,19,Texas*,20,1,Big 12
4,2010-11-29,20,Illinois*,19,1,Big Ten
4,2010-11-29,21,Brigham Young* R,23,2,MWC
4,2010-11-29,22,Purdue*,10,12,Big Ten
4,2010-11-29,23,Washington* T,13,10,Pac-10
4,2010-11-29,24,Nevada-Las Vegas*,,,MWC
4,2010-11-29,25,Notre Dame*,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
3,2010-11-22,1,Duke* T,1,NC,ACC
3,2010-11-22,2,Michigan State*,2,NC,Big Ten
3,2010-11-22,3,Ohio State* RT,4,1,Big Ten
3,2010-11-22,4,Kansas State*,3,1,Big 12
3,2010-11-22,5,Pittsburgh* R,5,NC,Big East
3,2010-11-22,6,Kansas* RT,7,1,Big 12
3,2010-11-22,7,Villanova*,6,1,Big East
3,2010-11-22,8,Kentucky* TF,12,4,SEC
3,2010-11-22,9,Syracuse*,10,1,Big East
3,2010-11-22,10,Purdue*,14,4,Big Ten
3,2010-11-22,11,Missouri*,15,4,Big 12
3,2010-11-22,12,Baylor,17,5,Big 12
3,2010-11-22,13,Washington* T,17,4,Pac-10
3,2010-11-22,14,Memphis* T,19,5,CUSA
3,2010-11-22,15,Minnesota,,,Big Ten
3,2010-11-22,16,Florida* R,9,7,SEC
3,2010-11-22,16,Georgetown*,20,4,Big East
3,2010-11-22,18,San Diego State* RT,25,7,MWC
3,2010-11-22,19,Illinois*,13,6,Big Ten
3,2010-11-22,20,Texas*,,,Big 12
3,2010-11-22,21,Temple*,21,NC,A-10
3,2010-11-22,22,Gonzaga* RT,11,11,WCC
3,2010-11-22,23,Brigham Young* R,23,NC,MWC
3,2010-11-22,24,Tennessee*,24,NC,SEC
3,2010-11-22,25,North Carolina* R,8,17,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
2,2010-11-15,1,Duke* T,1,NC,ACC
2,2010-11-15,2,Michigan State*,2,NC,Big Ten
2,2010-11-15,3,Kansas State*,3,NC,Big 12
2,2010-11-15,4,Ohio State* RT,4,NC,Big Ten
2,2010-11-15,5,Pittsburgh* R,5,NC,Big East
2,2010-11-15,6,Villanova*,6,NC,Big East
2,2010-11-15,7,Kansas* RT,7,NC,Big 12
2,2010-11-15,8,North Carolina* R,8,NC,ACC
2,2010-11-15,9,Florida* R,9,NC,SEC
2,2010-11-15,10,Syracuse*,10,NC,Big East
2,2010-11-15,11,Gonzaga* RT,12,1,WCC
2,2010-11-15,12,Kentucky* TF,11,1,SEC
2,2010-11-15,13,Illinois*,13,NC,Big Ten
2,2010-11-15,14,Purdue*,14,NC,Big Ten
2,2010-11-15,15,Missouri*,15,NC,Big 12
2,2010-11-15,16,Butler* RTF,17,1,Horizon
2,2010-11-15,17,Washington* T,18,1,Pac-10
2,2010-11-15,17,Baylor,16,1,Big 12
2,2010-11-15,19,Memphis* T,19,NC,CUSA
2,2010-11-15,20,Georgetown*,20,NC,Big East
2,2010-11-15,21,Temple*,22,1,A-10
2,2010-11-15,22,Virginia Tech,21,1,ACC
2,2010-11-15,23,Brigham Young* R,24,1,MWC
2,2010-11-15,24,Tennessee*,23,1,SEC
2,2010-11-15,25,San Diego State* RT,25,NC,MWC
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,Duke* T,NA,—,ACC
1,Preseason,2,Michigan State*,NA,—,Big Ten
1,Preseason,3,Kansas State*,NA,—,Big 12
1,Preseason,4,Ohio State* RT,NA,—,Big Ten
1,Preseason,5,Pittsburgh* R,NA,—,Big East
1,Preseason,6,Villanova*,NA,—,Big East
1,Preseason,7,Kansas* RT,NA,—,Big 12
1,Preseason,8,North Carolina* R,NA,—,ACC
1,Preseason,9,Florida* R,NA,—,SEC
1,Preseason,10,Syracuse*,NA,—,Big East
1,Preseason,11,Kentucky* TF,NA,—,SEC
1,Preseason,12,Gonzaga* RT,NA,—,WCC
1,Preseason,13,Illinois*,NA,—,Big Ten
1,Preseason,14,Purdue*,NA,—,Big Ten
1,Preseason,15,Missouri*,NA,—,Big 12
1,Preseason,16,Baylor,NA,—,Big 12
1,Preseason,17,Butler* RTF,NA,—,Horizon
1,Preseason,18,Washington* T,NA,—,Pac-10
1,Preseason,19,Memphis* T,NA,—,CUSA
1,Preseason,20,Georgetown*,NA,—,Big East
1,Preseason,21,Virginia Tech,NA,—,ACC
1,Preseason,22,Temple*,NA,—,A-10
1,Preseason,23,Tennessee*,NA,—,SEC
1,Preseason,24,Brigham Young* R,NA,—,MWC
1,Preseason,25,San Diego State* RT,NA,—,MWC
