Wk,Date,Rk,School,Prev,Chng,Conf
16,Final,1,Temple* RT,1,NC,A-10
16,Final,2,Arizona* RTF,3,1,Pac-10
16,Final,3,Oklahoma* RTF,4,1,Big 8
16,Final,4,Purdue* R,2,2,Big Ten
16,Final,5,Kentucky* RT,6,1,SEC
16,Final,6,Duke* TF,7,1,ACC
16,Final,7,North Carolina* R,9,2,ACC
16,Final,8,Pittsburgh* R,5,3,Big East
16,Final,9,Syracuse* T,13,4,Big East
16,Final,10,Michigan*,10,NC,Big Ten
16,Final,11,North Carolina State*,11,NC,ACC
16,Final,12,Bradley* RT,12,NC,MVC
16,Final,13,Wyoming* T,17,4,WAC
16,Final,14,Loyola Marymount* RT,16,2,WCC
16,Final,15,Nevada-Las Vegas* R,8,7,PCAA
16,Final,16,Iowa*,15,1,Big Ten
16,Final,17,Illinois*,19,2,Big Ten
16,Final,18,DePaul*,,,Ind
16,Final,19,Xavier* RT,,,MW Coll
16,Final,20,Kansas State*,,,Big 8
16,Final,21,Brigham Young* R,14,7,WAC
16,Final,22,Indiana*,,,Big Ten
16,Final,23,Georgia Tech*,18,5,ACC
16,Final,24,Southern Methodist* RT,,,SWC
16,Final,25,Texas-El Paso*,20,5,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
15,1988-03-08,1,Temple* RT,1,NC,A-10
15,1988-03-08,2,Purdue* R,4,2,Big Ten
15,1988-03-08,3,Arizona* RTF,2,1,Pac-10
15,1988-03-08,4,Oklahoma* RTF,3,1,Big 8
15,1988-03-08,5,Pittsburgh* R,7,2,Big East
15,1988-03-08,6,Kentucky* RT,10,4,SEC
15,1988-03-08,7,Duke* TF,8,1,ACC
15,1988-03-08,8,Nevada-Las Vegas* R,6,2,PCAA
15,1988-03-08,9,North Carolina* R,5,4,ACC
15,1988-03-08,10,Michigan*,9,1,Big Ten
15,1988-03-08,11,North Carolina State*,12,1,ACC
15,1988-03-08,12,Bradley* RT,17,5,MVC
15,1988-03-08,13,Syracuse* T,13,NC,Big East
15,1988-03-08,14,Brigham Young* R,15,1,WAC
15,1988-03-08,15,Iowa*,11,4,Big Ten
15,1988-03-08,16,Loyola Marymount* RT,16,NC,WCC
15,1988-03-08,17,Wyoming* T,19,2,WAC
15,1988-03-08,18,Georgia Tech*,14,4,ACC
15,1988-03-08,19,Illinois*,,,Big Ten
15,1988-03-08,20,Texas-El Paso*,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
14,1988-03-01,1,Temple* RT,1,NC,A-10
14,1988-03-01,2,Arizona* RTF,3,1,Pac-10
14,1988-03-01,3,Oklahoma* RTF,4,1,Big 8
14,1988-03-01,4,Purdue* R,2,2,Big Ten
14,1988-03-01,5,North Carolina* R,9,4,ACC
14,1988-03-01,6,Nevada-Las Vegas* R,8,2,PCAA
14,1988-03-01,7,Pittsburgh* R,6,1,Big East
14,1988-03-01,8,Duke* TF,5,3,ACC
14,1988-03-01,9,Michigan*,10,1,Big Ten
14,1988-03-01,10,Kentucky* RT,12,2,SEC
14,1988-03-01,11,Iowa*,13,2,Big Ten
14,1988-03-01,12,North Carolina State*,18,6,ACC
14,1988-03-01,13,Syracuse* T,11,2,Big East
14,1988-03-01,14,Georgia Tech*,16,2,ACC
14,1988-03-01,15,Brigham Young* R,7,8,WAC
14,1988-03-01,16,Loyola Marymount* RT,15,1,WCC
14,1988-03-01,17,Bradley* RT,14,3,MVC
14,1988-03-01,18,Vanderbilt*,19,1,SEC
14,1988-03-01,19,Wyoming* T,20,1,WAC
14,1988-03-01,20,Xavier* RT,,,MW Coll
14,1988-03-01,21,Indiana*,,,Big Ten
14,1988-03-01,22,Louisville* RT,,,Metro
14,1988-03-01,23,Kansas* FN,,,Big 8
14,1988-03-01,24,Florida*,,,SEC
14,1988-03-01,25,Georgetown*,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
13,1988-02-23,1,Temple* RT,1,NC,A-10
13,1988-02-23,2,Purdue* R,3,1,Big Ten
13,1988-02-23,3,Arizona* RTF,2,1,Pac-10
13,1988-02-23,4,Oklahoma* RTF,4,NC,Big 8
13,1988-02-23,5,Duke* TF,6,1,ACC
13,1988-02-23,6,Pittsburgh* R,8,2,Big East
13,1988-02-23,7,Brigham Young* R,7,NC,WAC
13,1988-02-23,8,Nevada-Las Vegas* R,11,3,PCAA
13,1988-02-23,9,North Carolina* R,5,4,ACC
13,1988-02-23,10,Michigan*,10,NC,Big Ten
13,1988-02-23,11,Syracuse* T,12,1,Big East
13,1988-02-23,12,Kentucky* RT,9,3,SEC
13,1988-02-23,13,Iowa*,13,NC,Big Ten
13,1988-02-23,14,Bradley* RT,18,4,MVC
13,1988-02-23,15,Loyola Marymount* RT,20,5,WCC
13,1988-02-23,16,Georgia Tech*,,,ACC
13,1988-02-23,17,Missouri*,17,NC,Big 8
13,1988-02-23,18,North Carolina State*,14,4,ACC
13,1988-02-23,19,Vanderbilt*,16,3,SEC
13,1988-02-23,20,Wyoming* T,18,2,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
12,1988-02-16,1,Temple* RT,1,NC,A-10
12,1988-02-16,2,Arizona* RTF,3,1,Pac-10
12,1988-02-16,3,Purdue* R,2,1,Big Ten
12,1988-02-16,4,Oklahoma* RTF,4,NC,Big 8
12,1988-02-16,5,North Carolina* R,5,NC,ACC
12,1988-02-16,6,Duke* TF,9,3,ACC
12,1988-02-16,7,Brigham Young* R,6,1,WAC
12,1988-02-16,8,Pittsburgh* R,8,NC,Big East
12,1988-02-16,9,Kentucky* RT,10,1,SEC
12,1988-02-16,10,Michigan*,12,2,Big Ten
12,1988-02-16,11,Nevada-Las Vegas* R,7,4,PCAA
12,1988-02-16,12,Syracuse* T,11,1,Big East
12,1988-02-16,13,Iowa*,15,2,Big Ten
12,1988-02-16,14,North Carolina State*,13,1,ACC
12,1988-02-16,15,Georgetown*,20,5,Big East
12,1988-02-16,16,Vanderbilt*,18,2,SEC
12,1988-02-16,17,Missouri*,,,Big 8
12,1988-02-16,18,Bradley* RT,,,MVC
12,1988-02-16,18,Wyoming* T,16,2,WAC
12,1988-02-16,20,Loyola Marymount* RT,,,WCC
Wk,Date,Rk,School,Prev,Chng,Conf
11,1988-02-09,1,Temple* RT,4,3,A-10
11,1988-02-09,2,Purdue* R,6,4,Big Ten
11,1988-02-09,3,Arizona* RTF,1,2,Pac-10
11,1988-02-09,4,Oklahoma* RTF,8,4,Big 8
11,1988-02-09,5,North Carolina* R,7,2,ACC
11,1988-02-09,6,Brigham Young* R,2,4,WAC
11,1988-02-09,7,Nevada-Las Vegas* R,3,4,PCAA
11,1988-02-09,8,Pittsburgh* R,9,1,Big East
11,1988-02-09,9,Duke* TF,5,4,ACC
11,1988-02-09,10,Kentucky* RT,10,NC,SEC
11,1988-02-09,11,Syracuse* T,12,1,Big East
11,1988-02-09,12,Michigan*,11,1,Big Ten
11,1988-02-09,13,North Carolina State*,,,ACC
11,1988-02-09,14,Kansas State*,,,Big 8
11,1988-02-09,15,Iowa*,14,1,Big Ten
11,1988-02-09,16,Wyoming* T,,,WAC
11,1988-02-09,17,Indiana*,,,Big Ten
11,1988-02-09,18,Vanderbilt*,15,3,SEC
11,1988-02-09,19,Florida*,20,1,SEC
11,1988-02-09,20,Georgetown*,13,7,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
10,1988-02-02,1,Arizona* RTF,1,NC,Pac-10
10,1988-02-02,2,Brigham Young* R,7,5,WAC
10,1988-02-02,3,Nevada-Las Vegas* R,5,2,PCAA
10,1988-02-02,4,Temple* RT,6,2,A-10
10,1988-02-02,5,Duke* TF,4,1,ACC
10,1988-02-02,6,Purdue* R,2,4,Big Ten
10,1988-02-02,7,North Carolina* R,3,4,ACC
10,1988-02-02,8,Oklahoma* RTF,10,2,Big 8
10,1988-02-02,9,Pittsburgh* R,11,2,Big East
10,1988-02-02,10,Kentucky* RT,9,1,SEC
10,1988-02-02,11,Michigan*,8,3,Big Ten
10,1988-02-02,12,Syracuse* T,13,1,Big East
10,1988-02-02,13,Georgetown*,15,2,Big East
10,1988-02-02,14,Iowa*,18,4,Big Ten
10,1988-02-02,15,Vanderbilt*,,,SEC
10,1988-02-02,16,Bradley* RT,,,MVC
10,1988-02-02,17,Illinois*,14,3,Big Ten
10,1988-02-02,18,St. John's (NY)*,,,Big East
10,1988-02-02,19,Texas-El Paso*,16,3,WAC
10,1988-02-02,20,Florida*,12,8,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
9,1988-01-26,1,Arizona* RTF,1,NC,Pac-10
9,1988-01-26,2,Purdue* R,4,2,Big Ten
9,1988-01-26,3,North Carolina* R,2,1,ACC
9,1988-01-26,4,Duke* TF,9,5,ACC
9,1988-01-26,5,Nevada-Las Vegas* R,7,2,PCAA
9,1988-01-26,6,Temple* RT,5,1,A-10
9,1988-01-26,7,Brigham Young* R,9,2,WAC
9,1988-01-26,8,Michigan*,8,NC,Big Ten
