Wk,Date,Rk,School,Prev,Chng,Conf
15,Final,1,Nevada-Las Vegas* RTF,1,NC,PCAA
15,Final,2,Indiana* RFN,4,2,Big Ten
15,Final,3,North Carolina* R,2,1,ACC
15,Final,4,Georgetown* RT,7,3,Big East
15,Final,5,DePaul* R,5,NC,Ind
15,Final,6,Purdue* R,3,3,Big Ten
15,Final,7,Iowa*,6,1,Big Ten
15,Final,8,Temple* RT,8,NC,A-10
15,Final,9,Alabama* RT,9,NC,SEC
15,Final,10,Syracuse* RF,11,1,Big East
15,Final,11,Illinois*,12,1,Big Ten
15,Final,12,Pittsburgh* R,10,2,Big East
15,Final,13,UCLA* RT,16,3,Pac-10
15,Final,14,Missouri* RT,,,Big 8
15,Final,15,Clemson*,14,1,ACC
15,Final,16,Texas Christian* R,13,3,SWC
15,Final,17,Wyoming* T,,,WAC
15,Final,18,Notre Dame*,18,NC,Ind
15,Final,19,New Orleans*,19,NC,Ind
15,Final,19,Oklahoma*,17,2,Big 8
15,Final,19,Texas-El Paso* R,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
14,1987-03-03,1,Nevada-Las Vegas* RTF,1,NC,PCAA
14,1987-03-03,2,North Carolina* R,3,1,ACC
14,1987-03-03,3,Purdue* R,6,3,Big Ten
14,1987-03-03,4,Indiana* RFN,2,2,Big Ten
14,1987-03-03,5,DePaul* R,5,NC,Ind
14,1987-03-03,6,Iowa*,8,2,Big Ten
14,1987-03-03,7,Georgetown* RT,7,NC,Big East
14,1987-03-03,8,Temple* RT,4,4,A-10
14,1987-03-03,9,Alabama* RT,10,1,SEC
14,1987-03-03,10,Pittsburgh* R,9,1,Big East
14,1987-03-03,11,Syracuse* RF,11,NC,Big East
14,1987-03-03,12,Illinois*,13,1,Big Ten
14,1987-03-03,13,Texas Christian* R,15,2,SWC
14,1987-03-03,14,Clemson*,12,2,ACC
14,1987-03-03,15,Duke*,19,4,ACC
14,1987-03-03,16,UCLA* RT,20,4,Pac-10
14,1987-03-03,17,Oklahoma*,14,3,Big 8
14,1987-03-03,18,Notre Dame*,,,Ind
14,1987-03-03,19,Kansas*,16,3,Big 8
14,1987-03-03,19,New Orleans*,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
13,1987-02-24,1,Nevada-Las Vegas* RTF,1,NC,PCAA
13,1987-02-24,2,Indiana* RFN,2,NC,Big Ten
13,1987-02-24,3,North Carolina* R,3,NC,ACC
13,1987-02-24,4,Temple* RT,7,3,A-10
13,1987-02-24,5,DePaul* R,5,NC,Ind
13,1987-02-24,6,Purdue* R,6,NC,Big Ten
13,1987-02-24,7,Georgetown* RT,12,5,Big East
13,1987-02-24,8,Iowa*,4,4,Big Ten
13,1987-02-24,9,Pittsburgh* R,8,1,Big East
13,1987-02-24,10,Alabama* RT,11,1,SEC
13,1987-02-24,11,Syracuse* RF,9,2,Big East
13,1987-02-24,12,Clemson*,10,2,ACC
13,1987-02-24,13,Illinois*,13,NC,Big Ten
13,1987-02-24,14,Oklahoma*,16,2,Big 8
13,1987-02-24,15,Texas Christian* R,15,NC,SWC
13,1987-02-24,16,Kansas*,14,2,Big 8
13,1987-02-24,17,Florida*,17,NC,SEC
13,1987-02-24,18,Texas-El Paso* R,19,1,WAC
13,1987-02-24,19,Duke*,18,1,ACC
13,1987-02-24,20,UCLA* RT,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
12,1987-02-17,1,Nevada-Las Vegas* RTF,1,NC,PCAA
12,1987-02-17,2,Indiana* RFN,2,NC,Big Ten
12,1987-02-17,3,North Carolina* R,3,NC,ACC
12,1987-02-17,4,Iowa*,4,NC,Big Ten
12,1987-02-17,5,DePaul* R,5,NC,Ind
12,1987-02-17,6,Purdue* R,6,NC,Big Ten
12,1987-02-17,7,Temple* RT,7,NC,A-10
12,1987-02-17,8,Pittsburgh* R,13,5,Big East
12,1987-02-17,9,Syracuse* RF,9,NC,Big East
12,1987-02-17,10,Clemson*,11,1,ACC
12,1987-02-17,11,Alabama* RT,14,3,SEC
12,1987-02-17,12,Georgetown* RT,10,2,Big East
12,1987-02-17,13,Illinois*,12,1,Big Ten
12,1987-02-17,14,Kansas*,17,3,Big 8
12,1987-02-17,15,Texas Christian* R,15,NC,SWC
12,1987-02-17,16,Oklahoma*,8,8,Big 8
12,1987-02-17,17,Florida*,19,2,SEC
12,1987-02-17,18,Duke*,16,2,ACC
12,1987-02-17,19,Texas-El Paso* R,20,1,WAC
12,1987-02-17,20,Wyoming* T,,,WAC
12,1987-02-17,20,New Orleans*,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
11,1987-02-10,1,Nevada-Las Vegas* RTF,1,NC,PCAA
11,1987-02-10,2,Indiana* RFN,2,NC,Big Ten
11,1987-02-10,3,North Carolina* R,3,NC,ACC
11,1987-02-10,4,Iowa*,4,NC,Big Ten
11,1987-02-10,5,DePaul* R,7,2,Ind
11,1987-02-10,6,Purdue* R,6,NC,Big Ten
11,1987-02-10,7,Temple* RT,5,2,A-10
11,1987-02-10,8,Oklahoma*,8,NC,Big 8
11,1987-02-10,9,Syracuse* RF,11,2,Big East
11,1987-02-10,10,Georgetown* RT,10,NC,Big East
11,1987-02-10,11,Clemson*,13,2,ACC
11,1987-02-10,12,Illinois*,14,2,Big Ten
11,1987-02-10,13,Pittsburgh* R,16,3,Big East
11,1987-02-10,14,Alabama* RT,9,5,SEC
11,1987-02-10,15,Texas Christian* R,12,3,SWC
11,1987-02-10,16,Duke*,15,1,ACC
11,1987-02-10,17,Kansas*,17,NC,Big 8
11,1987-02-10,18,St. John's (NY)*,,,Big East
11,1987-02-10,19,Florida*,19,NC,SEC
11,1987-02-10,20,Texas-El Paso* R,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
10,1987-02-03,1,Nevada-Las Vegas* RTF,2,1,PCAA
10,1987-02-03,2,Indiana* RFN,4,2,Big Ten
10,1987-02-03,3,North Carolina* R,1,2,ACC
10,1987-02-03,4,Iowa*,3,1,Big Ten
10,1987-02-03,5,Temple* RT,7,2,A-10
10,1987-02-03,6,Purdue* R,5,1,Big Ten
10,1987-02-03,7,DePaul* R,8,1,Ind
10,1987-02-03,8,Oklahoma*,9,1,Big 8
10,1987-02-03,9,Alabama* RT,10,1,SEC
10,1987-02-03,10,Georgetown* RT,13,3,Big East
10,1987-02-03,11,Syracuse* RF,6,5,Big East
10,1987-02-03,12,Texas Christian* R,15,3,SWC
10,1987-02-03,13,Clemson*,14,1,ACC
10,1987-02-03,14,Illinois*,12,2,Big Ten
10,1987-02-03,15,Duke*,11,4,ACC
10,1987-02-03,16,Pittsburgh* R,19,3,Big East
10,1987-02-03,17,Kansas*,20,3,Big 8
10,1987-02-03,18,Providence* F,,,Big East
10,1987-02-03,19,Auburn*,17,2,SEC
10,1987-02-03,19,Florida*,16,3,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
9,1987-01-27,1,North Carolina* R,1,NC,ACC
9,1987-01-27,2,Nevada-Las Vegas* RTF,3,1,PCAA
9,1987-01-27,3,Iowa*,2,1,Big Ten
9,1987-01-27,4,Indiana* RFN,4,NC,Big Ten
9,1987-01-27,5,Purdue* R,5,NC,Big Ten
9,1987-01-27,6,Syracuse* RF,7,1,Big East
9,1987-01-27,7,Temple* RT,8,1,A-10
9,1987-01-27,8,DePaul* R,6,2,Ind
9,1987-01-27,9,Oklahoma*,9,NC,Big 8
9,1987-01-27,10,Alabama* RT,11,1,SEC
9,1987-01-27,11,Duke*,13,2,ACC
9,1987-01-27,12,Illinois*,10,2,Big Ten
9,1987-01-27,13,Georgetown* RT,16,3,Big East
9,1987-01-27,14,Clemson*,12,2,ACC
9,1987-01-27,15,Texas Christian* R,18,3,SWC
9,1987-01-27,16,Florida*,,,SEC
9,1987-01-27,17,Auburn*,15,2,SEC
9,1987-01-27,18,St. John's (NY)*,14,4,Big East
9,1987-01-27,19,Pittsburgh* R,17,2,Big East
9,1987-01-27,20,Kansas*,20,NC,Big 8
Wk,Date,Rk,School,Prev,Chng,Conf
8,1987-01-20,1,North Carolina* R,2,1,ACC
8,1987-01-20,2,Iowa*,3,1,Big Ten
8,1987-01-20,3,Nevada-Las Vegas* RTF,1,2,PCAA
8,1987-01-20,4,Indiana* RFN,4,NC,Big Ten
8,1987-01-20,5,Purdue* R,5,NC,Big Ten
8,1987-01-20,6,DePaul* R,7,1,Ind
8,1987-01-20,7,Syracuse* RF,6,1,Big East
8,1987-01-20,8,Temple* RT,11,3,A-10
8,1987-01-20,9,Oklahoma*,16,7,Big 8
8,1987-01-20,10,Illinois*,10,NC,Big Ten
8,1987-01-20,11,Alabama* RT,15,4,SEC
8,1987-01-20,12,Clemson*,12,NC,ACC
8,1987-01-20,13,Duke*,13,NC,ACC
8,1987-01-20,14,St. John's (NY)*,14,NC,Big East
8,1987-01-20,15,Auburn*,9,6,SEC
8,1987-01-20,16,Georgetown* RT,8,8,Big East
8,1987-01-20,17,Pittsburgh* R,18,1,Big East
8,1987-01-20,18,Texas Christian* R,19,1,SWC
8,1987-01-20,19,Navy* RT,20,1,CAA
8,1987-01-20,20,Kansas*,,,Big 8
Wk,Date,Rk,School,Prev,Chng,Conf
7,1987-01-13,1,Nevada-Las Vegas* RTF,1,NC,PCAA
7,1987-01-13,2,North Carolina* R,2,NC,ACC
