Wk,Date,Rk,School,Prev,Chng,Conf
16,Final,1,DePaul* R,2,1,Ind
16,Final,2,Oregon State* R,1,1,Pac-10
16,Final,3,Arizona State*,5,2,Pac-10
16,Final,4,Louisiana State* RF,3,1,SEC
16,Final,5,Virginia* RF,4,1,ACC
16,Final,6,North Carolina* TF,12,6,ACC
16,Final,7,Notre Dame*,6,1,Ind
16,Final,8,Kentucky*,7,1,SEC
16,Final,9,Indiana* RFN,14,5,Big Ten
16,Final,10,UCLA*,13,3,Pac-10
16,Final,11,Wake Forest*,11,NC,ACC
16,Final,12,Louisville* RT,17,5,Metro
16,Final,13,Iowa*,8,5,Big Ten
16,Final,14,Utah* R,9,5,WAC
16,Final,15,Tennessee*,10,5,SEC
16,Final,16,Brigham Young*,18,2,WAC
16,Final,17,Wyoming* R,19,2,WAC
16,Final,18,Maryland*,20,2,ACC
16,Final,19,Illinois*,16,3,Big Ten
16,Final,20,Arkansas* R,15,5,SWC
Wk,Date,Rk,School,Prev,Chng,Conf
15,1981-03-03,1,Oregon State* R,1,NC,Pac-10
15,1981-03-03,2,DePaul* R,4,2,Ind
15,1981-03-03,3,Louisiana State* RF,2,1,SEC
15,1981-03-03,4,Virginia* RF,3,1,ACC
15,1981-03-03,5,Arizona State*,5,NC,Pac-10
15,1981-03-03,6,Notre Dame*,6,NC,Ind
15,1981-03-03,7,Kentucky*,9,2,SEC
15,1981-03-03,8,Iowa*,8,NC,Big Ten
15,1981-03-03,9,Utah* R,7,2,WAC
15,1981-03-03,10,Tennessee*,10,NC,SEC
15,1981-03-03,11,Wake Forest*,12,1,ACC
15,1981-03-03,12,North Carolina* TF,11,1,ACC
15,1981-03-03,13,UCLA*,13,NC,Pac-10
15,1981-03-03,14,Indiana* RFN,16,2,Big Ten
15,1981-03-03,15,Arkansas* R,18,3,SWC
15,1981-03-03,16,Illinois*,14,2,Big Ten
15,1981-03-03,17,Louisville* RT,20,3,Metro
15,1981-03-03,18,Brigham Young*,15,3,WAC
15,1981-03-03,19,Wyoming* R,,,WAC
15,1981-03-03,20,Maryland*,17,3,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
14,1981-02-24,1,Oregon State* R,2,1,Pac-10
14,1981-02-24,2,Louisiana State* RF,4,2,SEC
14,1981-02-24,3,Virginia* RF,1,2,ACC
14,1981-02-24,4,DePaul* R,3,1,Ind
14,1981-02-24,5,Arizona State*,7,2,Pac-10
14,1981-02-24,6,Notre Dame*,11,5,Ind
14,1981-02-24,7,Utah* R,9,2,WAC
14,1981-02-24,8,Iowa*,12,4,Big Ten
14,1981-02-24,9,Kentucky*,10,1,SEC
