Wk,Date,Rk,School,Prev,Chng,Conf
14,1976-03-09,1,Indiana* RFN,1,NC,Big Ten
14,1976-03-09,2,Marquette*,2,NC,Ind
14,1976-03-09,3,Rutgers* RF,4,1,Ind
14,1976-03-09,4,Nevada-Las Vegas*,5,1,Ind
14,1976-03-09,5,UCLA* RF,6,1,Pac-8
14,1976-03-09,6,North Carolina* R,3,3,ACC
14,1976-03-09,7,Alabama* R,7,NC,SEC
14,1976-03-09,8,Notre Dame*,10,2,Ind
14,1976-03-09,9,Michigan* F,9,NC,Big Ten
14,1976-03-09,10,Washington*,11,1,Pac-8
14,1976-03-09,11,Missouri* R,14,3,Big 8
14,1976-03-09,12,Arizona* R,15,3,WAC
14,1976-03-09,13,Maryland,8,5,ACC
14,1976-03-09,14,Tennessee*,13,1,SEC
14,1976-03-09,15,Virginia* T,,,ACC
14,1976-03-09,16,Florida State,12,4,Ind
14,1976-03-09,16,Cincinnati* T,18,2,Metro
14,1976-03-09,18,St. John's (NY)*,16,2,Ind
14,1976-03-09,19,Princeton* R,,,Ivy
14,1976-03-09,19,Western Michigan* R,19,NC,MAC
Wk,Date,Rk,School,Prev,Chng,Conf
13,1976-03-02,1,Indiana* RFN,1,NC,Big Ten
13,1976-03-02,2,Marquette*,2,NC,Ind
13,1976-03-02,3,North Carolina* R,3,NC,ACC
13,1976-03-02,4,Rutgers* RF,4,NC,Ind
13,1976-03-02,5,Nevada-Las Vegas*,5,NC,Ind
13,1976-03-02,6,UCLA* RF,7,1,Pac-8
13,1976-03-02,7,Alabama* R,10,3,SEC
13,1976-03-02,8,Maryland,8,NC,ACC
13,1976-03-02,9,Michigan* F,11,2,Big Ten
13,1976-03-02,10,Notre Dame*,6,4,Ind
13,1976-03-02,11,Washington*,9,2,Pac-8
13,1976-03-02,12,Florida State,17,5,Ind
13,1976-03-02,13,Tennessee*,12,1,SEC
13,1976-03-02,14,Missouri* R,13,1,Big 8
13,1976-03-02,15,Arizona* R,20,5,WAC
13,1976-03-02,16,St. John's (NY)*,14,2,Ind
13,1976-03-02,17,Louisville,15,2,Metro
13,1976-03-02,18,Cincinnati* T,19,1,Metro
13,1976-03-02,19,Western Michigan* R,,,MAC
13,1976-03-02,20,North Carolina State,18,2,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
12,1976-02-24,1,Indiana* RFN,1,NC,Big Ten
12,1976-02-24,2,Marquette*,2,NC,Ind
12,1976-02-24,3,North Carolina* R,3,NC,ACC
12,1976-02-24,4,Rutgers* RF,5,1,Ind
12,1976-02-24,5,Nevada-Las Vegas*,6,1,Ind
12,1976-02-24,6,Notre Dame*,10,4,Ind
12,1976-02-24,7,UCLA* RF,4,3,Pac-8
12,1976-02-24,8,Maryland,7,1,ACC
12,1976-02-24,9,Washington*,8,1,Pac-8
12,1976-02-24,10,Alabama* R,13,3,SEC
12,1976-02-24,11,Michigan* F,11,NC,Big Ten
12,1976-02-24,12,Tennessee*,9,3,SEC
12,1976-02-24,13,Missouri* R,12,1,Big 8
12,1976-02-24,14,St. John's (NY)*,16,2,Ind
12,1976-02-24,15,Louisville,14,1,Metro
12,1976-02-24,16,Texas A&M R,20,4,SWC
12,1976-02-24,17,Florida State,,,Ind
12,1976-02-24,18,North Carolina State,15,3,ACC
12,1976-02-24,19,Cincinnati* T,17,2,Metro
12,1976-02-24,20,Arizona* R,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
11,1976-02-17,1,Indiana* RFN,1,NC,Big Ten
11,1976-02-17,2,Marquette*,2,NC,Ind
11,1976-02-17,3,North Carolina* R,3,NC,ACC
11,1976-02-17,4,UCLA* RF,6,2,Pac-8
11,1976-02-17,5,Rutgers* RF,5,NC,Ind
11,1976-02-17,6,Nevada-Las Vegas*,8,2,Ind
11,1976-02-17,7,Maryland,4,3,ACC
11,1976-02-17,8,Washington*,9,1,Pac-8
11,1976-02-17,9,Tennessee*,7,2,SEC
11,1976-02-17,10,Notre Dame*,10,NC,Ind
11,1976-02-17,11,Michigan* F,11,NC,Big Ten
11,1976-02-17,12,Missouri* R,13,1,Big 8
