Wk,Date,Rk,School,Prev,Chng,Conf
18,Final,1,North Carolina* TF,4,3,ACC
18,Final,2,Kansas* RT,3,1,Big 12
18,Final,3,Duke* R,1,2,ACC
18,Final,4,Arizona* R,2,2,Pac-10
18,Final,5,Kentucky* RTFN,7,2,SEC
18,Final,6,Connecticut* RT,6,NC,Big East
18,Final,7,Utah* RF,5,2,WAC
18,Final,8,Princeton* R,8,NC,Ivy
18,Final,9,Cincinnati* RT,14,5,CUSA
18,Final,10,Stanford* F,11,1,Pac-10
18,Final,11,Purdue*,9,2,Big Ten
18,Final,12,Michigan* T,17,5,Big Ten
18,Final,13,Mississippi* R,10,3,SEC
18,Final,14,South Carolina*,15,1,SEC
18,Final,15,Texas Christian* R,13,2,WAC
18,Final,16,Michigan State* R,12,4,Big Ten
18,Final,17,Arkansas*,16,1,SEC
18,Final,18,New Mexico*,20,2,WAC
18,Final,19,UCLA*,19,NC,Pac-10
18,Final,20,Maryland*,21,1,ACC
18,Final,21,Syracuse* R,22,1,Big East
18,Final,22,Illinois* R,18,4,Big Ten
18,Final,23,Xavier* RT,,,A-10
18,Final,24,Temple* R,24,NC,A-10
18,Final,25,Murray State* RT,,,OVC
Wk,Date,Rk,School,Prev,Chng,Conf
17,1998-03-03,1,Duke* R,1,NC,ACC
17,1998-03-03,2,Arizona* R,2,NC,Pac-10
17,1998-03-03,3,Kansas* RT,4,1,Big 12
17,1998-03-03,4,North Carolina* TF,3,1,ACC
17,1998-03-03,5,Utah* RF,5,NC,WAC
17,1998-03-03,6,Connecticut* RT,6,NC,Big East
17,1998-03-03,7,Kentucky* RTFN,7,NC,SEC
17,1998-03-03,8,Princeton* R,9,1,Ivy
17,1998-03-03,9,Purdue*,11,2,Big Ten
17,1998-03-03,10,Mississippi* R,13,3,SEC
17,1998-03-03,11,Stanford* F,8,3,Pac-10
17,1998-03-03,12,Michigan State* R,10,2,Big Ten
17,1998-03-03,13,Texas Christian* R,15,2,WAC
17,1998-03-03,14,Cincinnati* RT,17,3,CUSA
17,1998-03-03,15,South Carolina*,14,1,SEC
17,1998-03-03,16,Arkansas*,12,4,SEC
17,1998-03-03,17,Michigan* T,21,4,Big Ten
17,1998-03-03,18,Illinois* R,22,4,Big Ten
17,1998-03-03,19,UCLA*,18,1,Pac-10
17,1998-03-03,20,New Mexico*,16,4,WAC
17,1998-03-03,21,Maryland*,,,ACC
17,1998-03-03,22,Syracuse* R,23,1,Big East
17,1998-03-03,23,West Virginia*,19,4,Big East
17,1998-03-03,24,Temple* R,24,NC,A-10
17,1998-03-03,25,Oklahoma State*,25,NC,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
16,1998-02-24,1,Duke* R,2,1,ACC
16,1998-02-24,2,Arizona* R,3,1,Pac-10
16,1998-02-24,3,North Carolina* TF,1,2,ACC
16,1998-02-24,4,Kansas* RT,4,NC,Big 12
16,1998-02-24,5,Utah* RF,6,1,WAC
16,1998-02-24,6,Connecticut* RT,7,1,Big East
16,1998-02-24,7,Kentucky* RTFN,8,1,SEC
16,1998-02-24,8,Stanford* F,10,2,Pac-10
16,1998-02-24,9,Princeton* R,9,NC,Ivy
16,1998-02-24,10,Michigan State* R,14,4,Big Ten
16,1998-02-24,11,Purdue*,5,6,Big Ten
16,1998-02-24,12,Arkansas*,16,4,SEC
16,1998-02-24,13,Mississippi* R,15,2,SEC
16,1998-02-24,14,South Carolina*,13,1,SEC
16,1998-02-24,15,Texas Christian* R,19,4,WAC
16,1998-02-24,16,New Mexico*,11,5,WAC
16,1998-02-24,17,Cincinnati* RT,17,NC,CUSA
16,1998-02-24,18,UCLA*,12,6,Pac-10
16,1998-02-24,19,West Virginia*,20,1,Big East
16,1998-02-24,20,Massachusetts*,18,2,A-10
16,1998-02-24,21,Michigan* T,22,1,Big Ten
16,1998-02-24,22,Illinois* R,23,1,Big Ten
16,1998-02-24,23,Syracuse* R,21,2,Big East
16,1998-02-24,24,Temple* R,,,A-10
16,1998-02-24,25,Oklahoma State*,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
15,1998-02-17,1,North Carolina* TF,1,NC,ACC
15,1998-02-17,2,Duke* R,2,NC,ACC
15,1998-02-17,3,Arizona* R,3,NC,Pac-10
15,1998-02-17,4,Kansas* RT,4,NC,Big 12
15,1998-02-17,5,Purdue*,8,3,Big Ten
15,1998-02-17,6,Utah* RF,5,1,WAC
15,1998-02-17,7,Connecticut* RT,6,1,Big East
15,1998-02-17,8,Kentucky* RTFN,7,1,SEC
15,1998-02-17,9,Princeton* R,10,1,Ivy
15,1998-02-17,10,Stanford* F,14,4,Pac-10
15,1998-02-17,11,New Mexico*,11,NC,WAC
15,1998-02-17,12,UCLA*,9,3,Pac-10
15,1998-02-17,13,South Carolina*,15,2,SEC
15,1998-02-17,14,Michigan State* R,13,1,Big Ten
15,1998-02-17,15,Mississippi* R,18,3,SEC
15,1998-02-17,16,Arkansas*,12,4,SEC
15,1998-02-17,17,Cincinnati* RT,19,2,CUSA
15,1998-02-17,18,Massachusetts*,20,2,A-10
15,1998-02-17,19,Texas Christian* R,22,3,WAC
15,1998-02-17,20,West Virginia*,16,4,Big East
15,1998-02-17,21,Syracuse* R,23,2,Big East
15,1998-02-17,22,Michigan* T,21,1,Big Ten
15,1998-02-17,23,Illinois* R,,,Big Ten
15,1998-02-17,24,George Washington* R,17,7,A-10
15,1998-02-17,25,Maryland*,24,1,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
14,1998-02-10,1,North Carolina* TF,2,1,ACC
14,1998-02-10,2,Duke* R,1,1,ACC
14,1998-02-10,3,Arizona* R,4,1,Pac-10
14,1998-02-10,4,Kansas* RT,3,1,Big 12
14,1998-02-10,5,Utah* RF,5,NC,WAC
14,1998-02-10,6,Connecticut* RT,7,1,Big East
14,1998-02-10,7,Kentucky* RTFN,8,1,SEC
14,1998-02-10,8,Purdue*,10,2,Big Ten
14,1998-02-10,9,UCLA*,6,3,Pac-10
14,1998-02-10,10,Princeton* R,11,1,Ivy
14,1998-02-10,11,New Mexico*,12,1,WAC
14,1998-02-10,12,Arkansas*,14,2,SEC
14,1998-02-10,13,Michigan State* R,16,3,Big Ten
14,1998-02-10,14,Stanford* F,9,5,Pac-10
14,1998-02-10,15,South Carolina*,13,2,SEC
14,1998-02-10,16,West Virginia*,15,1,Big East
14,1998-02-10,17,George Washington* R,22,5,A-10
14,1998-02-10,18,Mississippi* R,17,1,SEC
14,1998-02-10,19,Cincinnati* RT,20,1,CUSA
14,1998-02-10,20,Massachusetts*,23,3,A-10
14,1998-02-10,21,Michigan* T,18,3,Big Ten
14,1998-02-10,22,Texas Christian* R,,,WAC
14,1998-02-10,23,Syracuse* R,19,4,Big East
14,1998-02-10,24,Maryland*,25,1,ACC
14,1998-02-10,25,Rhode Island*,,,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
13,1998-02-03,1,Duke* R,1,NC,ACC
13,1998-02-03,2,North Carolina* TF,2,NC,ACC
13,1998-02-03,3,Kansas* RT,5,2,Big 12
13,1998-02-03,4,Arizona* R,6,2,Pac-10
13,1998-02-03,5,Utah* RF,3,2,WAC
13,1998-02-03,6,UCLA*,8,2,Pac-10
13,1998-02-03,7,Connecticut* RT,9,2,Big East
13,1998-02-03,8,Kentucky* RTFN,7,1,SEC
13,1998-02-03,9,Stanford* F,4,5,Pac-10
13,1998-02-03,10,Purdue*,10,NC,Big Ten
13,1998-02-03,11,Princeton* R,11,NC,Ivy
13,1998-02-03,12,New Mexico*,14,2,WAC
13,1998-02-03,13,South Carolina*,13,NC,SEC
13,1998-02-03,14,Arkansas*,15,1,SEC
13,1998-02-03,15,West Virginia*,17,2,Big East
