Wk,Date,Rk,School,Prev,Chng,Conf
20,Postseason,1,Michigan State* RTFN,,,Big Ten
20,Postseason,2,Florida* RF,,,SEC
20,Postseason,3,Iowa State* RT,,,Big 12
20,Postseason,4,Duke* RT,,,ACC
20,Postseason,5,Stanford* R,,,Pac-10
20,Postseason,5,Oklahoma State*,,,Big 12
20,Postseason,7,Cincinnati* R,,,CUSA
20,Postseason,8,Arizona* R,,,Pac-10
20,Postseason,9,Tulsa* R,,,WAC
20,Postseason,10,Temple* RT,,,A-10
20,Postseason,11,North Carolina* F,,,ACC
20,Postseason,12,Louisiana State* R,,,SEC
20,Postseason,12,Syracuse* R,,,Big East
20,Postseason,14,Tennessee* R,,,SEC
20,Postseason,15,Purdue*,,,Big Ten
20,Postseason,16,Wisconsin* F,,,Big Ten
20,Postseason,17,Ohio State* R,,,Big Ten
20,Postseason,18,St. John's (NY)* T,,,Big East
20,Postseason,19,Oklahoma*,,,Big 12
20,Postseason,20,Miami (FL)* R,,,Big East
20,Postseason,21,Texas*,,,Big 12
20,Postseason,22,Kentucky* R,,,SEC
20,Postseason,23,UCLA*,,,Pac-10
20,Postseason,24,Gonzaga* T,,,WCC
20,Postseason,25,Maryland*,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
1,Final,1,Duke* RT,NA,—,ACC
1,Final,2,Michigan State* RTFN,NA,—,Big Ten
1,Final,3,Stanford* R,NA,—,Pac-10
1,Final,4,Arizona* R,NA,—,Pac-10
1,Final,5,Temple* RT,NA,—,A-10
1,Final,6,Cincinnati* R,NA,—,CUSA
1,Final,7,Iowa State* RT,NA,—,Big 12
1,Final,8,Ohio State* R,NA,—,Big Ten
1,Final,9,Louisiana State* R,NA,—,SEC
1,Final,10,Tennessee* R,NA,—,SEC
1,Final,11,Florida* RF,NA,—,SEC
1,Final,12,St. John's (NY)* T,NA,—,Big East
1,Final,13,Oklahoma*,NA,—,Big 12
1,Final,14,Syracuse* R,NA,—,Big East
1,Final,15,Oklahoma State*,NA,—,Big 12
1,Final,16,Maryland*,NA,—,ACC
1,Final,17,Indiana*,NA,—,Big Ten
1,Final,18,Texas*,NA,—,Big 12
1,Final,19,Tulsa* R,NA,—,WAC
1,Final,20,Kentucky* R,NA,—,SEC
1,Final,21,Connecticut*,NA,—,Big East
1,Final,22,Auburn*,NA,—,SEC
1,Final,23,Illinois*,NA,—,Big Ten
1,Final,24,Purdue*,NA,—,Big Ten
1,Final,25,Miami (FL)* R,NA,—,Big East
