Wk,Date,Rk,School,Prev,Chng,Conf
20,Postseason,1,Syracuse* RFN,12,11,Big East
20,Postseason,2,Kansas* RF,6,4,Big 12
20,Postseason,3,Texas* F,5,2,Big 12
20,Postseason,4,Kentucky* RT,1,3,SEC
20,Postseason,5,Arizona* R,2,3,Pac-10
20,Postseason,6,Marquette* RF,11,5,CUSA
20,Postseason,7,Oklahoma* T,3,4,Big 12
20,Postseason,8,Pittsburgh* RT,4,4,Big East
20,Postseason,9,Duke* T,7,2,ACC
20,Postseason,10,Maryland*,17,7,ACC
20,Postseason,11,Connecticut* R,24,13,Big East
20,Postseason,12,Wake Forest* R,9,3,ACC
20,Postseason,13,Wisconsin* R,19,6,Big Ten
20,Postseason,13,Illinois* T,10,3,Big Ten
20,Postseason,15,Notre Dame*,20,5,Big East
20,Postseason,16,Florida*,8,8,SEC
20,Postseason,17,Xavier* R,14,3,A-10
20,Postseason,18,Michigan State*,,,Big Ten
20,Postseason,19,Louisville* T,13,6,CUSA
20,Postseason,20,Stanford*,16,4,Pac-10
20,Postseason,21,Butler* R,,,Horizon
20,Postseason,22,Missouri*,25,3,Big 12
20,Postseason,23,Creighton* T,15,8,MVC
20,Postseason,24,Oklahoma State*,23,1,Big 12
20,Postseason,25,Dayton* T,18,7,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
19,Final,1,Kentucky* RT,2,1,SEC
19,Final,2,Arizona* R,1,1,Pac-10
19,Final,3,Oklahoma* T,6,3,Big 12
19,Final,4,Pittsburgh* RT,5,1,Big East
19,Final,5,Texas* F,3,2,Big 12
19,Final,6,Kansas* RF,4,2,Big 12
19,Final,7,Duke* T,12,5,ACC
19,Final,8,Florida*,7,1,SEC
19,Final,9,Wake Forest* R,9,NC,ACC
19,Final,10,Illinois* T,13,3,Big Ten
19,Final,11,Marquette* RF,8,3,CUSA
19,Final,12,Syracuse* RFN,11,1,Big East
19,Final,13,Louisville* T,16,3,CUSA
19,Final,14,Xavier* R,10,4,A-10
19,Final,15,Creighton* T,17,2,MVC
19,Final,16,Stanford*,14,2,Pac-10
19,Final,17,Maryland*,15,2,ACC
19,Final,18,Dayton* T,21,3,A-10
19,Final,19,Wisconsin* R,18,1,Big Ten
19,Final,20,Notre Dame*,19,1,Big East
19,Final,21,Mississippi State* R,25,4,SEC
19,Final,22,Memphis* R,24,2,CUSA
19,Final,23,Oklahoma State*,20,3,Big 12
19,Final,24,Connecticut* R,,,Big East
19,Final,25,Missouri*,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
18,2003-03-10,1,Arizona* R,1,NC,Pac-10
18,2003-03-10,2,Kentucky* RT,2,NC,SEC
18,2003-03-10,3,Texas* F,4,1,Big 12
18,2003-03-10,4,Kansas* RF,6,2,Big 12
18,2003-03-10,5,Pittsburgh* RT,7,2,Big East
18,2003-03-10,6,Oklahoma* T,5,1,Big 12
18,2003-03-10,7,Florida*,3,4,SEC
18,2003-03-10,8,Marquette* RF,8,NC,CUSA
18,2003-03-10,9,Wake Forest* R,10,1,ACC
18,2003-03-10,10,Xavier* R,11,1,A-10
18,2003-03-10,11,Syracuse* RFN,12,1,Big East
18,2003-03-10,12,Duke* T,9,3,ACC
18,2003-03-10,13,Illinois* T,14,1,Big Ten
18,2003-03-10,14,Stanford*,17,3,Pac-10
18,2003-03-10,15,Maryland*,13,2,ACC
18,2003-03-10,16,Louisville* T,15,1,CUSA
18,2003-03-10,17,Creighton* T,19,2,MVC
18,2003-03-10,18,Wisconsin* R,24,6,Big Ten
18,2003-03-10,19,Notre Dame*,16,3,Big East
18,2003-03-10,20,Oklahoma State*,18,2,Big 12
18,2003-03-10,21,Dayton* T,22,1,A-10
18,2003-03-10,22,Georgia,25,3,SEC
18,2003-03-10,23,California*,20,3,Pac-10
18,2003-03-10,24,Memphis* R,,,CUSA
18,2003-03-10,25,Mississippi State* R,21,4,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
17,2003-03-03,1,Arizona* R,1,NC,Pac-10
17,2003-03-03,2,Kentucky* RT,2,NC,SEC
17,2003-03-03,3,Florida*,4,1,SEC
17,2003-03-03,4,Texas* F,6,2,Big 12
17,2003-03-03,5,Oklahoma* T,3,2,Big 12
17,2003-03-03,6,Kansas* RF,7,1,Big 12
17,2003-03-03,7,Pittsburgh* RT,8,1,Big East
17,2003-03-03,8,Marquette* RF,11,3,CUSA
17,2003-03-03,9,Duke* T,5,4,ACC
17,2003-03-03,10,Wake Forest* R,12,2,ACC
17,2003-03-03,11,Xavier* R,13,2,A-10
17,2003-03-03,12,Syracuse* RFN,15,3,Big East
17,2003-03-03,13,Maryland*,14,1,ACC
17,2003-03-03,14,Illinois* T,16,2,Big Ten
17,2003-03-03,15,Louisville* T,9,6,CUSA
17,2003-03-03,16,Notre Dame*,10,6,Big East
17,2003-03-03,17,Stanford*,19,2,Pac-10
17,2003-03-03,18,Oklahoma State*,17,1,Big 12
17,2003-03-03,19,Creighton* T,18,1,MVC
17,2003-03-03,20,California*,21,1,Pac-10
17,2003-03-03,21,Mississippi State* R,20,1,SEC
17,2003-03-03,22,Dayton* T,25,3,A-10
17,2003-03-03,23,Utah* R,23,NC,MWC
17,2003-03-03,24,Wisconsin* R,,,Big Ten
17,2003-03-03,25,Georgia,22,3,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
16,2003-02-24,1,Arizona* R,1,NC,Pac-10
16,2003-02-24,2,Kentucky* RT,2,NC,SEC
16,2003-02-24,3,Oklahoma* T,5,2,Big 12
16,2003-02-24,4,Florida*,7,3,SEC
16,2003-02-24,5,Duke* T,8,3,ACC
16,2003-02-24,6,Texas* F,4,2,Big 12
16,2003-02-24,7,Kansas* RF,6,1,Big 12
16,2003-02-24,8,Pittsburgh* RT,9,1,Big East
16,2003-02-24,9,Louisville* T,3,6,CUSA
16,2003-02-24,10,Notre Dame*,10,NC,Big East
16,2003-02-24,11,Marquette* RF,12,1,CUSA
16,2003-02-24,12,Wake Forest* R,11,1,ACC
16,2003-02-24,13,Xavier* R,14,1,A-10
16,2003-02-24,14,Maryland*,13,1,ACC
16,2003-02-24,15,Syracuse* RFN,17,2,Big East
16,2003-02-24,16,Illinois* T,15,1,Big Ten
16,2003-02-24,17,Oklahoma State*,16,1,Big 12
16,2003-02-24,18,Creighton* T,18,NC,MVC
16,2003-02-24,19,Stanford*,21,2,Pac-10
16,2003-02-24,20,Mississippi State* R,19,1,SEC
16,2003-02-24,21,California*,20,1,Pac-10
16,2003-02-24,22,Georgia,25,3,SEC
16,2003-02-24,23,Utah* R,,,MWC
16,2003-02-24,24,Connecticut* R,24,NC,Big East
16,2003-02-24,25,Dayton* T,,,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
15,2003-02-17,1,Arizona* R,1,NC,Pac-10
15,2003-02-17,2,Kentucky* RT,3,1,SEC
15,2003-02-17,3,Louisville* T,2,1,CUSA
15,2003-02-17,4,Texas* F,6,2,Big 12
15,2003-02-17,5,Oklahoma* T,4,1,Big 12
15,2003-02-17,6,Kansas* RF,10,4,Big 12
15,2003-02-17,7,Florida*,5,2,SEC
15,2003-02-17,8,Duke* T,8,NC,ACC
15,2003-02-17,9,Pittsburgh* RT,7,2,Big East
15,2003-02-17,10,Notre Dame*,9,1,Big East
15,2003-02-17,11,Wake Forest* R,17,6,ACC
15,2003-02-17,12,Marquette* RF,11,1,CUSA
15,2003-02-17,13,Maryland*,15,2,ACC
15,2003-02-17,14,Xavier* R,16,2,A-10
15,2003-02-17,15,Illinois* T,13,2,Big Ten
15,2003-02-17,16,Oklahoma State*,14,2,Big 12
15,2003-02-17,17,Syracuse* RFN,18,1,Big East
15,2003-02-17,18,Creighton* T,12,6,MVC
15,2003-02-17,19,Mississippi State* R,20,1,SEC
15,2003-02-17,20,California*,23,3,Pac-10
15,2003-02-17,21,Stanford*,24,3,Pac-10
15,2003-02-17,22,Missouri*,21,1,Big 12
15,2003-02-17,23,Purdue*,25,2,Big Ten
15,2003-02-17,24,Connecticut* R,19,5,Big East
15,2003-02-17,25,Georgia,22,3,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
14,2003-02-10,1,Arizona* R,2,1,Pac-10
