Wk,Date,Rk,School,Prev,Chng,Conf
18,Final,1,Indiana* R,2,1,Big Ten
18,Final,2,Kentucky* TF,4,2,SEC
18,Final,3,Michigan* F,3,NC,Big Ten
18,Final,4,North Carolina* RFN,1,3,ACC
18,Final,5,Arizona* R,6,1,Pac-10
18,Final,6,Seton Hall* RT,9,3,Big East
18,Final,7,Cincinnati* RT,11,4,GMWC
18,Final,8,Vanderbilt* R,5,3,SEC
18,Final,9,Kansas* RF,7,2,Big 8
18,Final,10,Duke*,8,2,ACC
18,Final,11,Florida State*,10,1,ACC
18,Final,12,Arkansas* R,14,2,SEC
18,Final,13,Iowa*,17,4,Big Ten
18,Final,14,Massachusetts* RT,20,6,A-10
18,Final,15,Louisville* RT,16,1,Metro
18,Final,16,Wake Forest*,12,4,ACC
18,Final,17,New Orleans* R,13,4,Sun Belt
18,Final,18,Georgia Tech* T,,,ACC
18,Final,19,Utah* R,15,4,WAC
18,Final,20,Western Kentucky* T,,,Sun Belt
18,Final,21,New Mexico* T,,,WAC
18,Final,22,Purdue*,18,4,Big Ten
18,Final,23,Oklahoma State*,21,2,Big 8
18,Final,24,New Mexico State* R,24,NC,Big West
18,Final,25,Nevada-Las Vegas,19,6,Big West
Wk,Date,Rk,School,Prev,Chng,Conf
17,1993-03-08,1,North Carolina* RFN,1,NC,ACC
17,1993-03-08,2,Indiana* R,2,NC,Big Ten
17,1993-03-08,3,Michigan* F,4,1,Big Ten
17,1993-03-08,4,Kentucky* TF,5,1,SEC
17,1993-03-08,5,Vanderbilt* R,7,2,SEC
17,1993-03-08,6,Arizona* R,3,3,Pac-10
17,1993-03-08,7,Kansas* RF,8,1,Big 8
17,1993-03-08,8,Duke*,6,2,ACC
17,1993-03-08,9,Seton Hall* RT,10,1,Big East
17,1993-03-08,10,Florida State*,11,1,ACC
17,1993-03-08,11,Cincinnati* RT,12,1,GMWC
17,1993-03-08,12,Wake Forest*,14,2,ACC
17,1993-03-08,13,New Orleans* R,17,4,Sun Belt
17,1993-03-08,14,Arkansas* R,13,1,SEC
17,1993-03-08,15,Utah* R,9,6,WAC
17,1993-03-08,16,Louisville* RT,22,6,Metro
17,1993-03-08,17,Iowa*,15,2,Big Ten
17,1993-03-08,18,Purdue*,24,6,Big Ten
17,1993-03-08,19,Nevada-Las Vegas,16,3,Big West
17,1993-03-08,20,Massachusetts* RT,23,3,A-10
17,1993-03-08,21,Oklahoma State*,19,2,Big 8
17,1993-03-08,22,Xavier* R,18,4,MW Coll
17,1993-03-08,23,Tulane*,20,3,Metro
17,1993-03-08,24,New Mexico State* R,,,Big West
17,1993-03-08,25,Brigham Young* R,21,4,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
16,1993-03-01,1,North Carolina* RFN,3,2,ACC
16,1993-03-01,2,Indiana* R,1,1,Big Ten
16,1993-03-01,3,Arizona* R,4,1,Pac-10
16,1993-03-01,4,Michigan* F,5,1,Big Ten
16,1993-03-01,5,Kentucky* TF,2,3,SEC
16,1993-03-01,6,Duke*,9,3,ACC
16,1993-03-01,7,Vanderbilt* R,8,1,SEC
16,1993-03-01,8,Kansas* RF,7,1,Big 8
16,1993-03-01,9,Utah* R,11,2,WAC
16,1993-03-01,10,Seton Hall* RT,14,4,Big East
16,1993-03-01,11,Florida State*,6,5,ACC
16,1993-03-01,12,Cincinnati* RT,10,2,GMWC
16,1993-03-01,13,Arkansas* R,15,2,SEC
16,1993-03-01,14,Wake Forest*,12,2,ACC
16,1993-03-01,15,Iowa*,18,3,Big Ten
16,1993-03-01,16,Nevada-Las Vegas,13,3,Big West
16,1993-03-01,17,New Orleans* R,19,2,Sun Belt
16,1993-03-01,18,Xavier* R,24,6,MW Coll
16,1993-03-01,19,Oklahoma State*,,,Big 8
16,1993-03-01,20,Tulane*,16,4,Metro
16,1993-03-01,21,Brigham Young* R,23,2,WAC
16,1993-03-01,22,Louisville* RT,,,Metro
16,1993-03-01,23,Massachusetts* RT,21,2,A-10
16,1993-03-01,24,Purdue*,17,7,Big Ten
16,1993-03-01,25,St. John's (NY)*,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
15,1993-02-22,1,Indiana* R,1,NC,Big Ten
15,1993-02-22,2,Kentucky* TF,2,NC,SEC
15,1993-02-22,3,North Carolina* RFN,3,NC,ACC
15,1993-02-22,4,Arizona* R,4,NC,Pac-10
15,1993-02-22,5,Michigan* F,5,NC,Big Ten
15,1993-02-22,6,Florida State*,9,3,ACC
15,1993-02-22,7,Kansas* RF,6,1,Big 8
15,1993-02-22,8,Vanderbilt* R,11,3,SEC
15,1993-02-22,9,Duke*,7,2,ACC
15,1993-02-22,10,Cincinnati* RT,8,2,GMWC
15,1993-02-22,11,Utah* R,12,1,WAC
15,1993-02-22,12,Wake Forest*,10,2,ACC
15,1993-02-22,13,Nevada-Las Vegas,15,2,Big West
15,1993-02-22,14,Seton Hall* RT,16,2,Big East
15,1993-02-22,15,Arkansas* R,13,2,SEC
15,1993-02-22,16,Tulane*,18,2,Metro
15,1993-02-22,17,Purdue*,14,3,Big Ten
15,1993-02-22,18,Iowa*,20,2,Big Ten
15,1993-02-22,19,New Orleans* R,21,2,Sun Belt
