Wk,Date,Rk,School,Prev,Chng,Conf
15,1992-02-24,7,Missouri*,10,3,Big 8
15,1992-02-24,8,Arkansas* R,9,1,SEC
15,1992-02-24,9,Oklahoma State*,8,1,Big 8
15,1992-02-24,10,North Carolina*,6,4,ACC
15,1992-02-24,11,Michigan State*,11,NC,Big Ten
15,1992-02-24,12,Kentucky* RT,12,NC,SEC
15,1992-02-24,13,Southern California*,17,4,Pac-10
15,1992-02-24,14,Alabama*,13,1,SEC
15,1992-02-24,15,Tulane* R,15,NC,Metro
15,1992-02-24,16,Michigan* F,19,3,Big Ten
15,1992-02-24,17,Georgetown* R,,,Big East
15,1992-02-24,18,Cincinnati* RTF,20,2,GMWC
15,1992-02-24,19,Syracuse* T,14,5,Big East
15,1992-02-24,20,Connecticut*,18,2,Big East
15,1992-02-24,21,Florida State*,16,5,ACC
15,1992-02-24,22,St. John's (NY)* R,23,1,Big East
15,1992-02-24,23,Oklahoma*,24,1,Big 8
15,1992-02-24,24,DePaul* R,,,GMWC
15,1992-02-24,25,Texas-El Paso* R,22,3,WAC
15,1992-02-24,25,Seton Hall* R,21,4,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
14,1992-02-17,1,Duke* RTFN,1,NC,ACC
14,1992-02-17,2,UCLA* R,3,1,Pac-10
14,1992-02-17,3,Kansas* RT,5,2,Big 8
14,1992-02-17,4,Ohio State* R,4,NC,Big Ten
14,1992-02-17,5,Arizona*,7,2,Pac-10
14,1992-02-17,6,North Carolina*,8,2,ACC
14,1992-02-17,7,Indiana* F,6,1,Big Ten
14,1992-02-17,8,Oklahoma State*,2,6,Big 8
14,1992-02-17,9,Arkansas* R,9,NC,SEC
14,1992-02-17,10,Missouri*,11,1,Big 8
14,1992-02-17,11,Michigan State*,12,1,Big Ten
14,1992-02-17,12,Kentucky* RT,18,6,SEC
14,1992-02-17,13,Alabama*,15,2,SEC
14,1992-02-17,14,Syracuse* T,10,4,Big East
14,1992-02-17,15,Tulane* R,13,2,Metro
14,1992-02-17,16,Florida State*,21,5,ACC
14,1992-02-17,17,Southern California*,16,1,Pac-10
14,1992-02-17,18,Connecticut*,14,4,Big East
14,1992-02-17,19,Michigan* F,17,2,Big Ten
14,1992-02-17,20,Cincinnati* RTF,25,5,GMWC
14,1992-02-17,21,Seton Hall* R,,,Big East
14,1992-02-17,22,Texas-El Paso* R,21,1,WAC
14,1992-02-17,23,St. John's (NY)* R,,,Big East
14,1992-02-17,24,Oklahoma*,23,1,Big 8
14,1992-02-17,24,Louisiana State*,19,5,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
13,1992-02-10,1,Duke* RTFN,1,NC,ACC
13,1992-02-10,2,Oklahoma State*,2,NC,Big 8
13,1992-02-10,3,UCLA* R,4,1,Pac-10
13,1992-02-10,4,Ohio State* R,7,3,Big Ten
13,1992-02-10,5,Kansas* RT,3,2,Big 8
13,1992-02-10,6,Indiana* F,9,3,Big Ten
13,1992-02-10,7,Arizona*,6,1,Pac-10
13,1992-02-10,8,North Carolina*,8,NC,ACC
13,1992-02-10,9,Arkansas* R,5,4,SEC
13,1992-02-10,10,Syracuse* T,12,2,Big East
13,1992-02-10,11,Missouri*,14,3,Big 8
13,1992-02-10,12,Michigan State*,11,1,Big Ten
13,1992-02-10,13,Tulane* R,13,NC,Metro
13,1992-02-10,14,Connecticut*,10,4,Big East
13,1992-02-10,15,Alabama*,15,NC,SEC
13,1992-02-10,16,Southern California*,18,2,Pac-10
13,1992-02-10,17,Michigan* F,16,1,Big Ten
13,1992-02-10,18,Kentucky* RT,17,1,SEC
13,1992-02-10,19,Louisiana State*,20,1,SEC
13,1992-02-10,20,Charlotte* T,21,1,Metro
13,1992-02-10,21,Florida State*,23,2,ACC
13,1992-02-10,21,Texas-El Paso* R,25,4,WAC
13,1992-02-10,23,Oklahoma*,19,4,Big 8
13,1992-02-10,24,Georgia Tech*,22,2,ACC
13,1992-02-10,25,Cincinnati* RTF,,,GMWC
Wk,Date,Rk,School,Prev,Chng,Conf
12,1992-02-03,1,Duke* RTFN,1,NC,ACC
12,1992-02-03,2,Oklahoma State*,3,1,Big 8
12,1992-02-03,3,Kansas* RT,5,2,Big 8
12,1992-02-03,4,UCLA* R,2,2,Pac-10
12,1992-02-03,5,Arkansas* R,7,2,SEC
12,1992-02-03,6,Arizona*,9,3,Pac-10
12,1992-02-03,7,Ohio State* R,8,1,Big Ten
12,1992-02-03,8,North Carolina*,11,3,ACC
12,1992-02-03,9,Indiana* F,4,5,Big Ten
12,1992-02-03,10,Connecticut*,6,4,Big East
12,1992-02-03,11,Michigan State*,13,2,Big Ten
12,1992-02-03,12,Syracuse* T,12,NC,Big East
12,1992-02-03,13,Tulane* R,15,2,Metro
12,1992-02-03,14,Missouri*,10,4,Big 8
12,1992-02-03,15,Alabama*,19,4,SEC
12,1992-02-03,16,Michigan* F,17,1,Big Ten
12,1992-02-03,17,Kentucky* RT,14,3,SEC
12,1992-02-03,18,Southern California*,25,7,Pac-10
12,1992-02-03,19,Oklahoma*,18,1,Big 8
12,1992-02-03,20,Louisiana State*,23,3,SEC
12,1992-02-03,21,Charlotte* T,21,NC,Metro
12,1992-02-03,22,Georgia Tech*,16,6,ACC
12,1992-02-03,23,Florida State*,,,ACC
12,1992-02-03,24,St. John's (NY)* R,,,Big East
12,1992-02-03,25,Texas-El Paso* R,20,5,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
11,1992-01-27,1,Duke* RTFN,1,NC,ACC
11,1992-01-27,2,UCLA* R,2,NC,Pac-10
11,1992-01-27,3,Oklahoma State*,3,NC,Big 8
11,1992-01-27,4,Indiana* F,4,NC,Big Ten
11,1992-01-27,5,Kansas* RT,7,2,Big 8
11,1992-01-27,6,Connecticut*,6,NC,Big East
11,1992-01-27,7,Arkansas* R,10,3,SEC
11,1992-01-27,8,Ohio State* R,5,3,Big Ten
11,1992-01-27,9,Arizona*,9,NC,Pac-10
11,1992-01-27,10,Missouri*,12,2,Big 8
11,1992-01-27,11,North Carolina*,11,NC,ACC
11,1992-01-27,12,Syracuse* T,14,2,Big East
11,1992-01-27,13,Michigan State*,13,NC,Big Ten
11,1992-01-27,14,Kentucky* RT,8,6,SEC
11,1992-01-27,15,Tulane* R,19,4,Metro
11,1992-01-27,16,Georgia Tech*,18,2,ACC
11,1992-01-27,17,Michigan* F,16,1,Big Ten
11,1992-01-27,18,Oklahoma*,17,1,Big 8
11,1992-01-27,19,Alabama*,15,4,SEC
11,1992-01-27,20,Texas-El Paso* R,24,4,WAC
11,1992-01-27,21,Charlotte* T,22,1,Metro
11,1992-01-27,22,Louisville*,21,1,Metro
11,1992-01-27,23,Louisiana State*,,,SEC
11,1992-01-27,23,Seton Hall* R,,,Big East
11,1992-01-27,25,Southern California*,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
10,1992-01-20,1,Duke* RTFN,1,NC,ACC
10,1992-01-20,2,UCLA* R,2,NC,Pac-10
10,1992-01-20,3,Oklahoma State*,3,NC,Big 8
10,1992-01-20,4,Indiana* F,5,1,Big Ten
10,1992-01-20,5,Ohio State* R,4,1,Big Ten
10,1992-01-20,6,Connecticut*,8,2,Big East
10,1992-01-20,7,Kansas* RT,7,NC,Big 8
10,1992-01-20,8,Kentucky* RT,11,3,SEC
10,1992-01-20,9,Arizona*,6,3,Pac-10
10,1992-01-20,10,Arkansas* R,12,2,SEC
10,1992-01-20,11,North Carolina*,13,2,ACC
10,1992-01-20,12,Missouri*,13,1,Big 8
10,1992-01-20,13,Michigan State*,10,3,Big Ten
10,1992-01-20,14,Syracuse* T,17,3,Big East
10,1992-01-20,15,Alabama*,9,6,SEC
10,1992-01-20,16,Michigan* F,15,1,Big Ten
10,1992-01-20,17,Oklahoma*,22,5,Big 8
10,1992-01-20,18,Georgia Tech*,16,2,ACC
10,1992-01-20,19,Tulane* R,19,NC,Metro
10,1992-01-20,20,St. John's (NY)* R,18,2,Big East
10,1992-01-20,21,Louisville*,25,4,Metro
10,1992-01-20,22,Charlotte* T,20,2,Metro
10,1992-01-20,23,Wake Forest*,24,1,ACC
10,1992-01-20,24,Texas-El Paso* R,,,WAC
10,1992-01-20,25,Stanford*,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
9,1992-01-13,1,Duke* RTFN,1,NC,ACC
9,1992-01-13,2,UCLA* R,2,NC,Pac-10
9,1992-01-13,3,Oklahoma State*,3,NC,Big 8
9,1992-01-13,4,Ohio State* R,8,4,Big Ten
9,1992-01-13,5,Indiana* F,9,4,Big Ten
9,1992-01-13,6,Arizona*,6,NC,Pac-10
9,1992-01-13,7,Kansas* RT,4,3,Big 8
9,1992-01-13,8,Connecticut*,5,3,Big East
9,1992-01-13,9,Alabama*,16,7,SEC
9,1992-01-13,10,Michigan State*,10,NC,Big Ten
9,1992-01-13,11,Kentucky* RT,11,NC,SEC
9,1992-01-13,12,Arkansas* R,13,1,SEC
9,1992-01-13,13,North Carolina*,7,6,ACC
9,1992-01-13,13,Missouri*,14,1,Big 8
9,1992-01-13,15,Michigan* F,12,3,Big Ten
9,1992-01-13,16,Georgia Tech*,15,1,ACC
9,1992-01-13,17,Syracuse* T,21,4,Big East
9,1992-01-13,18,St. John's (NY)* R,18,NC,Big East
9,1992-01-13,19,Tulane* R,23,4,Metro
9,1992-01-13,20,Charlotte* T,24,4,Metro
9,1992-01-13,21,Seton Hall* R,17,4,Big East
9,1992-01-13,22,Oklahoma*,20,2,Big 8
9,1992-01-13,23,Georgetown* R,,,Big East
9,1992-01-13,24,Wake Forest*,19,5,ACC
9,1992-01-13,25,Louisville*,,,Metro
Wk,Date,Rk,School,Prev,Chng,Conf
8,1992-01-06,1,Duke* RTFN,1,NC,ACC
8,1992-01-06,2,UCLA* R,2,NC,Pac-10
8,1992-01-06,3,Oklahoma State*,3,NC,Big 8
8,1992-01-06,4,Kansas* RT,4,NC,Big 8
8,1992-01-06,5,Connecticut*,5,NC,Big East
8,1992-01-06,6,Arizona*,8,2,Pac-10
8,1992-01-06,7,North Carolina*,6,1,ACC
8,1992-01-06,8,Ohio State* R,7,1,Big Ten
8,1992-01-06,9,Indiana* F,10,1,Big Ten
8,1992-01-06,10,Michigan State*,9,1,Big Ten
8,1992-01-06,11,Kentucky* RT,16,5,SEC
8,1992-01-06,12,Michigan* F,11,1,Big Ten
8,1992-01-06,13,Arkansas* R,17,4,SEC
8,1992-01-06,14,Missouri*,14,NC,Big 8
8,1992-01-06,15,Georgia Tech*,15,NC,ACC
8,1992-01-06,16,Alabama*,18,2,SEC
8,1992-01-06,17,Seton Hall* R,12,5,Big East
8,1992-01-06,18,St. John's (NY)* R,19,1,Big East
8,1992-01-06,19,Wake Forest*,20,1,ACC
8,1992-01-06,20,Oklahoma*,13,7,Big 8
8,1992-01-06,21,Syracuse* T,,,Big East
8,1992-01-06,22,Southern California*,23,1,Pac-10
8,1992-01-06,23,Tulane* R,,,Metro
8,1992-01-06,24,Charlotte* T,24,NC,Metro
8,1992-01-06,25,Massachusetts* RT,,,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
7,1991-12-30,1,Duke* RTFN,1,NC,ACC
7,1991-12-30,2,UCLA* R,2,NC,Pac-10
7,1991-12-30,3,Oklahoma State*,3,NC,Big 8
7,1991-12-30,4,Kansas* RT,4,NC,Big 8
7,1991-12-30,5,Connecticut*,5,NC,Big East
7,1991-12-30,6,North Carolina*,7,1,ACC
7,1991-12-30,7,Ohio State* R,9,2,Big Ten
7,1991-12-30,8,Arizona*,6,2,Pac-10
7,1991-12-30,9,Michigan State*,8,1,Big Ten
7,1991-12-30,10,Indiana* F,10,NC,Big Ten
7,1991-12-30,11,Michigan* F,12,1,Big Ten
7,1991-12-30,12,Seton Hall* R,13,1,Big East
7,1991-12-30,13,Oklahoma*,17,4,Big 8
7,1991-12-30,14,Missouri*,15,1,Big 8
7,1991-12-30,15,Georgia Tech*,11,4,ACC
7,1991-12-30,16,Kentucky* RT,16,NC,SEC
7,1991-12-30,17,Arkansas* R,14,3,SEC
7,1991-12-30,18,Alabama*,19,1,SEC
7,1991-12-30,19,St. John's (NY)* R,18,1,Big East
7,1991-12-30,20,Wake Forest*,21,1,ACC
7,1991-12-30,21,Georgetown* R,24,3,Big East
7,1991-12-30,22,Utah,20,2,WAC
7,1991-12-30,23,Southern California*,25,2,Pac-10
7,1991-12-30,24,Charlotte* T,,,Metro
7,1991-12-30,25,Louisville*,22,3,Metro
Wk,Date,Rk,School,Prev,Chng,Conf
6,1991-12-23,1,Duke* RTFN,1,NC,ACC
6,1991-12-23,2,UCLA* R,2,NC,Pac-10
6,1991-12-23,3,Oklahoma State*,5,2,Big 8
6,1991-12-23,4,Kansas* RT,7,3,Big 8
6,1991-12-23,5,Connecticut*,8,3,Big East
6,1991-12-23,6,Arizona*,4,2,Pac-10
6,1991-12-23,7,North Carolina*,6,1,ACC
6,1991-12-23,8,Michigan State*,14,6,Big Ten
6,1991-12-23,9,Ohio State* R,3,6,Big Ten
6,1991-12-23,10,Indiana* F,10,NC,Big Ten
6,1991-12-23,11,Georgia Tech*,13,2,ACC
6,1991-12-23,12,Michigan* F,15,3,Big Ten
6,1991-12-23,13,Seton Hall* R,12,1,Big East
6,1991-12-23,14,Arkansas* R,19,5,SEC
6,1991-12-23,15,Missouri*,20,5,Big 8
6,1991-12-23,16,Kentucky* RT,9,7,SEC
6,1991-12-23,17,Oklahoma*,16,1,Big 8
6,1991-12-23,18,St. John's (NY)* R,11,7,Big East
6,1991-12-23,19,Alabama*,17,2,SEC
6,1991-12-23,20,Utah,18,2,WAC
6,1991-12-23,21,Wake Forest*,22,1,ACC
6,1991-12-23,22,Louisville*,24,2,Metro
6,1991-12-23,23,Iowa*,23,NC,Big Ten
6,1991-12-23,24,Georgetown* R,21,3,Big East
6,1991-12-23,25,Southern California*,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
5,1991-12-16,1,Duke* RTFN,1,NC,ACC
5,1991-12-16,2,UCLA* R,2,NC,Pac-10
5,1991-12-16,3,Ohio State* R,3,NC,Big Ten
5,1991-12-16,4,Arizona*,4,NC,Pac-10
5,1991-12-16,5,Oklahoma State*,6,1,Big 8
5,1991-12-16,6,North Carolina*,5,1,ACC
5,1991-12-16,7,Kansas* RT,7,NC,Big 8
5,1991-12-16,8,Connecticut*,8,NC,Big East
5,1991-12-16,9,Kentucky* RT,9,NC,SEC
5,1991-12-16,10,Indiana* F,12,2,Big Ten
5,1991-12-16,11,St. John's (NY)* R,10,1,Big East
5,1991-12-16,12,Seton Hall* R,14,2,Big East
5,1991-12-16,13,Georgia Tech*,13,NC,ACC
5,1991-12-16,14,Michigan State*,15,1,Big Ten
5,1991-12-16,15,Michigan* F,22,7,Big Ten
5,1991-12-16,16,Oklahoma*,18,2,Big 8
5,1991-12-16,17,Alabama*,19,2,SEC
5,1991-12-16,18,Utah,11,7,WAC
5,1991-12-16,19,Arkansas* R,16,3,SEC
5,1991-12-16,20,Missouri*,24,4,Big 8
5,1991-12-16,21,Georgetown* R,20,1,Big East
5,1991-12-16,22,Wake Forest*,21,1,ACC
5,1991-12-16,23,Iowa*,17,6,Big Ten
5,1991-12-16,24,Louisville*,,,Metro
5,1991-12-16,25,Louisiana State*,23,2,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
4,1991-12-09,1,Duke* RTFN,1,NC,ACC
4,1991-12-09,2,UCLA* R,2,NC,Pac-10
4,1991-12-09,3,Ohio State* R,6,3,Big Ten
4,1991-12-09,4,Arizona*,4,NC,Pac-10
4,1991-12-09,5,North Carolina*,5,NC,ACC
4,1991-12-09,6,Oklahoma State*,8,2,Big 8
4,1991-12-09,7,Kansas* RT,10,3,Big 8
4,1991-12-09,8,Connecticut*,13,5,Big East
4,1991-12-09,9,Kentucky* RT,15,6,SEC
4,1991-12-09,10,St. John's (NY)* R,11,1,Big East
4,1991-12-09,11,Utah,17,6,WAC
4,1991-12-09,12,Indiana* F,9,3,Big Ten
4,1991-12-09,13,Georgia Tech*,18,5,ACC
4,1991-12-09,14,Seton Hall* R,7,7,Big East
4,1991-12-09,15,Michigan State*,,,Big Ten
4,1991-12-09,16,Arkansas* R,3,13,SEC
4,1991-12-09,17,Iowa*,25,8,Big Ten
4,1991-12-09,18,Oklahoma*,20,2,Big 8
4,1991-12-09,19,Alabama*,14,5,SEC
4,1991-12-09,20,Georgetown* R,16,4,Big East
4,1991-12-09,21,Wake Forest*,19,2,ACC
4,1991-12-09,22,Michigan* F,22,NC,Big Ten
4,1991-12-09,23,Louisiana State*,12,11,SEC
4,1991-12-09,24,Missouri*,,,Big 8
4,1991-12-09,25,Virginia,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
3,1991-12-02,1,Duke* RTFN,1,NC,ACC
3,1991-12-02,2,UCLA* R,2,NC,Pac-10
3,1991-12-02,3,Arkansas* R,3,NC,SEC
3,1991-12-02,4,Arizona*,4,NC,Pac-10
3,1991-12-02,5,North Carolina*,5,NC,ACC
3,1991-12-02,6,Ohio State* R,6,NC,Big Ten
3,1991-12-02,7,Seton Hall* R,7,NC,Big East
3,1991-12-02,8,Oklahoma State*,8,NC,Big 8
3,1991-12-02,9,Indiana* F,9,NC,Big Ten
3,1991-12-02,10,Kansas* RT,10,NC,Big 8
3,1991-12-02,11,St. John's (NY)* R,11,NC,Big East
3,1991-12-02,12,Louisiana State*,12,NC,SEC
3,1991-12-02,13,Connecticut*,13,NC,Big East
3,1991-12-02,14,Alabama*,14,NC,SEC
3,1991-12-02,15,Kentucky* RT,15,NC,SEC
3,1991-12-02,16,Georgetown* R,16,NC,Big East
3,1991-12-02,17,Utah,17,NC,WAC
3,1991-12-02,18,Georgia Tech*,18,NC,ACC
3,1991-12-02,19,Wake Forest*,19,NC,ACC
3,1991-12-02,20,Oklahoma*,20,NC,Big 8
3,1991-12-02,21,Pittsburgh,21,NC,Big East
3,1991-12-02,22,Michigan* F,22,NC,Big Ten
3,1991-12-02,23,Texas* R,23,NC,SWC
3,1991-12-02,24,DePaul* R,24,NC,GMWC
3,1991-12-02,25,Iowa*,25,NC,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
2,1991-11-25,1,Duke* RTFN,1,NC,ACC
2,1991-11-25,2,UCLA* R,11,9,Pac-10
2,1991-11-25,3,Arkansas* R,3,NC,SEC
2,1991-11-25,4,Arizona*,7,3,Pac-10
2,1991-11-25,5,North Carolina*,4,1,ACC
2,1991-11-25,6,Ohio State* R,5,1,Big Ten
2,1991-11-25,7,Seton Hall* R,9,2,Big East
2,1991-11-25,8,Oklahoma State*,12,4,Big 8
2,1991-11-25,9,Indiana* F,2,7,Big Ten
2,1991-11-25,10,Kansas* RT,13,3,Big 8
2,1991-11-25,11,St. John's (NY)* R,10,1,Big East
2,1991-11-25,12,Louisiana State*,6,6,SEC
2,1991-11-25,13,Connecticut*,15,2,Big East
2,1991-11-25,14,Alabama*,16,2,SEC
2,1991-11-25,15,Kentucky* RT,8,7,SEC
2,1991-11-25,16,Georgetown* R,14,2,Big East
2,1991-11-25,17,Utah,17,NC,WAC
2,1991-11-25,18,Georgia Tech*,24,6,ACC
2,1991-11-25,19,Wake Forest*,18,1,ACC
2,1991-11-25,20,Oklahoma*,21,1,Big 8
2,1991-11-25,21,Pittsburgh,,,Big East
2,1991-11-25,22,Michigan* F,19,3,Big Ten
2,1991-11-25,23,Texas* R,25,2,SWC
2,1991-11-25,24,DePaul* R,23,1,GMWC
2,1991-11-25,25,Iowa*,20,5,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,Duke* RTFN,NA,—,ACC
1,Preseason,2,Indiana* F,NA,—,Big Ten
1,Preseason,3,Arkansas* R,NA,—,SEC
1,Preseason,4,North Carolina*,NA,—,ACC
1,Preseason,5,Ohio State* R,NA,—,Big Ten
1,Preseason,6,Louisiana State*,NA,—,SEC
1,Preseason,7,Arizona*,NA,—,Pac-10
1,Preseason,8,Kentucky* RT,NA,—,SEC
1,Preseason,9,Seton Hall* R,NA,—,Big East
1,Preseason,10,St. John's (NY)* R,NA,—,Big East
1,Preseason,11,UCLA* R,NA,—,Pac-10
1,Preseason,12,Oklahoma State*,NA,—,Big 8
1,Preseason,13,Kansas* RT,NA,—,Big 8
1,Preseason,14,Georgetown* R,NA,—,Big East
1,Preseason,15,Connecticut*,NA,—,Big East
1,Preseason,16,Alabama*,NA,—,SEC
1,Preseason,17,Utah,NA,—,WAC
1,Preseason,18,Wake Forest*,NA,—,ACC
1,Preseason,19,Michigan* F,NA,—,Big Ten
1,Preseason,20,Iowa*,NA,—,Big Ten
1,Preseason,21,Oklahoma*,NA,—,Big 8
1,Preseason,22,Arizona State,NA,—,Pac-10
1,Preseason,23,DePaul* R,NA,—,GMWC
1,Preseason,24,Georgia Tech*,NA,—,ACC
1,Preseason,25,Texas* R,NA,—,SWC
