Wk,Date,Rk,School,Prev,Chng,Conf
17,Final,1,Indiana* RFN,1,NC,Big Ten
17,Final,2,Marquette*,2,NC,Ind
17,Final,3,Nevada-Las Vegas*,4,1,Ind
17,Final,4,Rutgers* RF,3,1,Ind
17,Final,5,UCLA* RF,6,1,Pac-8
17,Final,6,Alabama* R,8,2,SEC
17,Final,7,Notre Dame*,7,NC,Ind
17,Final,8,North Carolina* R,5,3,ACC
17,Final,9,Michigan* F,14,5,Big Ten
17,Final,10,Western Michigan* R,16,6,MAC
17,Final,11,Maryland,12,1,ACC
17,Final,12,Cincinnati* T,15,3,Metro
17,Final,13,Tennessee*,9,4,SEC
17,Final,14,Missouri* R,10,4,Big 8
17,Final,15,Arizona* R,18,3,WAC
17,Final,16,Texas Tech* T,19,3,SWC
17,Final,17,DePaul*,,,Ind
17,Final,18,Virginia* T,13,5,ACC
17,Final,19,Centenary (LA),20,1,Ind
17,Final,20,Pepperdine* R,,,WCC
Wk,Date,Rk,School,Prev,Chng,Conf
16,1976-03-09,1,Indiana* RFN,1,NC,Big Ten
16,1976-03-09,2,Marquette*,2,NC,Ind
16,1976-03-09,3,Rutgers* RF,3,NC,Ind
16,1976-03-09,4,Nevada-Las Vegas*,5,1,Ind
16,1976-03-09,5,North Carolina* R,4,1,ACC
16,1976-03-09,6,UCLA* RF,7,1,Pac-8
16,1976-03-09,7,Notre Dame*,8,1,Ind
16,1976-03-09,8,Alabama* R,6,2,SEC
16,1976-03-09,9,Tennessee*,12,3,SEC
16,1976-03-09,10,Missouri* R,15,5,Big 8
16,1976-03-09,11,Washington*,10,1,Pac-8
16,1976-03-09,12,Maryland,9,3,ACC
16,1976-03-09,13,Virginia* T,,,ACC
16,1976-03-09,14,Michigan* F,11,3,Big Ten
16,1976-03-09,15,Cincinnati* T,13,2,Metro
16,1976-03-09,16,Western Michigan* R,14,2,MAC
16,1976-03-09,17,St. John's (NY)*,16,1,Ind
16,1976-03-09,18,Arizona* R,,,WAC
16,1976-03-09,19,Texas Tech* T,,,SWC
16,1976-03-09,20,Centenary (LA),20,NC,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
15,1976-03-02,1,Indiana* RFN,1,NC,Big Ten
15,1976-03-02,2,Marquette*,2,NC,Ind
15,1976-03-02,3,Rutgers* RF,3,NC,Ind
15,1976-03-02,4,North Carolina* R,4,NC,ACC
15,1976-03-02,5,Nevada-Las Vegas*,5,NC,Ind
15,1976-03-02,6,Alabama* R,7,1,SEC
15,1976-03-02,7,UCLA* RF,9,2,Pac-8
15,1976-03-02,8,Notre Dame*,6,2,Ind
15,1976-03-02,9,Maryland,10,1,ACC
15,1976-03-02,10,Washington*,8,2,Pac-8
15,1976-03-02,11,Michigan* F,13,2,Big Ten
15,1976-03-02,12,Tennessee*,11,1,SEC
15,1976-03-02,13,Cincinnati* T,18,5,Metro
15,1976-03-02,14,Western Michigan* R,16,2,MAC
15,1976-03-02,15,Missouri* R,12,3,Big 8
15,1976-03-02,16,St. John's (NY)*,14,2,Ind
15,1976-03-02,17,North Carolina State,15,2,ACC
15,1976-03-02,18,Florida State,,,Ind
15,1976-03-02,19,Texas A&M R,20,1,SWC
15,1976-03-02,20,Centenary (LA),19,1,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
14,1976-02-24,1,Indiana* RFN,1,NC,Big Ten
14,1976-02-24,2,Marquette*,2,NC,Ind
14,1976-02-24,3,Rutgers* RF,4,1,Ind
14,1976-02-24,4,North Carolina* R,3,1,ACC
14,1976-02-24,5,Nevada-Las Vegas*,6,1,Ind
14,1976-02-24,6,Notre Dame*,8,2,Ind
14,1976-02-24,7,Alabama* R,10,3,SEC
14,1976-02-24,8,Washington*,11,3,Pac-8
14,1976-02-24,9,UCLA* RF,5,4,Pac-8
14,1976-02-24,10,Maryland,7,3,ACC
14,1976-02-24,11,Tennessee*,9,2,SEC
14,1976-02-24,12,Missouri* R,14,2,Big 8
14,1976-02-24,13,Michigan* F,15,2,Big Ten
14,1976-02-24,14,St. John's (NY)*,16,2,Ind
14,1976-02-24,15,North Carolina State,12,3,ACC
14,1976-02-24,16,Western Michigan* R,17,1,MAC
14,1976-02-24,17,Oregon,,,Pac-8
14,1976-02-24,18,Cincinnati* T,13,5,Metro
14,1976-02-24,19,Centenary (LA),20,1,Ind
14,1976-02-24,20,Texas A&M R,,,SWC
Wk,Date,Rk,School,Prev,Chng,Conf
13,1976-02-17,1,Indiana* RFN,1,NC,Big Ten
13,1976-02-17,2,Marquette*,2,NC,Ind
13,1976-02-17,3,North Carolina* R,3,NC,ACC
13,1976-02-17,4,Rutgers* RF,5,1,Ind
13,1976-02-17,5,UCLA* RF,6,1,Pac-8
13,1976-02-17,6,Nevada-Las Vegas*,7,1,Ind
13,1976-02-17,7,Maryland,4,3,ACC
13,1976-02-17,8,Notre Dame*,10,2,Ind
13,1976-02-17,9,Tennessee*,8,1,SEC
13,1976-02-17,10,Alabama* R,11,1,SEC
13,1976-02-17,11,Washington*,9,2,Pac-8
13,1976-02-17,12,North Carolina State,12,NC,ACC
13,1976-02-17,13,Cincinnati* T,13,NC,Metro
13,1976-02-17,14,Missouri* R,14,NC,Big 8
13,1976-02-17,15,Michigan* F,16,1,Big Ten
13,1976-02-17,16,St. John's (NY)*,17,1,Ind
13,1976-02-17,17,Western Michigan* R,15,2,MAC
13,1976-02-17,18,Virginia Tech*,18,NC,Ind
13,1976-02-17,19,Louisville,,,Metro
13,1976-02-17,20,Centenary (LA),19,1,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
12,1976-02-10,1,Indiana* RFN,1,NC,Big Ten
12,1976-02-10,2,Marquette*,2,NC,Ind
12,1976-02-10,3,North Carolina* R,4,1,ACC
12,1976-02-10,4,Maryland,5,1,ACC
12,1976-02-10,5,Rutgers* RF,7,2,Ind
12,1976-02-10,6,UCLA* RF,9,3,Pac-8
12,1976-02-10,7,Nevada-Las Vegas*,3,4,Ind
12,1976-02-10,8,Tennessee*,8,NC,SEC
12,1976-02-10,9,Washington*,6,3,Pac-8
12,1976-02-10,10,Notre Dame*,11,1,Ind
12,1976-02-10,11,Alabama* R,14,3,SEC
12,1976-02-10,12,North Carolina State,10,2,ACC
12,1976-02-10,13,Cincinnati* T,16,3,Metro
12,1976-02-10,14,Missouri* R,13,1,Big 8
12,1976-02-10,15,Western Michigan* R,17,2,MAC
12,1976-02-10,16,Michigan* F,,,Big Ten
12,1976-02-10,17,St. John's (NY)*,12,5,Ind
12,1976-02-10,18,Virginia Tech*,19,1,Ind
12,1976-02-10,19,Centenary (LA),18,1,Ind
12,1976-02-10,20,North Texas,20,NC,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
11,1976-02-03,1,Indiana* RFN,1,NC,Big Ten
11,1976-02-03,2,Marquette*,2,NC,Ind
11,1976-02-03,3,Nevada-Las Vegas*,3,NC,Ind
11,1976-02-03,4,North Carolina* R,4,NC,ACC
11,1976-02-03,5,Maryland,7,2,ACC
11,1976-02-03,6,Washington*,6,NC,Pac-8
11,1976-02-03,7,Rutgers* RF,5,2,Ind
11,1976-02-03,8,Tennessee*,9,1,SEC
11,1976-02-03,9,UCLA* RF,12,3,Pac-8
11,1976-02-03,10,North Carolina State,8,2,ACC
11,1976-02-03,11,Notre Dame*,10,1,Ind
11,1976-02-03,12,St. John's (NY)*,14,2,Ind
11,1976-02-03,13,Missouri* R,13,NC,Big 8
11,1976-02-03,14,Alabama* R,11,3,SEC
11,1976-02-03,15,Princeton* R,17,2,Ivy
11,1976-02-03,16,Cincinnati* T,18,2,Metro
11,1976-02-03,17,Western Michigan* R,,,MAC
11,1976-02-03,18,Centenary (LA),19,1,Ind
11,1976-02-03,19,Virginia Tech*,,,Ind
11,1976-02-03,20,North Texas,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
10,1976-01-27,1,Indiana* RFN,1,NC,Big Ten
10,1976-01-27,2,Marquette*,3,1,Ind
10,1976-01-27,3,Nevada-Las Vegas*,4,1,Ind
10,1976-01-27,4,North Carolina* R,5,1,ACC
10,1976-01-27,5,Rutgers* RF,7,2,Ind
10,1976-01-27,6,Washington*,8,2,Pac-8
10,1976-01-27,7,Maryland,2,5,ACC
10,1976-01-27,8,North Carolina State,11,3,ACC
10,1976-01-27,9,Tennessee*,10,1,SEC
10,1976-01-27,10,Notre Dame*,15,5,Ind
