Wk,Date,Rk,School,Prev,Chng,Conf
20,Postseason,1,Kentucky* RFN,1,NC,SEC
20,Postseason,2,Kansas* RF,6,4,Big 12
20,Postseason,3,Ohio State* RF,7,4,Big Ten
20,Postseason,4,Louisville* TF,18,14,Big East
20,Postseason,5,Syracuse* R,2,3,Big East
20,Postseason,6,North Carolina* R,5,1,ACC
20,Postseason,7,Michigan State* RT,4,3,Big Ten
20,Postseason,8,Baylor*,10,2,Big 12
20,Postseason,9,Florida*,21,12,SEC
20,Postseason,10,Marquette*,11,1,Big East
20,Postseason,11,Missouri* T,3,8,Big 12
20,Postseason,12,Wisconsin*,13,1,Big Ten
20,Postseason,13,Indiana*,17,4,Big Ten
20,Postseason,14,Duke*,8,6,ACC
20,Postseason,15,Florida State* T,12,3,ACC
20,Postseason,16,Murray State* RT,9,7,OVC
20,Postseason,17,Georgetown*,15,2,Big East
20,Postseason,18,Cincinnati*,,,Big East
20,Postseason,19,Vanderbilt* T,24,5,SEC
20,Postseason,20,North Carolina State*,,,ACC
20,Postseason,21,Creighton* T,20,1,MVC
20,Postseason,22,Michigan* R,14,8,Big Ten
20,Postseason,23,New Mexico* RT,22,1,MWC
20,Postseason,24,Xavier*,,,A-10
20,Postseason,25,Ohio* T,,,MAC
Wk,Date,Rk,School,Prev,Chng,Conf
19,Final,1,Kentucky* RFN,1,NC,SEC
19,Final,2,Syracuse* R,2,NC,Big East
19,Final,3,Missouri* T,5,2,Big 12
19,Final,4,Michigan State* RT,8,4,Big Ten
19,Final,5,North Carolina* R,4,1,ACC
19,Final,6,Kansas* RF,3,3,Big 12
19,Final,7,Ohio State* RF,7,NC,Big Ten
19,Final,8,Duke*,6,2,ACC
19,Final,9,Murray State* RT,10,1,OVC
19,Final,10,Baylor*,11,1,Big 12
19,Final,11,Marquette*,9,2,Big East
19,Final,12,Florida State* T,17,5,ACC
19,Final,13,Wisconsin*,12,1,Big Ten
19,Final,14,Michigan* R,13,1,Big Ten
19,Final,15,Georgetown*,14,1,Big East
19,Final,16,Saint Mary's (CA)* RT,18,2,WCC
19,Final,17,Indiana*,15,2,Big Ten
19,Final,18,Louisville* TF,,,Big East
19,Final,19,Wichita State* R,16,3,MVC
19,Final,20,Creighton* T,22,2,MVC
19,Final,21,Florida*,19,2,SEC
19,Final,22,New Mexico* RT,,,MWC
19,Final,23,San Diego State* R,21,2,MWC
19,Final,24,Vanderbilt* T,,,SEC
19,Final,25,Nevada-Las Vegas*,20,5,MWC
Wk,Date,Rk,School,Prev,Chng,Conf
18,2012-03-05,1,Kentucky* RFN,1,NC,SEC
18,2012-03-05,2,Syracuse* R,2,NC,Big East
18,2012-03-05,3,Kansas* RF,4,1,Big 12
18,2012-03-05,4,North Carolina* R,6,2,ACC
18,2012-03-05,5,Missouri* T,8,3,Big 12
18,2012-03-05,6,Duke*,3,3,ACC
18,2012-03-05,7,Ohio State* RF,11,4,Big Ten
18,2012-03-05,8,Michigan State* RT,5,3,Big Ten
18,2012-03-05,9,Marquette*,7,2,Big East
18,2012-03-05,10,Murray State* RT,9,1,OVC
18,2012-03-05,11,Baylor*,10,1,Big 12
18,2012-03-05,12,Wisconsin*,15,3,Big Ten
18,2012-03-05,13,Michigan* R,16,3,Big Ten
18,2012-03-05,14,Georgetown*,12,2,Big East
18,2012-03-05,15,Indiana*,20,5,Big Ten
18,2012-03-05,16,Wichita State* R,14,2,MVC
18,2012-03-05,17,Florida State* T,22,5,ACC
18,2012-03-05,18,Saint Mary's (CA)* RT,21,3,WCC
18,2012-03-05,19,Florida*,13,6,SEC
18,2012-03-05,20,Nevada-Las Vegas*,17,3,MWC
18,2012-03-05,21,San Diego State* R,23,2,MWC
18,2012-03-05,22,Creighton* T,24,2,MVC
18,2012-03-05,23,Notre Dame*,19,4,Big East
18,2012-03-05,24,Temple* R,25,1,A-10
18,2012-03-05,25,Gonzaga*,,,WCC
Wk,Date,Rk,School,Prev,Chng,Conf
17,2012-02-27,1,Kentucky* RFN,1,NC,SEC
17,2012-02-27,2,Syracuse* R,2,NC,Big East
17,2012-02-27,3,Duke*,4,1,ACC
17,2012-02-27,4,Kansas* RF,5,1,Big 12
17,2012-02-27,5,Michigan State* RT,6,1,Big Ten
17,2012-02-27,6,North Carolina* R,7,1,ACC
17,2012-02-27,7,Marquette*,10,3,Big East
17,2012-02-27,8,Missouri* T,3,5,Big 12
17,2012-02-27,9,Murray State* RT,12,3,OVC
17,2012-02-27,10,Baylor*,14,4,Big 12
17,2012-02-27,11,Ohio State* RF,9,2,Big Ten
17,2012-02-27,12,Georgetown*,8,4,Big East
17,2012-02-27,13,Florida*,11,2,SEC
17,2012-02-27,14,Wichita State* R,19,5,MVC
17,2012-02-27,15,Wisconsin*,15,NC,Big Ten
17,2012-02-27,16,Michigan* R,13,3,Big Ten
17,2012-02-27,17,Nevada-Las Vegas*,20,3,MWC
17,2012-02-27,18,Louisville* TF,17,1,Big East
17,2012-02-27,19,Notre Dame*,18,1,Big East
17,2012-02-27,20,Indiana*,24,4,Big Ten
17,2012-02-27,21,Saint Mary's (CA)* RT,23,2,WCC
17,2012-02-27,22,Florida State* T,16,6,ACC
17,2012-02-27,23,San Diego State* R,25,2,MWC
17,2012-02-27,24,Creighton* T,,,MVC
17,2012-02-27,25,Temple* R,22,3,A-10
Wk,Date,Rk,School,Prev,Chng,Conf
16,2012-02-20,1,Kentucky* RFN,1,NC,SEC
16,2012-02-20,2,Syracuse* R,2,NC,Big East
16,2012-02-20,3,Missouri* T,3,NC,Big 12
16,2012-02-20,4,Duke*,4,NC,ACC
16,2012-02-20,5,Kansas* RF,5,NC,Big 12
16,2012-02-20,6,Michigan State* RT,8,2,Big Ten
16,2012-02-20,7,North Carolina* R,7,NC,ACC
16,2012-02-20,8,Georgetown*,9,1,Big East
16,2012-02-20,9,Ohio State* RF,6,3,Big Ten
16,2012-02-20,10,Marquette*,13,3,Big East
16,2012-02-20,11,Florida*,12,1,SEC
16,2012-02-20,12,Murray State* RT,14,2,OVC
16,2012-02-20,13,Michigan* R,19,6,Big Ten
16,2012-02-20,14,Baylor*,10,4,Big 12
16,2012-02-20,15,Wisconsin*,17,2,Big Ten
16,2012-02-20,16,Florida State* T,21,5,ACC
16,2012-02-20,17,Louisville* TF,18,1,Big East
16,2012-02-20,18,Notre Dame*,25,7,Big East
16,2012-02-20,19,Wichita State* R,,,MVC
16,2012-02-20,20,Nevada-Las Vegas*,11,9,MWC
16,2012-02-20,21,New Mexico* RT,,,MWC
16,2012-02-20,22,Temple* R,,,A-10
16,2012-02-20,23,Saint Mary's (CA)* RT,16,7,WCC
16,2012-02-20,24,Indiana*,20,4,Big Ten
16,2012-02-20,25,San Diego State* R,15,10,MWC
Wk,Date,Rk,School,Prev,Chng,Conf
15,2012-02-13,1,Kentucky* RFN,1,NC,SEC
15,2012-02-13,2,Syracuse* R,2,NC,Big East
15,2012-02-13,3,Missouri* T,4,1,Big 12
15,2012-02-13,4,Duke*,9,5,ACC
15,2012-02-13,5,Kansas* RF,10,5,Big 12
15,2012-02-13,6,Ohio State* RF,3,3,Big Ten
15,2012-02-13,7,North Carolina* R,5,2,ACC
15,2012-02-13,8,Michigan State* RT,12,4,Big Ten
15,2012-02-13,9,Georgetown*,11,2,Big East
15,2012-02-13,10,Baylor*,6,4,Big 12
15,2012-02-13,11,Nevada-Las Vegas*,16,5,MWC
15,2012-02-13,12,Florida*,7,5,SEC
15,2012-02-13,13,Marquette*,19,6,Big East
15,2012-02-13,14,Murray State* RT,7,7,OVC
15,2012-02-13,15,San Diego State* R,14,1,MWC
15,2012-02-13,16,Saint Mary's (CA)* RT,13,3,WCC
15,2012-02-13,17,Wisconsin*,22,5,Big Ten
15,2012-02-13,18,Louisville* TF,23,5,Big East
15,2012-02-13,19,Michigan* R,25,6,Big Ten
15,2012-02-13,20,Indiana*,23,3,Big Ten
15,2012-02-13,21,Florida State* T,17,4,ACC
15,2012-02-13,22,Virginia*,20,2,ACC
15,2012-02-13,23,Mississippi State,18,5,SEC
15,2012-02-13,24,Gonzaga*,,,WCC
15,2012-02-13,25,Notre Dame*,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
14,2012-02-06,1,Kentucky* RFN,1,NC,SEC
14,2012-02-06,2,Syracuse* R,2,NC,Big East
14,2012-02-06,3,Ohio State* RF,3,NC,Big Ten
14,2012-02-06,4,Missouri* T,4,NC,Big 12
14,2012-02-06,5,North Carolina* R,6,1,ACC
14,2012-02-06,6,Baylor*,6,NC,Big 12
14,2012-02-06,7,Florida*,11,4,SEC
14,2012-02-06,7,Murray State* RT,9,2,OVC
14,2012-02-06,9,Duke*,5,4,ACC
14,2012-02-06,10,Kansas* RF,8,2,Big 12
14,2012-02-06,11,Georgetown*,14,3,Big East
14,2012-02-06,12,Michigan State* RT,10,2,Big Ten
14,2012-02-06,13,Saint Mary's (CA)* RT,16,3,WCC
14,2012-02-06,14,San Diego State* R,17,3,MWC
14,2012-02-06,15,Creighton* T,12,3,MVC
14,2012-02-06,16,Nevada-Las Vegas*,13,3,MWC
14,2012-02-06,17,Florida State* T,24,7,ACC
14,2012-02-06,18,Mississippi State,19,1,SEC
14,2012-02-06,19,Marquette*,15,4,Big East
14,2012-02-06,20,Virginia*,18,2,ACC
14,2012-02-06,21,Harvard* R,23,2,Ivy
14,2012-02-06,22,Wisconsin*,20,2,Big Ten
14,2012-02-06,23,Louisville* TF,25,2,Big East
14,2012-02-06,23,Indiana*,20,3,Big Ten
14,2012-02-06,25,Michigan* R,22,3,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
13,2012-01-30,1,Kentucky* RFN,1,NC,SEC
