Wk,Date,Rk,School,Prev,Chng,Conf
19,Final,1,Illinois* RTF,1,NC,Big Ten
19,Final,2,North Carolina* RFN,2,NC,ACC
19,Final,3,Duke* T,5,2,ACC
19,Final,4,Louisville* RTF,6,2,CUSA
19,Final,5,Wake Forest*,3,2,ACC
19,Final,6,Oklahoma State* T,10,4,Big 12
19,Final,7,Kentucky* R,4,3,SEC
19,Final,8,Washington* T,14,6,Pac-10
19,Final,9,Arizona* R,8,1,Pac-10
19,Final,10,Gonzaga* RT,11,1,WCC
19,Final,11,Syracuse* T,16,5,Big East
19,Final,12,Kansas* R,9,3,Big 12
19,Final,13,Connecticut* R,12,1,Big East
19,Final,14,Boston College* R,7,7,Big East
19,Final,15,Michigan State* F,13,2,Big Ten
19,Final,16,Florida* T,,,SEC
19,Final,17,Oklahoma* R,17,NC,Big 12
19,Final,18,Utah* R,15,3,MWC
19,Final,19,Villanova*,19,NC,Big East
19,Final,20,Wisconsin*,23,3,Big Ten
19,Final,21,Alabama* R,20,1,SEC
19,Final,22,Pacific* R,18,4,Big West
19,Final,23,Cincinnati*,21,2,CUSA
19,Final,24,Texas Tech*,,,Big 12
19,Final,25,Georgia Tech*,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
18,2005-03-08,1,Illinois* RTF,1,NC,Big Ten
18,2005-03-08,2,North Carolina* RFN,2,NC,ACC
18,2005-03-08,3,Wake Forest*,4,1,ACC
18,2005-03-08,4,Kentucky* R,3,1,SEC
18,2005-03-08,5,Duke* T,6,1,ACC
18,2005-03-08,6,Louisville* RTF,9,3,CUSA
18,2005-03-08,7,Boston College* R,5,2,Big East
18,2005-03-08,8,Arizona* R,11,3,Pac-10
18,2005-03-08,9,Kansas* R,7,2,Big 12
18,2005-03-08,10,Oklahoma State* T,8,2,Big 12
18,2005-03-08,11,Gonzaga* RT,12,1,WCC
18,2005-03-08,12,Connecticut* R,15,3,Big East
18,2005-03-08,13,Michigan State* F,14,1,Big Ten
18,2005-03-08,14,Washington* T,10,4,Pac-10
18,2005-03-08,15,Utah* R,16,1,MWC
18,2005-03-08,16,Syracuse* T,13,3,Big East
18,2005-03-08,17,Oklahoma* R,20,3,Big 12
18,2005-03-08,18,Pacific* R,17,1,Big West
18,2005-03-08,19,Villanova*,19,NC,Big East
18,2005-03-08,20,Alabama* R,21,1,SEC
18,2005-03-08,21,Cincinnati*,22,1,CUSA
18,2005-03-08,22,Pittsburgh*,24,2,Big East
18,2005-03-08,23,Wisconsin*,23,NC,Big Ten
18,2005-03-08,24,Nevada* R,25,1,WAC
18,2005-03-08,25,Charlotte*,18,7,CUSA
Wk,Date,Rk,School,Prev,Chng,Conf
17,2005-03-01,1,Illinois* RTF,1,NC,Big Ten
17,2005-03-01,2,North Carolina* RFN,2,NC,ACC
17,2005-03-01,3,Kentucky* R,5,2,SEC
17,2005-03-01,4,Wake Forest*,6,2,ACC
17,2005-03-01,5,Boston College* R,3,2,Big East
17,2005-03-01,6,Duke* T,7,1,ACC
17,2005-03-01,7,Kansas* R,8,1,Big 12
17,2005-03-01,8,Oklahoma State* T,4,4,Big 12
17,2005-03-01,9,Louisville* RTF,11,2,CUSA
17,2005-03-01,10,Washington* T,14,4,Pac-10
17,2005-03-01,11,Arizona* R,9,2,Pac-10
17,2005-03-01,12,Gonzaga* RT,12,NC,WCC
17,2005-03-01,13,Syracuse* T,15,2,Big East
17,2005-03-01,14,Michigan State* F,10,4,Big Ten
17,2005-03-01,15,Connecticut* R,17,2,Big East
17,2005-03-01,16,Utah* R,13,3,MWC
17,2005-03-01,17,Pacific* R,19,2,Big West
17,2005-03-01,18,Charlotte*,21,3,CUSA
17,2005-03-01,19,Villanova*,23,4,Big East
17,2005-03-01,20,Oklahoma* R,22,2,Big 12
17,2005-03-01,21,Alabama* R,16,5,SEC
17,2005-03-01,22,Cincinnati*,24,2,CUSA
17,2005-03-01,23,Wisconsin*,20,3,Big Ten
17,2005-03-01,24,Pittsburgh*,18,6,Big East
17,2005-03-01,25,Nevada* R,25,NC,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
16,2005-02-22,1,Illinois* RTF,1,NC,Big Ten
16,2005-02-22,2,North Carolina* RFN,4,2,ACC
16,2005-02-22,3,Boston College* R,6,3,Big East
16,2005-02-22,4,Oklahoma State* T,8,4,Big 12
16,2005-02-22,5,Kentucky* R,3,2,SEC
16,2005-02-22,6,Wake Forest*,5,1,ACC
16,2005-02-22,7,Duke* T,7,NC,ACC
16,2005-02-22,8,Kansas* R,2,6,Big 12
16,2005-02-22,9,Arizona* R,10,1,Pac-10
16,2005-02-22,10,Michigan State* F,11,1,Big Ten
16,2005-02-22,11,Louisville* RTF,12,1,CUSA
16,2005-02-22,12,Gonzaga* RT,13,1,WCC
16,2005-02-22,13,Utah* R,14,1,MWC
16,2005-02-22,14,Washington* T,15,1,Pac-10
16,2005-02-22,15,Syracuse* T,9,6,Big East
16,2005-02-22,16,Alabama* R,16,NC,SEC
16,2005-02-22,17,Connecticut* R,18,1,Big East
16,2005-02-22,18,Pittsburgh*,17,1,Big East
16,2005-02-22,19,Pacific* R,19,NC,Big West
16,2005-02-22,20,Wisconsin*,20,NC,Big Ten
16,2005-02-22,21,Charlotte*,23,2,CUSA
16,2005-02-22,22,Oklahoma* R,21,1,Big 12
16,2005-02-22,23,Villanova*,25,2,Big East
16,2005-02-22,24,Cincinnati*,24,NC,CUSA
16,2005-02-22,25,Nevada* R,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
15,2005-02-15,1,Illinois* RTF,1,NC,Big Ten
15,2005-02-15,2,Kansas* R,3,1,Big 12
15,2005-02-15,3,Kentucky* R,5,2,SEC
15,2005-02-15,4,North Carolina* RFN,2,2,ACC
15,2005-02-15,5,Wake Forest*,6,1,ACC
15,2005-02-15,6,Boston College* R,4,2,Big East
15,2005-02-15,7,Duke* T,7,NC,ACC
15,2005-02-15,8,Oklahoma State* T,10,2,Big 12
15,2005-02-15,9,Syracuse* T,8,1,Big East
15,2005-02-15,10,Arizona* R,12,2,Pac-10
15,2005-02-15,11,Michigan State* F,13,2,Big Ten
15,2005-02-15,12,Louisville* RTF,9,3,CUSA
15,2005-02-15,13,Gonzaga* RT,14,1,WCC
15,2005-02-15,14,Utah* R,15,1,MWC
15,2005-02-15,15,Washington* T,11,4,Pac-10
15,2005-02-15,16,Alabama* R,17,1,SEC
15,2005-02-15,17,Pittsburgh*,18,1,Big East
15,2005-02-15,18,Connecticut* R,19,1,Big East
15,2005-02-15,19,Pacific* R,24,5,Big West
15,2005-02-15,20,Wisconsin*,20,NC,Big Ten
15,2005-02-15,21,Oklahoma* R,16,5,Big 12
15,2005-02-15,22,Maryland,,,ACC
15,2005-02-15,23,Charlotte*,,,CUSA
15,2005-02-15,24,Cincinnati*,21,3,CUSA
15,2005-02-15,25,Villanova*,22,3,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
14,2005-02-08,1,Illinois* RTF,1,NC,Big Ten
14,2005-02-08,2,North Carolina* RFN,2,NC,ACC
14,2005-02-08,3,Kansas* R,3,NC,Big 12
14,2005-02-08,4,Boston College* R,5,1,Big East
14,2005-02-08,5,Kentucky* R,6,1,SEC
14,2005-02-08,6,Wake Forest*,7,1,ACC
14,2005-02-08,7,Duke* T,4,3,ACC
14,2005-02-08,8,Syracuse* T,8,NC,Big East
14,2005-02-08,9,Louisville* RTF,9,NC,CUSA
14,2005-02-08,10,Oklahoma State* T,10,NC,Big 12
14,2005-02-08,11,Washington* T,13,2,Pac-10
14,2005-02-08,12,Arizona* R,14,2,Pac-10
14,2005-02-08,13,Michigan State* F,12,1,Big Ten
14,2005-02-08,14,Gonzaga* RT,17,3,WCC
14,2005-02-08,15,Utah* R,21,6,MWC
14,2005-02-08,16,Oklahoma* R,15,1,Big 12
14,2005-02-08,17,Alabama* R,11,6,SEC
14,2005-02-08,18,Pittsburgh*,16,2,Big East
14,2005-02-08,19,Connecticut* R,23,4,Big East
14,2005-02-08,20,Wisconsin*,19,1,Big Ten
14,2005-02-08,21,Cincinnati*,18,3,CUSA
14,2005-02-08,22,Villanova*,24,2,Big East
14,2005-02-08,23,Texas*,20,3,Big 12
14,2005-02-08,24,Pacific* R,,,Big West
14,2005-02-08,25,Texas Tech*,,,Big 12
Wk,Date,Rk,School,Prev,Chng,Conf
13,2005-02-01,1,Illinois* RTF,1,NC,Big Ten
13,2005-02-01,2,North Carolina* RFN,3,1,ACC
13,2005-02-01,3,Kansas* R,6,3,Big 12
13,2005-02-01,4,Duke* T,2,2,ACC
13,2005-02-01,5,Boston College* R,8,3,Big East
13,2005-02-01,6,Kentucky* R,7,1,SEC
13,2005-02-01,7,Wake Forest*,5,2,ACC
13,2005-02-01,8,Syracuse* T,4,4,Big East
