Wk,Date,Rk,School,Prev,Chng,Conf
12,1980-02-12,14,Brigham Young* R,14,NC,WAC
12,1980-02-12,15,Weber State* RT,17,2,Big Sky
12,1980-02-12,16,Clemson*,,,ACC
12,1980-02-12,17,Kansas State* T,19,2,Big 8
12,1980-02-12,18,Arizona State*,16,2,Pac-10
12,1980-02-12,19,Duke* T,12,7,ACC
12,1980-02-12,20,North Carolina State*,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
11,1980-02-05,1,DePaul* R,1,NC,Ind
11,1980-02-05,2,Syracuse* R,3,1,Big East
11,1980-02-05,3,Louisville* RTFN,5,2,Metro
11,1980-02-05,4,Oregon State* R,2,2,Pac-10
11,1980-02-05,5,Maryland* R,13,8,ACC
11,1980-02-05,6,Kentucky* R,6,NC,SEC
11,1980-02-05,7,Louisiana State* T,10,3,SEC
11,1980-02-05,8,St. John's (NY)* R,8,NC,Big East
11,1980-02-05,9,Notre Dame*,9,NC,Ind
11,1980-02-05,10,Purdue* F,20,10,Big Ten
11,1980-02-05,11,North Carolina*,11,NC,ACC
11,1980-02-05,12,Duke* T,7,5,ACC
11,1980-02-05,13,Ohio State*,4,9,Big Ten
11,1980-02-05,14,Brigham Young* R,18,4,WAC
11,1980-02-05,15,Missouri* R,12,3,Big 8
11,1980-02-05,16,Arizona State*,,,Pac-10
11,1980-02-05,17,Weber State* RT,15,2,Big Sky
11,1980-02-05,18,Indiana* R,16,2,Big Ten
11,1980-02-05,19,Kansas State* T,19,NC,Big 8
11,1980-02-05,20,Texas A&M* RT,,,SWC
Wk,Date,Rk,School,Prev,Chng,Conf
10,1980-01-29,1,DePaul* R,1,NC,Ind
10,1980-01-29,2,Oregon State* R,2,NC,Pac-10
10,1980-01-29,3,Syracuse* R,5,2,Big East
10,1980-01-29,4,Ohio State*,4,NC,Big Ten
10,1980-01-29,5,Louisville* RTFN,6,1,Metro
10,1980-01-29,6,Kentucky* R,9,3,SEC
10,1980-01-29,7,Duke* T,3,4,ACC
10,1980-01-29,8,St. John's (NY)* R,7,1,Big East
10,1980-01-29,9,Notre Dame*,8,1,Ind
10,1980-01-29,10,Louisiana State* T,11,1,SEC
10,1980-01-29,11,North Carolina*,12,1,ACC
10,1980-01-29,12,Missouri* R,10,2,Big 8
10,1980-01-29,13,Maryland* R,14,1,ACC
10,1980-01-29,14,Virginia,19,5,ACC
10,1980-01-29,15,Weber State* RT,16,1,Big Sky
10,1980-01-29,16,Indiana* R,16,NC,Big Ten
10,1980-01-29,17,Clemson*,13,4,ACC
10,1980-01-29,18,Brigham Young* R,,,WAC
10,1980-01-29,19,Kansas State* T,,,Big 8
10,1980-01-29,20,Purdue* F,15,5,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
9,1980-01-22,1,DePaul* R,1,NC,Ind
9,1980-01-22,2,Oregon State* R,4,2,Pac-10
9,1980-01-22,3,Duke* T,5,2,ACC
9,1980-01-22,4,Ohio State*,2,2,Big Ten
9,1980-01-22,5,Syracuse* R,3,2,Big East
9,1980-01-22,6,Louisville* RTFN,6,NC,Metro
9,1980-01-22,7,St. John's (NY)* R,8,1,Big East
9,1980-01-22,8,Notre Dame*,7,1,Ind
9,1980-01-22,9,Kentucky* R,9,NC,SEC
9,1980-01-22,10,Missouri* R,13,3,Big 8
9,1980-01-22,11,Louisiana State* T,17,6,SEC
9,1980-01-22,12,North Carolina*,10,2,ACC
9,1980-01-22,13,Clemson*,14,1,ACC
9,1980-01-22,14,Maryland* R,,,ACC
9,1980-01-22,15,Purdue* F,11,4,Big Ten
9,1980-01-22,16,Indiana* R,,,Big Ten
9,1980-01-22,16,Weber State* RT,19,3,Big Sky
9,1980-01-22,18,Tennessee*,18,NC,SEC
9,1980-01-22,19,Virginia,15,4,ACC
9,1980-01-22,20,Arizona State*,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
8,1980-01-15,1,DePaul* R,2,1,Ind
8,1980-01-15,2,Ohio State*,3,1,Big Ten
8,1980-01-15,3,Syracuse* R,5,2,Big East
8,1980-01-15,4,Oregon State* R,7,3,Pac-10
8,1980-01-15,5,Duke* T,1,4,ACC
8,1980-01-15,6,Louisville* RTFN,12,6,Metro
8,1980-01-15,7,Notre Dame*,8,1,Ind
8,1980-01-15,8,St. John's (NY)* R,13,5,Big East
8,1980-01-15,9,Kentucky* R,4,5,SEC
8,1980-01-15,10,North Carolina*,15,5,ACC
8,1980-01-15,11,Purdue* F,9,2,Big Ten
8,1980-01-15,12,Iowa* F,11,1,Big Ten
8,1980-01-15,13,Missouri* R,14,1,Big 8
8,1980-01-15,14,Clemson*,16,2,ACC
8,1980-01-15,15,Virginia,10,5,ACC
8,1980-01-15,16,North Carolina State*,,,ACC
8,1980-01-15,17,Louisiana State* T,6,11,SEC
8,1980-01-15,18,Tennessee*,18,NC,SEC
8,1980-01-15,19,Weber State* RT,20,1,Big Sky
8,1980-01-15,20,Brigham Young* R,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
7,1980-01-08,1,Duke* T,1,NC,ACC
7,1980-01-08,2,DePaul* R,3,1,Ind
7,1980-01-08,3,Ohio State*,5,2,Big Ten
7,1980-01-08,4,Kentucky* R,2,2,SEC
7,1980-01-08,5,Syracuse* R,10,5,Big East
7,1980-01-08,6,Louisiana State* T,6,NC,SEC
7,1980-01-08,7,Oregon State* R,12,5,Pac-10
7,1980-01-08,8,Notre Dame*,8,NC,Ind
7,1980-01-08,9,Purdue* F,7,2,Big Ten
7,1980-01-08,10,Virginia,17,7,ACC
7,1980-01-08,11,Iowa* F,9,2,Big Ten
7,1980-01-08,12,Louisville* RTFN,15,3,Metro
7,1980-01-08,13,St. John's (NY)* R,13,NC,Big East
7,1980-01-08,14,Missouri* R,14,NC,Big 8
7,1980-01-08,15,North Carolina*,4,11,ACC
7,1980-01-08,16,Clemson*,,,ACC
7,1980-01-08,17,Indiana* R,11,6,Big Ten
7,1980-01-08,18,Tennessee*,,,SEC
7,1980-01-08,19,UCLA* F,16,3,Pac-10
7,1980-01-08,20,Weber State* RT,18,2,Big Sky
Wk,Date,Rk,School,Prev,Chng,Conf
6,1980-01-02,1,Duke* T,1,NC,ACC
6,1980-01-02,2,Kentucky* R,2,NC,SEC
6,1980-01-02,3,DePaul* R,5,2,Ind
6,1980-01-02,4,North Carolina*,4,NC,ACC
6,1980-01-02,5,Ohio State*,7,2,Big Ten
6,1980-01-02,6,Louisiana State* T,6,NC,SEC
6,1980-01-02,7,Purdue* F,9,2,Big Ten
6,1980-01-02,8,Notre Dame*,3,5,Ind
6,1980-01-02,9,Iowa* F,10,1,Big Ten
6,1980-01-02,10,Syracuse* R,11,1,Big East
6,1980-01-02,11,Indiana* R,8,3,Big Ten
6,1980-01-02,12,Oregon State* R,17,5,Pac-10
6,1980-01-02,13,St. John's (NY)* R,16,3,Big East
6,1980-01-02,14,Missouri* R,14,NC,Big 8
6,1980-01-02,15,Louisville* RTFN,12,3,Metro
6,1980-01-02,16,UCLA* F,15,1,Pac-10
6,1980-01-02,17,Virginia,18,1,ACC
6,1980-01-02,18,Weber State* RT,,,Big Sky
6,1980-01-02,19,Illinois,,,Big Ten
6,1980-01-02,20,Georgetown* RT,13,7,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
5,1979-12-26,1,Duke* T,1,NC,ACC
5,1979-12-26,2,Kentucky* R,3,1,SEC
5,1979-12-26,3,Notre Dame*,5,2,Ind
5,1979-12-26,4,North Carolina*,9,5,ACC
5,1979-12-26,5,DePaul* R,7,2,Ind
5,1979-12-26,6,Louisiana State* T,6,NC,SEC
5,1979-12-26,7,Ohio State*,2,5,Big Ten
5,1979-12-26,8,Indiana* R,4,4,Big Ten
5,1979-12-26,9,Purdue* F,7,2,Big Ten
5,1979-12-26,10,Iowa* F,13,3,Big Ten
5,1979-12-26,11,Syracuse* R,10,1,Big East
5,1979-12-26,12,Louisville* RTFN,11,1,Metro
5,1979-12-26,13,Georgetown* RT,17,4,Big East
5,1979-12-26,14,Missouri* R,16,2,Big 8
5,1979-12-26,15,UCLA* F,12,3,Pac-10
5,1979-12-26,16,St. John's (NY)* R,15,1,Big East
5,1979-12-26,17,Oregon State* R,20,3,Pac-10
5,1979-12-26,18,Virginia,14,4,ACC
5,1979-12-26,19,Arkansas*,19,NC,SWC
5,1979-12-26,20,Brigham Young* R,18,2,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
4,1979-12-18,1,Duke* T,2,1,ACC
4,1979-12-18,2,Ohio State*,3,1,Big Ten
4,1979-12-18,3,Kentucky* R,5,2,SEC
4,1979-12-18,4,Indiana* R,1,3,Big Ten
4,1979-12-18,5,Notre Dame*,4,1,Ind
4,1979-12-18,6,Louisiana State* T,7,1,SEC
4,1979-12-18,7,Purdue* F,9,2,Big Ten
4,1979-12-18,7,DePaul* R,10,3,Ind
4,1979-12-18,9,North Carolina*,8,1,ACC
4,1979-12-18,10,Syracuse* R,11,1,Big East
4,1979-12-18,11,Louisville* RTFN,13,2,Metro
4,1979-12-18,12,UCLA* F,6,6,Pac-10
4,1979-12-18,13,Iowa* F,14,1,Big Ten
4,1979-12-18,14,Virginia,17,3,ACC
4,1979-12-18,15,St. John's (NY)* R,15,NC,Big East
4,1979-12-18,16,Missouri* R,,,Big 8
4,1979-12-18,17,Georgetown* RT,16,1,Big East
4,1979-12-18,18,Brigham Young* R,18,NC,WAC
4,1979-12-18,19,Arkansas*,19,NC,SWC
4,1979-12-18,20,Oregon State* R,12,8,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
3,1979-12-11,1,Indiana* R,1,NC,Big Ten
3,1979-12-11,2,Duke* T,2,NC,ACC
3,1979-12-11,3,Ohio State*,3,NC,Big Ten
3,1979-12-11,4,Notre Dame*,4,NC,Ind
3,1979-12-11,5,Kentucky* R,6,1,SEC
3,1979-12-11,6,UCLA* F,8,2,Pac-10
3,1979-12-11,7,Louisiana State* T,5,2,SEC
3,1979-12-11,8,North Carolina*,7,1,ACC
3,1979-12-11,9,Purdue* F,9,NC,Big Ten
3,1979-12-11,10,DePaul* R,10,NC,Ind
3,1979-12-11,11,Syracuse* R,12,1,Big East
3,1979-12-11,12,Oregon State* R,14,2,Pac-10
3,1979-12-11,13,Louisville* RTFN,15,2,Metro
3,1979-12-11,14,Iowa* F,,,Big Ten
3,1979-12-11,15,St. John's (NY)* R,11,4,Big East
3,1979-12-11,16,Georgetown* RT,16,NC,Big East
3,1979-12-11,17,Virginia,13,4,ACC
3,1979-12-11,18,Brigham Young* R,18,NC,WAC
3,1979-12-11,19,Arkansas*,20,1,SWC
3,1979-12-11,20,Southern California,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
2,1979-12-04,1,Indiana* R,1,NC,Big Ten
2,1979-12-04,2,Duke* T,6,4,ACC
2,1979-12-04,3,Ohio State*,2,1,Big Ten
2,1979-12-04,4,Notre Dame*,3,1,Ind
2,1979-12-04,5,Louisiana State* T,8,3,SEC
2,1979-12-04,6,Kentucky* R,5,1,SEC
2,1979-12-04,7,North Carolina*,4,3,ACC
2,1979-12-04,8,UCLA* F,7,1,Pac-10
2,1979-12-04,9,Purdue* F,11,2,Big Ten
2,1979-12-04,10,DePaul* R,9,1,Ind
2,1979-12-04,11,St. John's (NY)* R,15,4,Big East
2,1979-12-04,12,Syracuse* R,12,NC,Big East
2,1979-12-04,13,Virginia,9,4,ACC
2,1979-12-04,14,Oregon State* R,16,2,Pac-10
2,1979-12-04,15,Louisville* RTFN,14,1,Metro
2,1979-12-04,16,Georgetown* RT,,,Big East
2,1979-12-04,16,Marquette*,19,3,Ind
2,1979-12-04,18,Brigham Young* R,17,1,WAC
2,1979-12-04,18,Kansas,,,Big 8
2,1979-12-04,20,Arkansas*,,,SWC
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,Indiana* R,NA,—,Big Ten
1,Preseason,2,Ohio State*,NA,—,Big Ten
1,Preseason,3,Notre Dame*,NA,—,Ind
1,Preseason,4,North Carolina*,NA,—,ACC
1,Preseason,5,Kentucky* R,NA,—,SEC
1,Preseason,6,Duke* T,NA,—,ACC
1,Preseason,7,UCLA* F,NA,—,Pac-10
1,Preseason,8,Louisiana State* T,NA,—,SEC
1,Preseason,9,Virginia,NA,—,ACC
1,Preseason,9,DePaul* R,NA,—,Ind
1,Preseason,11,Purdue* F,NA,—,Big Ten
1,Preseason,12,Syracuse* R,NA,—,Big East
1,Preseason,13,Texas A&M* RT,NA,—,SWC
1,Preseason,14,Louisville* RTFN,NA,—,Metro
1,Preseason,15,St. John's (NY)* R,NA,—,Big East
1,Preseason,16,Oregon State* R,NA,—,Pac-10
1,Preseason,17,Brigham Young* R,NA,—,WAC
1,Preseason,18,Iowa* F,NA,—,Big Ten
1,Preseason,19,Marquette*,NA,—,Ind
1,Preseason,20,Nevada-Las Vegas,NA,—,Ind
