Wk,Date,Rk,School,Prev,Chng,Conf
7,1985-01-01,13,Oklahoma* RT,17,4,Big 8
7,1985-01-01,14,Louisiana State* R,18,4,SEC
7,1985-01-01,15,Washington* R,11,4,Pac-10
7,1985-01-01,16,Michigan* R,13,3,Big Ten
7,1985-01-01,17,North Carolina State* R,14,3,ACC
7,1985-01-01,18,Louisiana Tech* RT,19,1,Southland
7,1985-01-01,19,Maryland*,,,ACC
7,1985-01-01,20,Virginia Commonwealth* RT,,,Sun Belt
Wk,Date,Rk,School,Prev,Chng,Conf
6,1984-12-25,1,Georgetown* TF,1,NC,Big East
6,1984-12-25,2,Duke*,2,NC,ACC
6,1984-12-25,3,Memphis* RTF,3,NC,Metro
6,1984-12-25,4,Southern Methodist*,6,2,SWC
6,1984-12-25,5,St. John's (NY)* RF,8,3,Big East
6,1984-12-25,6,Syracuse*,9,3,Big East
6,1984-12-25,7,North Carolina* R,10,3,ACC
6,1984-12-25,8,Illinois*,4,4,Big Ten
6,1984-12-25,9,DePaul*,5,4,Ind
6,1984-12-25,10,Georgia Tech* RT,13,3,ACC
6,1984-12-25,11,Washington* R,7,4,Pac-10
6,1984-12-25,12,Kansas*,15,3,Big 8
6,1984-12-25,13,Michigan* R,18,5,Big Ten
6,1984-12-25,14,North Carolina State* R,14,NC,ACC
6,1984-12-25,15,Indiana,16,1,Big Ten
6,1984-12-25,16,Virginia Tech*,17,1,Metro
6,1984-12-25,17,Oklahoma* RT,11,6,Big 8
6,1984-12-25,18,Louisiana State* R,19,1,SEC
6,1984-12-25,19,Louisiana Tech* RT,20,1,Southland
6,1984-12-25,20,Louisville,12,8,Metro
Wk,Date,Rk,School,Prev,Chng,Conf
5,1984-12-18,1,Georgetown* TF,1,NC,Big East
5,1984-12-18,2,Duke*,3,1,ACC
5,1984-12-18,3,Memphis* RTF,5,2,Metro
5,1984-12-18,4,Illinois*,6,2,Big Ten
5,1984-12-18,5,DePaul*,2,3,Ind
5,1984-12-18,6,Southern Methodist*,7,1,SWC
5,1984-12-18,7,Washington* R,8,1,Pac-10
5,1984-12-18,8,St. John's (NY)* RF,4,4,Big East
5,1984-12-18,9,Syracuse*,10,1,Big East
5,1984-12-18,10,North Carolina* R,13,3,ACC
5,1984-12-18,11,Oklahoma* RT,15,4,Big 8
5,1984-12-18,12,Louisville,14,2,Metro
5,1984-12-18,13,Georgia Tech* RT,12,1,ACC
5,1984-12-18,14,North Carolina State* R,9,5,ACC
5,1984-12-18,15,Kansas*,18,3,Big 8
5,1984-12-18,16,Indiana,16,NC,Big Ten
5,1984-12-18,17,Virginia Tech*,11,6,Metro
5,1984-12-18,18,Michigan* R,20,2,Big Ten
5,1984-12-18,19,Louisiana State* R,19,NC,SEC
5,1984-12-18,20,Louisiana Tech* RT,,,Southland
Wk,Date,Rk,School,Prev,Chng,Conf
4,1984-12-11,1,Georgetown* TF,1,NC,Big East
4,1984-12-11,2,DePaul*,2,NC,Ind
4,1984-12-11,3,Duke*,4,1,ACC
4,1984-12-11,4,St. John's (NY)* RF,3,1,Big East
4,1984-12-11,5,Memphis* RTF,5,NC,Metro
4,1984-12-11,6,Illinois*,7,1,Big Ten
4,1984-12-11,7,Southern Methodist*,8,1,SWC
4,1984-12-11,8,Washington* R,9,1,Pac-10
4,1984-12-11,9,North Carolina State* R,10,1,ACC
4,1984-12-11,10,Syracuse*,12,2,Big East
4,1984-12-11,11,Virginia Tech*,14,3,Metro
4,1984-12-11,12,Georgia Tech* RT,15,3,ACC
4,1984-12-11,13,North Carolina* R,16,3,ACC
4,1984-12-11,14,Louisville,6,8,Metro
4,1984-12-11,15,Oklahoma* RT,17,2,Big 8
4,1984-12-11,16,Indiana,11,5,Big Ten
4,1984-12-11,17,Alabama-Birmingham*,18,1,Sun Belt
4,1984-12-11,18,Kansas*,19,1,Big 8
4,1984-12-11,19,Louisiana State* R,13,6,SEC
4,1984-12-11,20,Michigan* R,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
3,1984-12-04,1,Georgetown* TF,1,NC,Big East
3,1984-12-04,2,DePaul*,2,NC,Ind
3,1984-12-04,3,St. John's (NY)* RF,3,NC,Big East
3,1984-12-04,4,Duke*,4,NC,ACC
3,1984-12-04,5,Memphis* RTF,5,NC,Metro
3,1984-12-04,6,Louisville,6,NC,Metro
3,1984-12-04,7,Illinois*,7,NC,Big Ten
3,1984-12-04,8,Southern Methodist*,9,1,SWC
3,1984-12-04,9,Washington* R,8,1,Pac-10
3,1984-12-04,10,North Carolina State* R,11,1,ACC
3,1984-12-04,11,Indiana,12,1,Big Ten
3,1984-12-04,12,Syracuse*,14,2,Big East
3,1984-12-04,13,Louisiana State* R,16,3,SEC
3,1984-12-04,14,Virginia Tech*,15,1,Metro
3,1984-12-04,15,Georgia Tech* RT,18,3,ACC
3,1984-12-04,16,North Carolina* R,19,3,ACC
3,1984-12-04,17,Oklahoma* RT,10,7,Big 8
3,1984-12-04,18,Alabama-Birmingham*,13,5,Sun Belt
3,1984-12-04,19,Kansas*,20,1,Big 8
3,1984-12-04,20,Nevada-Las Vegas* RT,20,NC,PCAA
Wk,Date,Rk,School,Prev,Chng,Conf
2,1984-11-27,1,Georgetown* TF,1,NC,Big East
2,1984-11-27,2,DePaul*,3,1,Ind
2,1984-11-27,3,St. John's (NY)* RF,7,4,Big East
2,1984-11-27,4,Duke*,6,2,ACC
2,1984-11-27,5,Memphis* RTF,8,3,Metro
2,1984-11-27,6,Louisville,17,11,Metro
2,1984-11-27,7,Illinois*,2,5,Big Ten
2,1984-11-27,8,Washington* R,9,1,Pac-10
2,1984-11-27,9,Southern Methodist*,10,1,SWC
2,1984-11-27,10,Oklahoma* RT,5,5,Big 8
2,1984-11-27,11,North Carolina State* R,13,2,ACC
2,1984-11-27,12,Indiana,4,8,Big Ten
2,1984-11-27,13,Alabama-Birmingham*,,,Sun Belt
2,1984-11-27,14,Syracuse*,12,2,Big East
2,1984-11-27,15,Virginia Tech*,15,NC,Metro
2,1984-11-27,16,Louisiana State* R,14,2,SEC
2,1984-11-27,17,Arkansas*,16,1,SWC
2,1984-11-27,18,Georgia Tech* RT,20,2,ACC
2,1984-11-27,19,North Carolina* R,,,ACC
2,1984-11-27,20,Nevada-Las Vegas* RT,11,9,PCAA
2,1984-11-27,20,Kansas*,19,1,Big 8
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,Georgetown* TF,NA,—,Big East
1,Preseason,2,Illinois*,NA,—,Big Ten
1,Preseason,3,DePaul*,NA,—,Ind
1,Preseason,4,Indiana,NA,—,Big Ten
1,Preseason,5,Oklahoma* RT,NA,—,Big 8
1,Preseason,6,Duke*,NA,—,ACC
1,Preseason,7,St. John's (NY)* RF,NA,—,Big East
1,Preseason,8,Memphis* RTF,NA,—,Metro
1,Preseason,9,Washington* R,NA,—,Pac-10
1,Preseason,10,Southern Methodist*,NA,—,SWC
1,Preseason,11,Nevada-Las Vegas* RT,NA,—,PCAA
1,Preseason,12,Syracuse*,NA,—,Big East
1,Preseason,13,North Carolina State* R,NA,—,ACC
1,Preseason,14,Louisiana State* R,NA,—,SEC
1,Preseason,15,Virginia Tech*,NA,—,Metro
1,Preseason,16,Arkansas*,NA,—,SWC
1,Preseason,17,Louisville,NA,—,Metro
1,Preseason,18,Kentucky*,NA,—,SEC
1,Preseason,19,Kansas*,NA,—,Big 8
1,Preseason,20,Georgia Tech* RT,NA,—,ACC
