Wk,Date,Rk,School,Prev,Chng,Conf
16,1979-03-06,19,San Francisco* R,20,1,WCC
16,1979-03-06,20,Tennessee* T,,,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
15,1979-02-27,1,Indiana State* RTF,2,1,MVC
15,1979-02-27,2,Notre Dame*,3,1,Ind
15,1979-02-27,3,UCLA* R,1,2,Pac-10
15,1979-02-27,4,Michigan State* RFN,7,3,Big Ten
15,1979-02-27,5,Duke* R,6,1,ACC
15,1979-02-27,6,Syracuse* R,8,2,Ind
15,1979-02-27,7,North Carolina* RT,4,3,ACC
15,1979-02-27,8,Louisiana State* R,5,3,SEC
15,1979-02-27,9,Arkansas* RT,10,1,SWC
15,1979-02-27,10,Marquette*,9,1,Ind
15,1979-02-27,11,Iowa* R,12,1,Big Ten
15,1979-02-27,12,Temple* RT,15,3,ECC
15,1979-02-27,13,Louisville* R,13,NC,Metro
15,1979-02-27,14,Texas* R,11,3,SWC
15,1979-02-27,15,DePaul* F,20,5,Ind
15,1979-02-27,16,Georgetown*,17,1,Ind
15,1979-02-27,17,Ohio State,14,3,Big Ten
15,1979-02-27,18,Detroit Mercy*,16,2,Ind
15,1979-02-27,19,Purdue R,18,1,Big Ten
15,1979-02-27,20,San Francisco* R,,,WCC
Wk,Date,Rk,School,Prev,Chng,Conf
14,1979-02-20,1,UCLA* R,2,1,Pac-10
14,1979-02-20,2,Indiana State* RTF,1,1,MVC
14,1979-02-20,3,Notre Dame*,3,NC,Ind
14,1979-02-20,4,North Carolina* RT,4,NC,ACC
14,1979-02-20,5,Louisiana State* R,6,1,SEC
14,1979-02-20,6,Duke* R,5,1,ACC
14,1979-02-20,7,Michigan State* RFN,8,1,Big Ten
14,1979-02-20,8,Syracuse* R,7,1,Ind
14,1979-02-20,9,Marquette*,10,1,Ind
14,1979-02-20,10,Arkansas* RT,11,1,SWC
14,1979-02-20,11,Texas* R,12,1,SWC
14,1979-02-20,12,Iowa* R,14,2,Big Ten
14,1979-02-20,13,Louisville* R,9,4,Metro
14,1979-02-20,14,Ohio State,17,3,Big Ten
14,1979-02-20,15,Temple* RT,15,NC,ECC
14,1979-02-20,16,Detroit Mercy*,18,2,Ind
14,1979-02-20,17,Georgetown*,16,1,Ind
14,1979-02-20,18,Purdue R,13,5,Big Ten
14,1979-02-20,19,Vanderbilt,19,NC,SEC
14,1979-02-20,20,DePaul* F,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
13,1979-02-13,1,Indiana State* RTF,2,1,MVC
13,1979-02-13,2,UCLA* R,4,2,Pac-10
13,1979-02-13,3,Notre Dame*,1,2,Ind
13,1979-02-13,4,North Carolina* RT,6,2,ACC
13,1979-02-13,5,Duke* R,3,2,ACC
13,1979-02-13,6,Louisiana State* R,8,2,SEC
13,1979-02-13,7,Syracuse* R,7,NC,Ind
13,1979-02-13,8,Michigan State* RFN,10,2,Big Ten
13,1979-02-13,9,Louisville* R,5,4,Metro
13,1979-02-13,10,Marquette*,9,1,Ind
13,1979-02-13,11,Arkansas* RT,14,3,SWC
13,1979-02-13,12,Texas* R,12,NC,SWC
13,1979-02-13,13,Purdue R,,,Big Ten
13,1979-02-13,14,Iowa* R,15,1,Big Ten
13,1979-02-13,15,Temple* RT,19,4,ECC
13,1979-02-13,16,Georgetown*,18,2,Ind
13,1979-02-13,17,Ohio State,13,4,Big Ten
13,1979-02-13,18,Detroit Mercy*,,,Ind
13,1979-02-13,19,Vanderbilt,17,2,SEC
13,1979-02-13,20,Alabama,16,4,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
12,1979-02-06,1,Notre Dame*,1,NC,Ind
12,1979-02-06,2,Indiana State* RTF,2,NC,MVC
12,1979-02-06,3,Duke* R,3,NC,ACC
12,1979-02-06,4,UCLA* R,5,1,Pac-10
12,1979-02-06,5,Louisville* R,6,1,Metro
12,1979-02-06,6,North Carolina* RT,4,2,ACC
12,1979-02-06,7,Syracuse* R,8,1,Ind
12,1979-02-06,8,Louisiana State* R,10,2,SEC
12,1979-02-06,9,Marquette*,12,3,Ind
12,1979-02-06,10,Michigan State* RFN,14,4,Big Ten
12,1979-02-06,11,Texas A&M,16,5,SWC
12,1979-02-06,12,Texas* R,11,1,SWC
12,1979-02-06,13,Ohio State,7,6,Big Ten
12,1979-02-06,14,Arkansas* RT,19,5,SWC
12,1979-02-06,15,Iowa* R,,,Big Ten
12,1979-02-06,16,Alabama,13,3,SEC
12,1979-02-06,17,Vanderbilt,20,3,SEC
12,1979-02-06,18,Georgetown*,9,9,Ind
12,1979-02-06,19,Temple* RT,18,1,ECC
12,1979-02-06,20,Illinois,14,6,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
11,1979-01-30,1,Notre Dame*,1,NC,Ind
11,1979-01-30,2,Indiana State* RTF,3,1,MVC
11,1979-01-30,3,Duke* R,7,4,ACC
11,1979-01-30,4,North Carolina* RT,2,2,ACC
11,1979-01-30,5,UCLA* R,6,1,Pac-10
11,1979-01-30,6,Louisville* R,5,1,Metro
11,1979-01-30,7,Ohio State,10,3,Big Ten
11,1979-01-30,8,Syracuse* R,12,4,Ind
11,1979-01-30,9,Georgetown*,11,2,Ind
11,1979-01-30,10,Louisiana State* R,9,1,SEC
11,1979-01-30,11,Texas* R,17,6,SWC
11,1979-01-30,12,Marquette*,13,1,Ind
11,1979-01-30,13,Alabama,18,5,SEC
11,1979-01-30,14,Illinois,8,6,Big Ten
11,1979-01-30,14,Michigan State* RFN,4,10,Big Ten
11,1979-01-30,16,Texas A&M,14,2,SWC
11,1979-01-30,17,Maryland,,,ACC
11,1979-01-30,18,Temple* RT,16,2,ECC
11,1979-01-30,19,Arkansas* RT,15,4,SWC
11,1979-01-30,20,Vanderbilt,19,1,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
10,1979-01-23,1,Notre Dame*,1,NC,Ind
10,1979-01-23,2,North Carolina* RT,2,NC,ACC
10,1979-01-23,3,Indiana State* RTF,5,2,MVC
10,1979-01-23,4,Michigan State* RFN,6,2,Big Ten
10,1979-01-23,5,Louisville* R,7,2,Metro
10,1979-01-23,6,UCLA* R,3,3,Pac-10
10,1979-01-23,7,Duke* R,8,1,ACC
10,1979-01-23,8,Illinois,4,4,Big Ten
10,1979-01-23,9,Louisiana State* R,9,NC,SEC
10,1979-01-23,10,Ohio State,16,6,Big Ten
10,1979-01-23,11,Georgetown*,10,1,Ind
10,1979-01-23,12,Syracuse* R,12,NC,Ind
10,1979-01-23,13,Marquette*,13,NC,Ind
10,1979-01-23,14,Texas A&M,15,1,SWC
10,1979-01-23,15,Arkansas* RT,11,4,SWC
10,1979-01-23,16,Temple* RT,17,1,ECC
10,1979-01-23,17,Texas* R,,,SWC
10,1979-01-23,18,Alabama,18,NC,SEC
10,1979-01-23,19,Vanderbilt,,,SEC
10,1979-01-23,20,North Carolina State,14,6,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
9,1979-01-16,1,Notre Dame*,2,1,Ind
9,1979-01-16,2,North Carolina* RT,3,1,ACC
9,1979-01-16,3,UCLA* R,6,3,Pac-10
9,1979-01-16,4,Illinois,4,NC,Big Ten
9,1979-01-16,5,Indiana State* RTF,9,4,MVC
9,1979-01-16,6,Michigan State* RFN,1,5,Big Ten
9,1979-01-16,7,Louisville* R,12,5,Metro
9,1979-01-16,8,Duke* R,7,1,ACC
9,1979-01-16,9,Louisiana State* R,5,4,SEC
9,1979-01-16,10,Georgetown*,14,4,Ind
9,1979-01-16,11,Arkansas* RT,10,1,SWC
9,1979-01-16,12,Syracuse* R,20,8,Ind
9,1979-01-16,13,Marquette*,13,NC,Ind
9,1979-01-16,14,North Carolina State,8,6,ACC
9,1979-01-16,15,Texas A&M,11,4,SWC
9,1979-01-16,16,Ohio State,,,Big Ten
9,1979-01-16,17,Temple* RT,18,1,ECC
9,1979-01-16,18,Alabama,,,SEC
9,1979-01-16,19,Maryland,,,ACC
9,1979-01-16,20,Kansas,15,5,Big 8
Wk,Date,Rk,School,Prev,Chng,Conf
8,1979-01-09,1,Michigan State* RFN,1,NC,Big Ten
8,1979-01-09,2,Notre Dame*,2,NC,Ind
8,1979-01-09,3,North Carolina* RT,3,NC,ACC
8,1979-01-09,4,Illinois,4,NC,Big Ten
8,1979-01-09,5,Louisiana State* R,7,2,SEC
8,1979-01-09,6,UCLA* R,6,NC,Pac-10
8,1979-01-09,7,Duke* R,5,2,ACC
8,1979-01-09,8,North Carolina State,8,NC,ACC
8,1979-01-09,9,Indiana State* RTF,11,2,MVC
8,1979-01-09,10,Arkansas* RT,14,4,SWC
8,1979-01-09,11,Texas A&M,10,1,SWC
8,1979-01-09,12,Louisville* R,16,4,Metro
8,1979-01-09,13,Marquette*,17,4,Ind
8,1979-01-09,14,Georgetown*,12,2,Ind
8,1979-01-09,15,Kansas,19,4,Big 8
8,1979-01-09,16,Michigan,13,3,Big Ten
8,1979-01-09,17,Kentucky,9,8,SEC
8,1979-01-09,18,Temple* RT,,,ECC
8,1979-01-09,19,Long Beach State,15,4,PCAA
8,1979-01-09,20,Syracuse* R,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
7,1979-01-03,1,Michigan State* RFN,4,3,Big Ten
7,1979-01-03,2,Notre Dame*,2,NC,Ind
7,1979-01-03,3,North Carolina* RT,5,2,ACC
7,1979-01-03,4,Illinois,6,2,Big Ten
7,1979-01-03,5,Duke* R,1,4,ACC
7,1979-01-03,6,UCLA* R,3,3,Pac-10
7,1979-01-03,7,Louisiana State* R,7,NC,SEC
7,1979-01-03,8,North Carolina State,9,1,ACC
7,1979-01-03,9,Kentucky,13,4,SEC
7,1979-01-03,10,Texas A&M,12,2,SWC
7,1979-01-03,11,Indiana State* RTF,11,NC,MVC
7,1979-01-03,12,Georgetown*,15,3,Ind
7,1979-01-03,13,Michigan,8,5,Big Ten
7,1979-01-03,14,Arkansas* RT,20,6,SWC
7,1979-01-03,15,Long Beach State,17,2,PCAA
7,1979-01-03,16,Louisville* R,10,6,Metro
7,1979-01-03,17,Marquette*,16,1,Ind
7,1979-01-03,18,Mississippi State,,,SEC
7,1979-01-03,19,Kansas,18,1,Big 8
7,1979-01-03,20,Maryland,,,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
6,1978-12-26,1,Duke* R,1,NC,ACC
6,1978-12-26,2,Notre Dame*,2,NC,Ind
6,1978-12-26,3,UCLA* R,3,NC,Pac-10
6,1978-12-26,4,Michigan State* RFN,5,1,Big Ten
6,1978-12-26,5,North Carolina* RT,6,1,ACC
6,1978-12-26,6,Illinois,15,9,Big Ten
6,1978-12-26,7,Louisiana State* R,10,3,SEC
6,1978-12-26,8,Michigan,9,1,Big Ten
6,1978-12-26,9,North Carolina State,4,5,ACC
6,1978-12-26,10,Louisville* R,12,2,Metro
6,1978-12-26,11,Indiana State* RTF,16,5,MVC
6,1978-12-26,12,Texas A&M,17,5,SWC
6,1978-12-26,13,Kentucky,11,2,SEC
6,1978-12-26,14,Nevada-Las Vegas,18,4,Ind
6,1978-12-26,15,Georgetown*,14,1,Ind
6,1978-12-26,16,Marquette*,13,3,Ind
6,1978-12-26,17,Long Beach State,,,PCAA
6,1978-12-26,18,Kansas,7,11,Big 8
6,1978-12-26,19,Syracuse* R,8,11,Ind
6,1978-12-26,20,Arkansas* RT,,,SWC
Wk,Date,Rk,School,Prev,Chng,Conf
5,1978-12-19,1,Duke* R,1,NC,ACC
5,1978-12-19,2,Notre Dame*,2,NC,Ind
5,1978-12-19,3,UCLA* R,5,2,Pac-10
5,1978-12-19,4,North Carolina State,7,3,ACC
5,1978-12-19,5,Michigan State* RFN,3,2,Big Ten
5,1978-12-19,6,North Carolina* RT,13,7,ACC
5,1978-12-19,7,Kansas,8,1,Big 8
5,1978-12-19,8,Syracuse* R,10,2,Ind
5,1978-12-19,9,Michigan,9,NC,Big Ten
5,1978-12-19,10,Louisiana State* R,11,1,SEC
5,1978-12-19,11,Kentucky,6,5,SEC
5,1978-12-19,12,Louisville* R,4,8,Metro
5,1978-12-19,13,Marquette*,14,1,Ind
5,1978-12-19,14,Georgetown*,16,2,Ind
5,1978-12-19,15,Illinois,18,3,Big Ten
5,1978-12-19,16,Indiana State* RTF,20,4,MVC
5,1978-12-19,17,Texas A&M,,,SWC
5,1978-12-19,18,Nevada-Las Vegas,15,3,Ind
5,1978-12-19,19,Texas* R,17,2,SWC
5,1978-12-19,20,Southern California*,12,8,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
4,1978-12-12,1,Duke* R,1,NC,ACC
4,1978-12-12,2,Notre Dame*,3,1,Ind
4,1978-12-12,3,Michigan State* RFN,4,1,Big Ten
4,1978-12-12,4,Louisville* R,7,3,Metro
4,1978-12-12,5,UCLA* R,2,3,Pac-10
4,1978-12-12,6,Kentucky,10,4,SEC
4,1978-12-12,7,North Carolina State,8,1,ACC
4,1978-12-12,8,Kansas,5,3,Big 8
4,1978-12-12,9,Michigan,6,3,Big Ten
4,1978-12-12,10,Syracuse* R,9,1,Ind
4,1978-12-12,11,Louisiana State* R,12,1,SEC
4,1978-12-12,12,Southern California*,11,1,Pac-10
4,1978-12-12,13,North Carolina* RT,14,1,ACC
4,1978-12-12,14,Marquette*,16,2,Ind
4,1978-12-12,15,Nevada-Las Vegas,15,NC,Ind
4,1978-12-12,16,Georgetown*,20,4,Ind
4,1978-12-12,17,Texas* R,13,4,SWC
4,1978-12-12,18,Illinois,,,Big Ten
4,1978-12-12,19,San Francisco* R,17,2,WCC
4,1978-12-12,20,Indiana State* RTF,,,MVC
Wk,Date,Rk,School,Prev,Chng,Conf
3,1978-12-05,1,Duke* R,1,NC,ACC
3,1978-12-05,2,UCLA* R,2,NC,Pac-10
3,1978-12-05,3,Notre Dame*,3,NC,Ind
3,1978-12-05,4,Michigan State* RFN,7,3,Big Ten
3,1978-12-05,5,Kansas,4,1,Big 8
3,1978-12-05,6,Michigan,8,2,Big Ten
3,1978-12-05,7,Louisville* R,5,2,Metro
3,1978-12-05,8,North Carolina State,6,2,ACC
3,1978-12-05,9,Syracuse* R,9,NC,Ind
3,1978-12-05,10,Kentucky,10,NC,SEC
3,1978-12-05,11,Southern California*,12,1,Pac-10
3,1978-12-05,12,Louisiana State* R,11,1,SEC
3,1978-12-05,13,Texas* R,13,NC,SWC
3,1978-12-05,14,North Carolina* RT,14,NC,ACC
3,1978-12-05,15,Nevada-Las Vegas,18,3,Ind
3,1978-12-05,16,Marquette*,17,1,Ind
3,1978-12-05,17,San Francisco* R,15,2,WCC
3,1978-12-05,18,Rutgers* T,16,2,EAA
3,1978-12-05,19,Maryland,19,NC,ACC
3,1978-12-05,20,Georgetown*,,,Ind
Wk,Date,Rk,School,Prev,Chng,Conf
2,1978-11-28,1,Duke* R,1,NC,ACC
2,1978-11-28,2,UCLA* R,2,NC,Pac-10
2,1978-11-28,3,Notre Dame*,3,NC,Ind
2,1978-11-28,4,Kansas,5,1,Big 8
2,1978-11-28,5,Louisville* R,4,1,Metro
2,1978-11-28,6,North Carolina State,12,6,ACC
2,1978-11-28,7,Michigan State* RFN,7,NC,Big Ten
2,1978-11-28,8,Michigan,8,NC,Big Ten
2,1978-11-28,9,Syracuse* R,9,NC,Ind
2,1978-11-28,10,Kentucky,11,1,SEC
2,1978-11-28,11,Louisiana State* R,14,3,SEC
2,1978-11-28,12,Southern California*,13,1,Pac-10
2,1978-11-28,13,Texas* R,6,7,SWC
2,1978-11-28,14,North Carolina* RT,16,2,ACC
2,1978-11-28,15,San Francisco* R,17,2,WCC
2,1978-11-28,16,Rutgers* T,15,1,EAA
2,1978-11-28,17,Marquette*,18,1,Ind
2,1978-11-28,18,Nevada-Las Vegas,20,2,Ind
2,1978-11-28,19,Maryland,,,ACC
2,1978-11-28,20,Indiana,10,10,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
1,Preseason,1,Duke* R,NA,—,ACC
1,Preseason,2,UCLA* R,NA,—,Pac-10
1,Preseason,3,Notre Dame*,NA,—,Ind
1,Preseason,4,Louisville* R,NA,—,Metro
1,Preseason,5,Kansas,NA,—,Big 8
1,Preseason,6,Texas* R,NA,—,SWC
1,Preseason,7,Michigan State* RFN,NA,—,Big Ten
1,Preseason,8,Michigan,NA,—,Big Ten
1,Preseason,9,Syracuse* R,NA,—,Ind
1,Preseason,10,Indiana,NA,—,Big Ten
1,Preseason,11,Kentucky,NA,—,SEC
1,Preseason,12,North Carolina State,NA,—,ACC
1,Preseason,13,Southern California*,NA,—,Pac-10
1,Preseason,14,Louisiana State* R,NA,—,SEC
1,Preseason,15,Rutgers* T,NA,—,EAA
1,Preseason,16,North Carolina* RT,NA,—,ACC
1,Preseason,17,San Francisco* R,NA,—,WCC
1,Preseason,18,Marquette*,NA,—,Ind
1,Preseason,19,Alabama,NA,—,SEC
1,Preseason,20,Nevada-Las Vegas,NA,—,Ind
