Wk,Date,Rk,School,Prev,Chng,Conf
17,Final,1,Duke* RTF,1,NC,ACC
17,Final,2,Kansas* RTF,2,NC,Big 8
17,Final,3,Kentucky* RT,3,NC,SEC
17,Final,4,St. John's (NY)* RT,5,1,Big East
17,Final,5,Michigan* R,7,2,Big Ten
17,Final,6,Georgia Tech*,6,NC,ACC
17,Final,7,Louisville* RTFN,11,4,Metro
17,Final,8,North Carolina*,4,4,ACC
17,Final,9,Syracuse* R,8,1,Big East
17,Final,10,Notre Dame* R,12,2,Ind
17,Final,11,Nevada-Las Vegas* RT,13,2,PCAA
17,Final,12,Memphis*,10,2,Metro
17,Final,13,Georgetown*,14,1,Big East
17,Final,14,Bradley* R,9,5,MVC
17,Final,15,Oklahoma*,15,NC,Big 8
17,Final,16,Indiana*,16,NC,Big Ten
17,Final,17,Navy* RT,18,1,CAA
17,Final,18,Michigan State*,17,1,Big Ten
17,Final,19,Illinois*,19,NC,Big Ten
17,Final,20,Texas-El Paso* RT,,,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
16,1986-03-04,1,Duke* RTF,1,NC,ACC
16,1986-03-04,2,Kansas* RTF,2,NC,Big 8
16,1986-03-04,3,Kentucky* RT,5,2,SEC
16,1986-03-04,4,North Carolina*,3,1,ACC
16,1986-03-04,5,St. John's (NY)* RT,8,3,Big East
16,1986-03-04,6,Georgia Tech*,4,2,ACC
16,1986-03-04,7,Michigan* R,10,3,Big Ten
16,1986-03-04,8,Syracuse* R,6,2,Big East
16,1986-03-04,9,Bradley* R,11,2,MVC
16,1986-03-04,10,Memphis*,7,3,Metro
16,1986-03-04,11,Louisville* RTFN,13,2,Metro
16,1986-03-04,12,Notre Dame* R,12,NC,Ind
16,1986-03-04,13,Nevada-Las Vegas* RT,9,4,PCAA
16,1986-03-04,14,Georgetown*,15,1,Big East
16,1986-03-04,15,Oklahoma*,14,1,Big 8
16,1986-03-04,16,Indiana*,16,NC,Big Ten
16,1986-03-04,17,Michigan State*,17,NC,Big Ten
16,1986-03-04,18,Navy* RT,19,1,CAA
16,1986-03-04,19,Illinois*,,,Big Ten
16,1986-03-04,20,North Carolina State*,18,2,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
15,1986-02-25,1,Duke* RTF,2,1,ACC
15,1986-02-25,2,Kansas* RTF,3,1,Big 8
15,1986-02-25,3,North Carolina*,1,2,ACC
15,1986-02-25,4,Georgia Tech*,5,1,ACC
15,1986-02-25,5,Kentucky* RT,8,3,SEC
15,1986-02-25,6,Syracuse* R,9,3,Big East
15,1986-02-25,7,Memphis*,4,3,Metro
15,1986-02-25,8,St. John's (NY)* RT,6,2,Big East
15,1986-02-25,9,Nevada-Las Vegas* RT,11,2,PCAA
15,1986-02-25,10,Michigan* R,7,3,Big Ten
15,1986-02-25,11,Bradley* R,12,1,MVC
15,1986-02-25,12,Notre Dame* R,14,2,Ind
15,1986-02-25,13,Louisville* RTFN,16,3,Metro
15,1986-02-25,14,Oklahoma*,10,4,Big 8
15,1986-02-25,15,Georgetown*,13,2,Big East
15,1986-02-25,16,Indiana*,15,1,Big Ten
15,1986-02-25,17,Michigan State*,19,2,Big Ten
15,1986-02-25,18,North Carolina State*,20,2,ACC
15,1986-02-25,19,Navy* RT,17,2,CAA
15,1986-02-25,20,Purdue*,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
