Wk,Date,Rk,School,Prev,Chng,Conf
16,Final,1,UCLA* RFN,1,NC,Pac-8
16,Final,2,North Carolina* RTF,2,NC,ACC
16,Final,3,Pennsylvania* R,3,NC,Ivy
16,Final,4,Louisville* RF,6,2,MVC
16,Final,5,South Carolina*,4,1,Ind
16,Final,6,Long Beach State* R,5,1,PCAA
16,Final,7,Marquette*,7,NC,Ind
16,Final,8,Louisiana-Lafayette*,11,3,Southland
16,Final,9,Brigham Young* R,8,1,WAC
16,Final,10,Florida State* F,,,Ind
16,Final,11,Maryland,14,3,ACC
16,Final,12,Minnesota* R,16,4,Big Ten
16,Final,13,Memphis R,9,4,MVC
16,Final,14,Kentucky* R,,,SEC
16,Final,15,Villanova*,,,Ind
16,Final,16,Kansas State* R,,,Big 8
16,Final,17,Texas-El Paso,17,NC,WAC
16,Final,18,Marshall*,10,8,Ind
16,Final,19,Missouri,12,7,Big 8
16,Final,19,Weber State* R,,,Big Sky
Wk,Date,Rk,School,Prev,Chng,Conf
15,1972-03-07,1,UCLA* RFN,1,NC,Pac-8
15,1972-03-07,2,North Carolina* RTF,2,NC,ACC
15,1972-03-07,3,Pennsylvania* R,4,1,Ivy
15,1972-03-07,4,South Carolina*,6,2,Ind
15,1972-03-07,5,Long Beach State* R,8,3,PCAA
15,1972-03-07,6,Louisville* RF,3,3,MVC
15,1972-03-07,7,Marquette*,5,2,Ind
15,1972-03-07,8,Brigham Young* R,7,1,WAC
15,1972-03-07,9,Memphis R,17,8,MVC
15,1972-03-07,10,Marshall*,10,NC,Ind
15,1972-03-07,11,Louisiana-Lafayette*,12,1,Southland
15,1972-03-07,12,Missouri,19,7,Big 8
15,1972-03-07,13,Hawaii*,,,Ind
15,1972-03-07,14,Maryland,13,1,ACC
15,1972-03-07,15,Houston*,14,1,Ind
15,1972-03-07,16,Minnesota* R,,,Big Ten
15,1972-03-07,17,Texas-El Paso,,,WAC
15,1972-03-07,18,Virginia,9,9,ACC
15,1972-03-07,19,Providence*,,,Ind
15,1972-03-07,20,Temple* R,,,Mid-Atl
Wk,Date,Rk,School,Prev,Chng,Conf
14,1972-02-29,1,UCLA* RFN,1,NC,Pac-8
14,1972-02-29,2,North Carolina* RTF,3,1,ACC
14,1972-02-29,3,Louisville* RF,5,2,MVC
14,1972-02-29,4,Pennsylvania* R,4,NC,Ivy
14,1972-02-29,5,Marquette*,2,3,Ind
14,1972-02-29,6,South Carolina*,7,1,Ind
14,1972-02-29,7,Brigham Young* R,7,NC,WAC
14,1972-02-29,8,Long Beach State* R,6,2,PCAA
14,1972-02-29,9,Virginia,10,1,ACC
14,1972-02-29,10,Marshall*,16,6,Ind
14,1972-02-29,11,Florida State* F,13,2,Ind
14,1972-02-29,12,Louisiana-Lafayette*,12,NC,Southland
14,1972-02-29,13,Maryland,11,2,ACC
