Wk,Date,Rk,School,Prev,Chng,Conf
17,Final,1,Kentucky* RFN,1,NC,SEC
17,Final,2,UCLA* R,2,NC,Pac-8
17,Final,3,DePaul* R,4,1,Ind
17,Final,4,Michigan State* R,6,2,Big Ten
17,Final,5,Arkansas* RF,7,2,SWC
17,Final,6,Notre Dame* F,10,4,Ind
17,Final,7,Duke* TF,8,1,ACC
17,Final,8,Marquette*,3,5,Ind
17,Final,9,Louisville* T,12,3,Metro
17,Final,10,Kansas* R,9,1,Big 8
17,Final,11,San Francisco* R,20,9,WCC
17,Final,12,New Mexico* R,5,7,WAC
17,Final,13,Indiana*,,,Big Ten
17,Final,14,Utah*,15,1,WAC
17,Final,15,Florida State* R,13,2,Metro
17,Final,16,North Carolina* R,11,5,ACC
17,Final,17,Texas R,16,1,SWC
17,Final,18,Detroit Mercy,19,1,Ind
17,Final,19,Miami (OH)* R,,,MAC
17,Final,20,Pennsylvania* R,,,Ivy
Wk,Date,Rk,School,Prev,Chng,Conf
16,1978-03-06,1,Kentucky* RFN,1,NC,SEC
16,1978-03-06,2,UCLA* R,2,NC,Pac-8
16,1978-03-06,3,Marquette*,3,NC,Ind
16,1978-03-06,4,DePaul* R,6,2,Ind
16,1978-03-06,5,New Mexico* R,8,3,WAC
16,1978-03-06,6,Michigan State* R,9,3,Big Ten
16,1978-03-06,7,Arkansas* RF,4,3,SWC
16,1978-03-06,8,Duke* TF,15,7,ACC
16,1978-03-06,9,Kansas* R,5,4,Big 8
16,1978-03-06,10,Notre Dame* F,7,3,Ind
16,1978-03-06,11,North Carolina* R,10,1,ACC
16,1978-03-06,12,Louisville* T,20,8,Metro
16,1978-03-06,13,Florida State* R,11,2,Metro
16,1978-03-06,14,Houston* T,,,SWC
16,1978-03-06,15,Utah*,19,4,WAC
16,1978-03-06,16,Texas R,12,4,SWC
16,1978-03-06,17,Illinois State,13,4,Ind
16,1978-03-06,18,Syracuse*,14,4,Ind
16,1978-03-06,19,Detroit Mercy,16,3,Ind
16,1978-03-06,20,San Francisco* R,,,WCC
Wk,Date,Rk,School,Prev,Chng,Conf
15,1978-02-28,1,Kentucky* RFN,2,1,SEC
15,1978-02-28,2,UCLA* R,3,1,Pac-8
15,1978-02-28,3,Marquette*,1,2,Ind
15,1978-02-28,4,Arkansas* RF,4,NC,SWC
15,1978-02-28,5,Kansas* R,6,1,Big 8
