Wk,Date,Rk,School,Prev,Chng,Conf
16,Final,1,North Carolina* RTFN,1,NC,ACC
16,Final,2,DePaul* R,2,NC,Ind
16,Final,3,Virginia* R,3,NC,ACC
16,Final,4,Oregon State* R,4,NC,Pac-10
16,Final,5,Missouri* RT,5,NC,Big 8
16,Final,6,Georgetown* TF,8,2,Big East
16,Final,7,Minnesota* R,7,NC,Big Ten
16,Final,8,Idaho* RT,6,2,Big Sky
16,Final,9,Memphis* RT,13,4,Metro
16,Final,10,Tulsa* T,10,NC,MVC
16,Final,11,Fresno State* RT,12,1,PCAA
16,Final,12,Arkansas* RT,14,2,SWC
16,Final,13,Alabama* T,18,5,SEC
16,Final,14,West Virginia* R,9,5,EAA
16,Final,15,Kentucky* R,15,NC,SEC
16,Final,16,Iowa*,11,5,Big Ten
16,Final,17,Alabama-Birmingham* RT,20,3,Sun Belt
16,Final,18,Wake Forest*,16,2,ACC
16,Final,19,UCLA,19,NC,Pac-10
16,Final,20,Louisville* F,,,Metro
Wk,Date,Rk,School,Prev,Chng,Conf
15,1982-03-02,1,North Carolina* RTFN,2,1,ACC
15,1982-03-02,2,DePaul* R,3,1,Ind
15,1982-03-02,3,Virginia* R,1,2,ACC
15,1982-03-02,4,Oregon State* R,4,NC,Pac-10
15,1982-03-02,5,Missouri* RT,5,NC,Big 8
15,1982-03-02,6,Idaho* RT,9,3,Big Sky
15,1982-03-02,7,Minnesota* R,13,6,Big Ten
15,1982-03-02,8,Georgetown* TF,12,4,Big East
15,1982-03-02,9,West Virginia* R,6,3,EAA
15,1982-03-02,10,Tulsa* T,8,2,MVC
15,1982-03-02,11,Iowa*,11,NC,Big Ten
15,1982-03-02,12,Fresno State* RT,14,2,PCAA
15,1982-03-02,13,Memphis* RT,10,3,Metro
15,1982-03-02,14,Arkansas* RT,15,1,SWC
15,1982-03-02,15,Kentucky* R,7,8,SEC
15,1982-03-02,16,Wake Forest*,18,2,ACC
15,1982-03-02,17,Kansas State*,,,Big 8
15,1982-03-02,18,Alabama* T,17,1,SEC
15,1982-03-02,19,UCLA,20,1,Pac-10
15,1982-03-02,20,Alabama-Birmingham* RT,,,Sun Belt
Wk,Date,Rk,School,Prev,Chng,Conf
14,1982-02-23,1,Virginia* R,1,NC,ACC
14,1982-02-23,2,North Carolina* RTFN,2,NC,ACC
14,1982-02-23,3,DePaul* R,3,NC,Ind
14,1982-02-23,4,Oregon State* R,5,1,Pac-10
14,1982-02-23,5,Missouri* RT,4,1,Big 8
14,1982-02-23,6,West Virginia* R,9,3,EAA
14,1982-02-23,7,Kentucky* R,10,3,SEC
14,1982-02-23,8,Tulsa* T,6,2,MVC
14,1982-02-23,9,Idaho* RT,11,2,Big Sky
14,1982-02-23,10,Memphis* RT,12,2,Metro
14,1982-02-23,11,Iowa*,7,4,Big Ten
14,1982-02-23,12,Georgetown* TF,13,1,Big East
14,1982-02-23,13,Minnesota* R,8,5,Big Ten
14,1982-02-23,14,Fresno State* RT,15,1,PCAA
14,1982-02-23,15,Arkansas* RT,17,2,SWC
14,1982-02-23,16,San Francisco*,16,NC,WCC
14,1982-02-23,17,Alabama* T,19,2,SEC
14,1982-02-23,18,Wake Forest*,14,4,ACC
14,1982-02-23,19,Tennessee* R,,,SEC
14,1982-02-23,20,UCLA,,,Pac-10
Wk,Date,Rk,School,Prev,Chng,Conf
13,1982-02-16,1,Virginia* R,1,NC,ACC
13,1982-02-16,2,North Carolina* RTFN,2,NC,ACC
13,1982-02-16,3,DePaul* R,3,NC,Ind
13,1982-02-16,4,Missouri* RT,4,NC,Big 8
13,1982-02-16,5,Oregon State* R,6,1,Pac-10
13,1982-02-16,6,Tulsa* T,7,1,MVC
13,1982-02-16,7,Iowa*,5,2,Big Ten
13,1982-02-16,8,Minnesota* R,9,1,Big Ten
13,1982-02-16,9,West Virginia* R,11,2,EAA
13,1982-02-16,10,Kentucky* R,12,2,SEC
13,1982-02-16,11,Idaho* RT,13,2,Big Sky
13,1982-02-16,12,Memphis* RT,14,2,Metro
13,1982-02-16,13,Georgetown* TF,20,7,Big East
13,1982-02-16,14,Wake Forest*,16,2,ACC
13,1982-02-16,15,Fresno State* RT,18,3,PCAA
13,1982-02-16,16,San Francisco*,17,1,WCC
13,1982-02-16,17,Arkansas* RT,8,9,SWC
13,1982-02-16,18,Kansas State*,15,3,Big 8
13,1982-02-16,19,Alabama* T,10,9,SEC
13,1982-02-16,20,Indiana*,,,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
12,1982-02-09,1,Virginia* R,3,2,ACC
12,1982-02-09,2,North Carolina* RTFN,2,NC,ACC
12,1982-02-09,3,DePaul* R,4,1,Ind
12,1982-02-09,4,Missouri* RT,1,3,Big 8
12,1982-02-09,5,Iowa*,5,NC,Big Ten
12,1982-02-09,6,Oregon State* R,10,4,Pac-10
12,1982-02-09,7,Tulsa* T,11,4,MVC
12,1982-02-09,8,Arkansas* RT,14,6,SWC
12,1982-02-09,9,Minnesota* R,6,3,Big Ten
12,1982-02-09,10,Alabama* T,8,2,SEC
12,1982-02-09,11,West Virginia* R,18,7,EAA
12,1982-02-09,12,Kentucky* R,9,3,SEC
12,1982-02-09,13,Idaho* RT,15,2,Big Sky
12,1982-02-09,14,Memphis* RT,19,5,Metro
12,1982-02-09,15,Kansas State*,19,4,Big 8
12,1982-02-09,16,Wake Forest*,13,3,ACC
12,1982-02-09,17,San Francisco*,7,10,WCC
12,1982-02-09,18,Fresno State* RT,17,1,PCAA
12,1982-02-09,19,Washington,,,Pac-10
12,1982-02-09,20,Georgetown* TF,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
11,1982-02-02,1,Missouri* RT,1,NC,Big 8
11,1982-02-02,2,North Carolina* RTFN,2,NC,ACC
11,1982-02-02,3,Virginia* R,3,NC,ACC
11,1982-02-02,4,DePaul* R,4,NC,Ind
11,1982-02-02,5,Iowa*,6,1,Big Ten
11,1982-02-02,6,Minnesota* R,10,4,Big Ten
11,1982-02-02,7,San Francisco*,9,2,WCC
11,1982-02-02,8,Alabama* T,13,5,SEC
11,1982-02-02,9,Kentucky* R,7,2,SEC
11,1982-02-02,10,Oregon State* R,8,2,Pac-10
11,1982-02-02,11,Tulsa* T,16,5,MVC
11,1982-02-02,12,Texas,5,7,SWC
11,1982-02-02,13,Wake Forest*,18,5,ACC
11,1982-02-02,14,Arkansas* RT,12,2,SWC
11,1982-02-02,15,Idaho* RT,11,4,Big Sky
11,1982-02-02,16,Tennessee* R,15,1,SEC
11,1982-02-02,17,Fresno State* RT,19,2,PCAA
11,1982-02-02,18,West Virginia* R,,,EAA
11,1982-02-02,19,Kansas State*,14,5,Big 8
11,1982-02-02,19,Memphis* RT,,,Metro
Wk,Date,Rk,School,Prev,Chng,Conf
10,1982-01-26,1,Missouri* RT,2,1,Big 8
10,1982-01-26,2,North Carolina* RTFN,1,1,ACC
10,1982-01-26,3,Virginia* R,3,NC,ACC
10,1982-01-26,4,DePaul* R,4,NC,Ind
10,1982-01-26,5,Texas,7,2,SWC
10,1982-01-26,6,Iowa*,6,NC,Big Ten
10,1982-01-26,7,Kentucky* R,9,2,SEC
10,1982-01-26,8,Oregon State* R,12,4,Pac-10
10,1982-01-26,9,San Francisco*,11,2,WCC
10,1982-01-26,10,Minnesota* R,5,5,Big Ten
10,1982-01-26,11,Idaho* RT,8,3,Big Sky
10,1982-01-26,12,Arkansas* RT,15,3,SWC
10,1982-01-26,13,Alabama* T,16,3,SEC
10,1982-01-26,14,Kansas State*,18,4,Big 8
10,1982-01-26,15,Tennessee* R,20,5,SEC
10,1982-01-26,16,Tulsa* T,10,6,MVC
10,1982-01-26,17,North Carolina State*,14,3,ACC
10,1982-01-26,18,Wake Forest*,,,ACC
10,1982-01-26,19,Fresno State* RT,,,PCAA
10,1982-01-26,20,Villanova* R,,,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
9,1982-01-19,1,North Carolina* RTFN,1,NC,ACC
9,1982-01-19,2,Missouri* RT,2,NC,Big 8
9,1982-01-19,3,Virginia* R,3,NC,ACC
9,1982-01-19,4,DePaul* R,4,NC,Ind
9,1982-01-19,5,Minnesota* R,11,6,Big Ten
9,1982-01-19,6,Iowa*,5,1,Big Ten
9,1982-01-19,7,Texas,19,12,SWC
9,1982-01-19,8,Idaho* RT,14,6,Big Sky
9,1982-01-19,9,Kentucky* R,6,3,SEC
9,1982-01-19,10,Tulsa* T,18,8,MVC
9,1982-01-19,11,San Francisco*,7,4,WCC
9,1982-01-19,12,Oregon State* R,15,3,Pac-10
9,1982-01-19,13,Georgetown* TF,8,5,Big East
9,1982-01-19,14,North Carolina State*,12,2,ACC
9,1982-01-19,15,Arkansas* RT,9,6,SWC
9,1982-01-19,16,Alabama* T,13,3,SEC
9,1982-01-19,17,Louisville* F,17,NC,Metro
9,1982-01-19,18,Kansas State*,,,Big 8
9,1982-01-19,19,Houston* F,10,9,SWC
9,1982-01-19,20,Tennessee* R,,,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
8,1982-01-12,1,North Carolina* RTFN,1,NC,ACC
8,1982-01-12,2,Missouri* RT,4,2,Big 8
8,1982-01-12,3,Virginia* R,2,1,ACC
8,1982-01-12,4,DePaul* R,5,1,Ind
8,1982-01-12,5,Iowa*,7,2,Big Ten
8,1982-01-12,6,Kentucky* R,3,3,SEC
8,1982-01-12,7,San Francisco*,8,1,WCC
8,1982-01-12,8,Georgetown* TF,13,5,Big East
