Wk,Date,Rk,School,Prev,Chng,Conf
20,Postseason,1,Connecticut* TFN,8,7,Big East
20,Postseason,2,Butler* RTF,,,Horizon
20,Postseason,3,Kentucky* TF,10,7,SEC
20,Postseason,4,Kansas* RT,2,2,Big 12
20,Postseason,5,Ohio State* RT,1,4,Big Ten
20,Postseason,6,Virginia Commonwealth* F,,,CAA
20,Postseason,7,Duke* T,3,4,ACC
20,Postseason,8,North Carolina* R,7,1,ACC
20,Postseason,9,Arizona* R,18,9,Pac-10
20,Postseason,10,Florida* R,13,3,SEC
20,Postseason,11,San Diego State* RT,5,6,MWC
20,Postseason,12,Pittsburgh* R,4,8,Big East
20,Postseason,13,Brigham Young* R,12,1,MWC
20,Postseason,14,Notre Dame*,6,8,Big East
20,Postseason,15,Wisconsin*,16,1,Big Ten
20,Postseason,16,Texas*,9,7,Big 12
20,Postseason,17,Purdue*,15,2,Big Ten
20,Postseason,18,Syracuse*,14,4,Big East
20,Postseason,19,Florida State*,,,ACC
20,Postseason,20,Marquette*,,,Big East
20,Postseason,21,Richmond* T,,,A-10
20,Postseason,22,Louisville*,11,11,Big East
20,Postseason,23,Washington* T,23,NC,Pac-10
20,Postseason,24,Kansas State*,24,NC,Big 12
20,Postseason,25,Utah State* RT,17,8,WAC
Wk,Date,Rk,School,Prev,Chng,Conf
19,Final,1,Ohio State* RT,1,NC,Big Ten
19,Final,2,Kansas* RT,2,NC,Big 12
19,Final,3,Duke* T,5,2,ACC
19,Final,4,Pittsburgh* R,3,1,Big East
19,Final,5,San Diego State* RT,6,1,MWC
19,Final,6,Notre Dame*,4,2,Big East
19,Final,7,North Carolina* R,7,NC,ACC
19,Final,8,Connecticut* TFN,19,11,Big East
19,Final,9,Texas*,10,1,Big 12
19,Final,10,Kentucky* TF,16,6,SEC
19,Final,11,Louisville*,14,3,Big East
19,Final,12,Brigham Young* R,8,4,MWC
19,Final,13,Florida* R,12,1,SEC
19,Final,14,Syracuse*,11,3,Big East
19,Final,15,Purdue*,9,6,Big Ten
19,Final,16,Wisconsin*,13,3,Big Ten
19,Final,17,Utah State* RT,17,NC,WAC
19,Final,18,Arizona* R,15,3,Pac-10
19,Final,19,St. John's (NY)*,18,1,Big East
19,Final,20,Texas A&M*,21,1,Big 12
19,Final,21,Vanderbilt*,24,3,SEC
19,Final,22,Xavier* R,20,2,A-10
19,Final,23,Washington* T,,,Pac-10
19,Final,24,Kansas State*,23,1,Big 12
19,Final,25,Georgetown*,22,3,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
18,2011-03-07,1,Ohio State* RT,1,NC,Big Ten
18,2011-03-07,2,Kansas* RT,2,NC,Big 12
18,2011-03-07,3,Pittsburgh* R,5,2,Big East
18,2011-03-07,4,Notre Dame*,7,3,Big East
