Wk,Date,Rk,School,Prev,Chng,Conf
16,1983-01-15,1,Houston* RTF,1,NC,SWC
16,1983-01-15,2,Louisville* RTF,3,1,Metro
16,1983-01-15,3,St. John's (NY)* RT,8,5,Big East
16,1983-01-15,4,Virginia* R,2,2,ACC
16,1983-01-15,5,Indiana* R,7,2,Big Ten
16,1983-01-15,6,Nevada-Las Vegas* RT,11,5,PCAA
16,1983-01-15,7,UCLA* R,4,3,Pac-10
16,1983-01-15,8,North Carolina* R,6,2,ACC
16,1983-01-15,9,Arkansas*,5,4,SWC
16,1983-01-15,10,Kentucky* R,10,NC,SEC
16,1983-01-15,11,Villanova* R,12,1,Big East
16,1983-01-15,12,Missouri* R,9,3,Big 8
16,1983-01-15,13,Boston College* R,13,NC,Big East
16,1983-01-15,14,North Carolina State* TFN,,,ACC
16,1983-01-15,15,Georgia* TF,,,SEC
16,1983-01-15,16,Chattanooga* RT,15,1,Southern
16,1983-01-15,17,Memphis*,18,1,Metro
16,1983-01-15,18,Illinois State* T,20,2,MVC
16,1983-01-15,19,Oklahoma State* T,,,Big 8
16,1983-01-15,20,Georgetown*,14,6,Big East
Wk,Date,Rk,School,Prev,Chng,Conf
15,1983-01-08,1,Houston* RTF,1,NC,SWC
15,1983-01-08,2,Virginia* R,2,NC,ACC
15,1983-01-08,3,Louisville* RTF,3,NC,Metro
15,1983-01-08,4,UCLA* R,7,3,Pac-10
15,1983-01-08,5,Arkansas*,4,1,SWC
15,1983-01-08,6,North Carolina* R,10,4,ACC
15,1983-01-08,7,Indiana* R,12,5,Big Ten
15,1983-01-08,8,St. John's (NY)* RT,8,NC,Big East
15,1983-01-08,9,Missouri* R,9,NC,Big 8
15,1983-01-08,10,Kentucky* R,6,4,SEC
15,1983-01-08,11,Nevada-Las Vegas* RT,11,NC,PCAA
15,1983-01-08,12,Villanova* R,5,7,Big East
15,1983-01-08,13,Boston College* R,13,NC,Big East
15,1983-01-08,14,Georgetown*,16,2,Big East
15,1983-01-08,15,Chattanooga* RT,17,2,Southern
15,1983-01-08,16,Washington State*,15,1,Pac-10
15,1983-01-08,17,Ohio State*,14,3,Big Ten
15,1983-01-08,18,Memphis*,18,NC,Metro
15,1983-01-08,19,Oklahoma*,19,NC,Big 8
15,1983-01-08,20,Illinois State* T,,,MVC
Wk,Date,Rk,School,Prev,Chng,Conf
14,1983-03-01,1,Houston* RTF,2,1,SWC
14,1983-03-01,2,Virginia* R,3,1,ACC
14,1983-03-01,3,Louisville* RTF,6,3,Metro
14,1983-03-01,4,Arkansas*,5,1,SWC
14,1983-03-01,5,Villanova* R,7,2,Big East
14,1983-03-01,6,Kentucky* R,10,4,SEC
14,1983-03-01,7,UCLA* R,9,2,Pac-10
14,1983-03-01,8,St. John's (NY)* RT,8,NC,Big East
14,1983-03-01,9,Missouri* R,12,3,Big 8
14,1983-03-01,10,North Carolina* R,11,1,ACC
14,1983-03-01,11,Nevada-Las Vegas* RT,1,10,PCAA
14,1983-03-01,12,Indiana* R,4,8,Big Ten
14,1983-03-01,13,Boston College* R,16,3,Big East
14,1983-03-01,14,Ohio State*,15,1,Big Ten
14,1983-03-01,15,Washington State*,,,Pac-10
14,1983-03-01,16,Georgetown*,18,2,Big East
14,1983-03-01,17,Chattanooga* RT,19,2,Southern
14,1983-03-01,18,Memphis*,13,5,Metro
14,1983-03-01,19,Oklahoma*,,,Big 8
14,1983-03-01,20,Iowa*,17,3,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
13,1983-02-22,1,Nevada-Las Vegas* RT,2,1,PCAA
13,1983-02-22,2,Houston* RTF,4,2,SWC
13,1983-02-22,3,Virginia* R,5,2,ACC
13,1983-02-22,4,Indiana* R,1,3,Big Ten
13,1983-02-22,5,Arkansas*,7,2,SWC
13,1983-02-22,6,Louisville* RTF,8,2,Metro
13,1983-02-22,7,Villanova* R,9,2,Big East
13,1983-02-22,8,St. John's (NY)* RT,6,2,Big East
13,1983-02-22,9,UCLA* R,11,2,Pac-10
13,1983-02-22,10,Kentucky* R,12,2,SEC
13,1983-02-22,11,North Carolina* R,3,8,ACC
13,1983-02-22,12,Missouri* R,10,2,Big 8
13,1983-02-22,13,Memphis*,13,NC,Metro
13,1983-02-22,14,Syracuse*,17,3,Big East
13,1983-02-22,15,Ohio State*,,,Big Ten
13,1983-02-22,16,Boston College* R,18,2,Big East
