Wk,Date,Rk,School,Prev,Chng,Conf
19,Final,1,Duke* RT,3,2,ACC
19,Final,2,Connecticut* R,1,1,Big East
19,Final,3,Villanova* R,2,1,Big East
19,Final,4,Memphis* RT,5,1,CUSA
19,Final,5,Gonzaga* RT,4,1,WCC
19,Final,6,Ohio State* R,7,1,Big Ten
19,Final,7,UCLA* RTF,13,6,Pac-10
19,Final,7,Boston College*,11,4,ACC
19,Final,9,Texas* R,8,1,Big 12
19,Final,10,North Carolina*,10,NC,ACC
19,Final,11,Florida* TFN,16,5,SEC
19,Final,12,Kansas* RT,17,5,Big 12
19,Final,13,Illinois*,9,4,Big Ten
19,Final,14,George Washington* R,6,8,A-10
19,Final,15,Iowa* T,20,5,Big Ten
19,Final,16,Pittsburgh*,15,1,Big East
19,Final,17,Washington*,12,5,Pac-10
19,Final,18,Tennessee* R,14,4,SEC
19,Final,19,Louisiana State* RF,18,1,SEC
19,Final,20,Nevada* RT,21,1,WAC
19,Final,21,Syracuse* T,,,Big East
19,Final,22,West Virginia*,19,3,Big East
19,Final,23,Georgetown*,23,NC,Big East
19,Final,24,Oklahoma*,22,2,Big 12
19,Final,25,Alabama-Birmingham*,24,1,CUSA
Wk,Date,Rk,School,Prev,Chng,Conf
18,2006-03-07,1,Connecticut* R,2,1,Big East
18,2006-03-07,2,Villanova* R,4,2,Big East
18,2006-03-07,3,Duke* RT,1,2,ACC
18,2006-03-07,4,Gonzaga* RT,5,1,WCC
18,2006-03-07,5,Memphis* RT,3,2,CUSA
18,2006-03-07,6,George Washington* R,7,1,A-10
18,2006-03-07,7,Ohio State* R,9,2,Big Ten
18,2006-03-07,8,Texas* R,6,2,Big 12
18,2006-03-07,9,Illinois*,10,1,Big Ten
18,2006-03-07,10,North Carolina*,13,3,ACC
18,2006-03-07,11,Boston College*,12,1,ACC
18,2006-03-07,12,Washington*,14,2,Pac-10
18,2006-03-07,13,UCLA* RTF,15,2,Pac-10
18,2006-03-07,14,Tennessee* R,11,3,SEC
18,2006-03-07,15,Pittsburgh*,8,7,Big East
18,2006-03-07,16,Florida* TFN,17,1,SEC
18,2006-03-07,17,Kansas* RT,18,1,Big 12
18,2006-03-07,18,Louisiana State* RF,21,3,SEC
18,2006-03-07,19,West Virginia*,16,3,Big East
18,2006-03-07,20,Iowa* T,23,3,Big Ten
18,2006-03-07,21,Nevada* RT,24,3,WAC
18,2006-03-07,22,Oklahoma*,19,3,Big 12
18,2006-03-07,23,Georgetown*,20,3,Big East
18,2006-03-07,24,Alabama-Birmingham*,,,CUSA
18,2006-03-07,25,North Carolina State*,22,3,ACC
Wk,Date,Rk,School,Prev,Chng,Conf
17,2006-02-28,1,Duke* RT,1,NC,ACC
17,2006-02-28,2,Connecticut* R,3,1,Big East
17,2006-02-28,3,Memphis* RT,4,1,CUSA
17,2006-02-28,4,Villanova* R,2,2,Big East
17,2006-02-28,5,Gonzaga* RT,5,NC,WCC
17,2006-02-28,6,Texas* R,7,1,Big 12
17,2006-02-28,7,George Washington* R,6,1,A-10
17,2006-02-28,8,Pittsburgh*,9,1,Big East
17,2006-02-28,9,Ohio State* R,13,4,Big Ten
17,2006-02-28,10,Illinois*,8,2,Big Ten
17,2006-02-28,11,Tennessee* R,10,1,SEC
17,2006-02-28,12,Boston College*,11,1,ACC
17,2006-02-28,13,North Carolina*,21,8,ACC
17,2006-02-28,14,Washington*,17,3,Pac-10
17,2006-02-28,15,UCLA* RTF,19,4,Pac-10
17,2006-02-28,16,West Virginia*,14,2,Big East
17,2006-02-28,17,Florida* TFN,12,5,SEC
17,2006-02-28,18,Kansas* RT,16,2,Big 12
17,2006-02-28,19,Oklahoma*,22,3,Big 12
17,2006-02-28,20,Georgetown*,23,3,Big East
17,2006-02-28,21,Louisiana State* RF,24,3,SEC
17,2006-02-28,22,North Carolina State*,15,7,ACC
17,2006-02-28,23,Iowa* T,20,3,Big Ten
17,2006-02-28,24,Nevada* RT,25,1,WAC
17,2006-02-28,25,Michigan State*,18,7,Big Ten
Wk,Date,Rk,School,Prev,Chng,Conf
16,2006-02-21,1,Duke* RT,2,1,ACC
16,2006-02-21,2,Villanova* R,4,2,Big East
16,2006-02-21,3,Connecticut* R,1,2,Big East
16,2006-02-21,4,Memphis* RT,3,1,CUSA
16,2006-02-21,5,Gonzaga* RT,5,NC,WCC
16,2006-02-21,6,George Washington* R,7,1,A-10
16,2006-02-21,7,Texas* R,6,1,Big 12
16,2006-02-21,8,Illinois*,14,6,Big Ten
16,2006-02-21,9,Pittsburgh*,9,NC,Big East
16,2006-02-21,10,Tennessee* R,8,2,SEC
16,2006-02-21,11,Boston College*,13,2,ACC
16,2006-02-21,12,Florida* TFN,10,2,SEC
16,2006-02-21,13,Ohio State* R,12,1,Big Ten
16,2006-02-21,14,West Virginia*,11,3,Big East
16,2006-02-21,15,North Carolina State*,21,6,ACC
16,2006-02-21,16,Kansas* RT,22,6,Big 12
16,2006-02-21,17,Washington*,20,3,Pac-10
16,2006-02-21,18,Michigan State*,16,2,Big Ten
16,2006-02-21,19,UCLA* RTF,15,4,Pac-10
16,2006-02-21,20,Iowa* T,18,2,Big Ten
16,2006-02-21,21,North Carolina*,23,2,ACC
16,2006-02-21,22,Oklahoma*,19,3,Big 12
16,2006-02-21,23,Georgetown*,17,6,Big East
16,2006-02-21,24,Louisiana State* RF,25,1,SEC
16,2006-02-21,25,Nevada* RT,,,WAC
16,2006-02-21,25,Northern Iowa*,,,MVC
Wk,Date,Rk,School,Prev,Chng,Conf
15,2006-02-14,1,Connecticut* R,1,NC,Big East
15,2006-02-14,2,Duke* RT,2,NC,ACC
15,2006-02-14,3,Memphis* RT,3,NC,CUSA
15,2006-02-14,4,Villanova* R,4,NC,Big East
15,2006-02-14,5,Gonzaga* RT,5,NC,WCC
15,2006-02-14,6,Texas* R,6,NC,Big 12
15,2006-02-14,7,George Washington* R,8,1,A-10
15,2006-02-14,8,Tennessee* R,11,3,SEC
15,2006-02-14,9,Pittsburgh*,14,5,Big East
15,2006-02-14,10,Florida* TFN,7,3,SEC
15,2006-02-14,11,West Virginia*,9,2,Big East
15,2006-02-14,12,Ohio State* R,19,7,Big Ten
15,2006-02-14,13,Boston College*,17,4,ACC
15,2006-02-14,14,Illinois*,10,4,Big Ten
15,2006-02-14,15,UCLA* RTF,13,2,Pac-10
15,2006-02-14,16,Michigan State*,12,4,Big Ten
15,2006-02-14,17,Georgetown*,15,2,Big East
15,2006-02-14,18,Iowa* T,18,NC,Big Ten
15,2006-02-14,19,Oklahoma*,20,1,Big 12
15,2006-02-14,20,Washington*,21,1,Pac-10
15,2006-02-14,21,North Carolina State*,16,5,ACC
15,2006-02-14,22,Kansas* RT,,,Big 12
15,2006-02-14,23,North Carolina*,23,NC,ACC
15,2006-02-14,24,Bucknell* RT,,,Patriot
15,2006-02-14,25,Louisiana State* RF,,,SEC
Wk,Date,Rk,School,Prev,Chng,Conf
14,2006-02-07,1,Connecticut* R,1,NC,Big East
14,2006-02-07,2,Duke* RT,2,NC,ACC
14,2006-02-07,3,Memphis* RT,3,NC,CUSA
14,2006-02-07,4,Villanova* R,4,NC,Big East
14,2006-02-07,5,Gonzaga* RT,5,NC,WCC
14,2006-02-07,6,Texas* R,7,1,Big 12
14,2006-02-07,7,Florida* TFN,8,1,SEC
14,2006-02-07,8,George Washington* R,10,2,A-10
14,2006-02-07,9,West Virginia*,11,2,Big East
14,2006-02-07,10,Illinois*,6,4,Big Ten
14,2006-02-07,11,Tennessee* R,13,2,SEC
14,2006-02-07,12,Michigan State*,12,NC,Big Ten
14,2006-02-07,13,UCLA* RTF,14,1,Pac-10
14,2006-02-07,14,Pittsburgh*,9,5,Big East
14,2006-02-07,15,Georgetown*,17,2,Big East
14,2006-02-07,16,North Carolina State*,18,2,ACC
14,2006-02-07,17,Boston College*,15,2,ACC
14,2006-02-07,18,Iowa* T,23,5,Big Ten
14,2006-02-07,19,Ohio State* R,20,1,Big Ten
14,2006-02-07,20,Oklahoma*,19,1,Big 12
14,2006-02-07,21,Washington*,16,5,Pac-10
14,2006-02-07,22,Michigan,21,1,Big Ten
14,2006-02-07,23,North Carolina*,,,ACC
14,2006-02-07,24,Indiana*,22,2,Big Ten
14,2006-02-07,25,Northern Iowa*,25,NC,MVC
Wk,Date,Rk,School,Prev,Chng,Conf
13,2006-01-31,1,Connecticut* R,1,NC,Big East
13,2006-01-31,2,Duke* RT,2,NC,ACC
13,2006-01-31,3,Memphis* RT,3,NC,CUSA
13,2006-01-31,4,Villanova* R,6,2,Big East
13,2006-01-31,5,Gonzaga* RT,7,2,WCC
13,2006-01-31,6,Illinois*,8,2,Big Ten
13,2006-01-31,7,Texas* R,4,3,Big 12
13,2006-01-31,8,Florida* TFN,5,3,SEC
13,2006-01-31,9,Pittsburgh*,12,3,Big East
13,2006-01-31,10,George Washington* R,14,4,A-10
13,2006-01-31,11,West Virginia*,9,2,Big East
13,2006-01-31,12,Michigan State*,11,1,Big Ten
13,2006-01-31,13,Tennessee* R,19,6,SEC
13,2006-01-31,14,UCLA* RTF,17,3,Pac-10
13,2006-01-31,15,Boston College*,20,5,ACC
13,2006-01-31,16,Washington*,10,6,Pac-10
13,2006-01-31,17,Georgetown*,21,4,Big East
13,2006-01-31,18,North Carolina State*,15,3,ACC
13,2006-01-31,19,Oklahoma*,24,5,Big 12
13,2006-01-31,20,Ohio State* R,16,4,Big Ten
13,2006-01-31,21,Michigan,,,Big Ten
